GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,GP index,lat [deg],lon [deg]
0,863,65.6,-9.8
9,862,65.5,2.2
44,801,55.8,40.9
86,687,34.1,58.3
215,318,-35.6,87.6
218,299,-37.5,87.8
219,300,-37.5,88.4
230,270,-43.5,92.7
265,190,-58.8,114.3
282,141,-65.1,131.0
284,136,-65.6,133.6
296,121,-68.1,151.2
299,137,-65.5,155.6
306,135,-65.7,165.9
315,142,-64.9,178.4
323,157,-62.3,-172.3
327,161,-61.7,-167.8
330,171,-60.2,-165.7
350,225,-53.3,-147.7
396,347,-29.0,-129.7
411,378,-19.7,-127.5
438,467,-4.2,-121.9
484,615,21.7,-112.6
523,731,42.9,-100.6
530,751,46.5,-97.3
532,754,46.8,-94.5
555,814,57.4,-80.7
555,818,58.4,-81.7
560,820,58.6,-75.4
565,833,60.5,-70.6
565,846,62.5,-73.4
577,851,63.3,-56.8
592,867,66.0,-36.3
602,881,68.0,-20.6
606,864,65.7,-15.7
610,863,65.6,-9.8
621,844,62.2,1.9
634,804,56.3,12.0
666,729,42.5,32.3
680,681,33.8,33.2
686,667,31.7,38.1
691,651,28.1,36.8
702,623,22.9,42.0
756,452,-6.3,52.9
845,231,-52.6,81.0
854,198,-58.2,84.7
860,186,-59.0,91.2
863,178,-59.8,94.4
864,167,-60.7,94.7
874,154,-63.5,105.7
876,129,-66.5,105.7
877,149,-63.9,110.6
878,146,-64.1,112.1
883,122,-67.7,116.0
887,124,-67.1,122.4
892,141,-65.1,131.0
894,136,-65.6,133.6
909,137,-65.5,155.6
910,147,-64.1,155.0
919,155,-63.1,167.8
992,353,-27.1,-153.7
992,354,-26.7,-155.0
1015,416,-13.9,-149.2
1017,427,-12.0,-149.8
1100,684,34.0,-129.1
1103,692,35.1,-127.4
1109,713,39.4,-128.0
1118,737,43.4,-122.9
1133,775,51.4,-116.0
1138,783,52.5,-110.8
1157,831,60.4,-96.8
1159,852,63.4,-97.2
1172,866,65.9,-79.8
1181,865,65.8,-66.6
1184,882,68.2,-62.8
1184,883,68.2,-62.5
1186,873,67.0,-59.8
1202,867,66.0,-36.3
1218,834,60.6,-19.4
1226,810,57.1,-13.1
1230,799,55.5,-9.3
1237,787,52.8,-3.4
1277,669,31.9,11.2
1295,624,23.0,17.0
1379,364,-23.9,32.2
1380,364,-23.9,32.2
1384,355,-26.2,32.9
1427,258,-47.5,50.6
1485,129,-66.5,105.7
1492,122,-67.7,116.0
1496,124,-67.1,122.4
1503,141,-65.1,131.0
1504,136,-65.6,133.6
1514,170,-60.3,142.9
1534,220,-53.6,160.3
1536,217,-53.8,163.6
1545,251,-48.6,167.1
1559,280,-41.2,173.6
1575,329,-32.5,178.2
1660,580,14.9,-161.6
1700,703,37.4,-151.6
1721,760,48.4,-143.5
1739,812,57.3,-132.2
1746,819,58.5,-124.7
1750,842,62.1,-123.4
1776,886,68.3,-90.2
1782,866,65.9,-79.8
1791,865,65.8,-66.6
1800,847,62.7,-56.5
1800,851,63.3,-56.8
1856,717,39.8,-17.3
1895,601,19.1,-6.8
1899,589,16.0,-7.6
1938,464,-4.6,1.3
1950,431,-11.0,4.0
2005,283,-40.9,16.5
2018,256,-47.8,22.5
2033,221,-53.5,33.0
2049,162,-61.6,43.2
2060,139,-65.2,54.5
2063,134,-65.8,58.5
2094,129,-66.5,105.7
2096,154,-63.5,105.7
2099,149,-63.9,110.6
2100,146,-64.1,112.1
2115,174,-59.9,129.4
2116,195,-58.3,128.3
2137,254,-47.9,140.3
2171,339,-30.3,152.8
2173,343,-29.7,155.4
2193,387,-17.9,158.2
2236,535,6.3,167.6
2243,550,9.2,171.2
2286,678,33.7,-179.4
2298,721,40.3,-175.5
2314,761,48.6,-167.9
2315,759,48.4,-165.8
2321,780,52.1,-164.5
2323,790,53.8,-164.8
2324,791,53.8,-162.8
2331,807,56.7,-157.6
2340,828,59.8,-150.4
2341,837,61.6,-150.6
2343,841,62.1,-148.4
2346,839,62.0,-143.5
2363,878,67.7,-122.9
2377,885,68.3,-101.6
2392,866,65.9,-79.8
2399,846,62.5,-73.4
2401,843,62.2,-70.4
2403,833,60.5,-70.6
2434,752,46.5,-50.2
2462,677,33.3,-37.9
2475,639,25.7,-36.0
2495,579,14.8,-30.6
2510,540,7.3,-27.0
2515,516,3.3,-28.4
2532,453,-6.2,-26.1
2591,298,-37.5,-11.0
2593,294,-38.6,-9.8
2626,210,-55.4,4.3
2631,200,-57.9,7.3
2648,164,-61.4,26.2
2651,145,-64.1,28.5
2654,133,-65.9,30.7
2660,128,-66.7,39.7
2665,126,-66.9,47.6
2670,139,-65.2,54.5
2673,134,-65.8,58.5
2701,167,-60.7,94.7
2702,178,-59.8,94.4
2742,271,-43.2,123.5
2744,285,-40.9,120.7
2745,287,-40.7,121.8
2782,376,-20.2,132.9
2820,500,0.4,143.0
2836,555,9.8,145.3
2890,712,39.2,160.3
2908,758,48.3,169.2
2908,768,50.3,164.7
2914,785,52.5,169.6
2929,826,59.7,178.9
2932,827,59.8,-176.1
2947,849,62.9,-158.7
2951,868,66.2,-155.0
2952,859,65.2,-152.8
2956,874,67.4,-148.6
2966,876,67.7,-132.2
2972,878,67.7,-122.9
2992,852,63.4,-97.2
2995,831,60.4,-96.8
2998,823,59.2,-94.4
3015,776,51.4,-82.8
3021,764,49.2,-78.8
3040,714,39.4,-70.2
3041,714,39.4,-70.2
3061,656,28.8,-62.9
3062,656,28.8,-62.9
3142,409,-14.9,-45.4
3155,375,-21.0,-41.4
3183,297,-37.6,-37.6
3200,264,-45.5,-28.7
3211,243,-51.0,-23.4
3215,219,-53.6,-23.7
3244,144,-64.4,2.7
3251,138,-65.2,12.4
3254,127,-66.7,16.6
3264,133,-65.9,30.7
3270,128,-66.7,39.7
3275,126,-66.9,47.6
3280,139,-65.2,54.5
3282,134,-65.8,58.5
3327,263,-45.6,91.0
3379,386,-18.0,108.8
3419,522,4.7,117.8
3425,542,7.4,120.0
3436,575,13.7,122.0
3553,884,68.3,-167.3
3561,868,66.2,-155.0
3563,859,65.2,-152.8
3565,874,67.4,-148.6
3585,842,62.1,-123.4
3611,779,52.0,-101.2
3612,779,52.0,-101.2
3615,765,49.5,-101.3
3622,751,46.5,-97.3
3640,702,37.3,-90.2
3653,660,29.4,-88.3
3669,614,21.2,-83.3
3671,609,20.7,-81.8
3678,594,16.8,-80.1
3698,531,5.7,-77.1
3768,324,-32.9,-62.9
3768,328,-32.5,-61.7
3769,328,-32.5,-61.7
3802,241,-51.1,-52.0
3823,187,-58.9,-34.7
3825,168,-60.5,-34.6
3829,172,-60.1,-28.3
3832,163,-61.4,-25.9
3861,138,-65.2,12.4
3864,127,-66.7,16.6
3873,133,-65.9,30.7
3873,145,-64.1,28.5
3882,159,-62.1,38.8
3885,162,-61.6,43.2
3890,192,-58.7,46.9
3908,237,-51.9,60.7
3938,309,-36.2,74.2
3945,325,-32.9,76.2
4003,494,-0.6,90.9
4028,574,13.6,96.2
4076,720,40.2,109.6
4076,723,40.7,108.6
4081,727,42.4,111.8
4114,817,58.3,131.3
4114,822,58.8,129.4
4136,854,64.3,155.8
4170,849,62.9,-158.7
4172,859,65.2,-152.8
4177,837,61.6,-150.6
4178,841,62.1,-148.4
4181,839,62.0,-143.5
4200,788,52.9,-131.3
4205,766,49.9,-129.0
4219,737,43.4,-122.9
4231,708,38.2,-116.6
4243,664,30.7,-115.2
4243,668,31.8,-112.8
4249,650,27.8,-112.3
4272,581,14.9,-108.5
4285,546,8.2,-104.6
4352,349,-28.2,-91.4
4352,351,-27.9,-90.6
4368,310,-36.1,-84.9
4368,315,-35.8,-83.6
4369,315,-35.8,-83.6
4392,255,-47.8,-74.9
4408,209,-55.4,-65.7
4425,156,-62.8,-51.8
4443,132,-66.2,-28.1
4465,144,-64.4,2.7
4471,138,-65.2,12.4
4483,164,-61.4,26.2
4486,173,-60.0,28.2
4497,221,-53.5,33.0
4563,382,-18.5,57.9
4602,514,2.9,67.4
4637,622,22.5,75.9
4678,745,44.7,88.4
4686,756,47.9,93.3
