t_msg,Sender,Message Type
0.0,sar_sat_0_0,PLAN
0.0,vis_sat_0_0,PLAN
0.0,therm_sat_0_0,PLAN
0.0,vis_sat_0_1,PLAN
170.0,vis_sat_0_1,OBSERVATION_PERFORMED
280.0,therm_sat_0_0,OBSERVATION_PERFORMED
420.0,sar_sat_0_0,OBSERVATION_PERFORMED
850.0,therm_sat_0_0,OBSERVATION_PERFORMED
1080.0,sar_sat_0_0,OBSERVATION_PERFORMED
1450.0,vis_sat_0_0,OBSERVATION_PERFORMED
1460.0,vis_sat_0_1,OBSERVATION_PERFORMED
1670.0,therm_sat_0_0,OBSERVATION_PERFORMED
1710.0,vis_sat_0_0,OBSERVATION_PERFORMED
1980.0,therm_sat_0_0,OBSERVATION_PERFORMED
2630.0,vis_sat_0_1,OBSERVATION_PERFORMED
3060.0,therm_sat_0_0,OBSERVATION_PERFORMED
3130.0,vis_sat_0_1,OBSERVATION_PERFORMED
3620.0,vis_sat_0_1,OBSERVATION_PERFORMED
3900.0,sar_sat_0_0,OBSERVATION_PERFORMED
4280.0,vis_sat_0_0,OBSERVATION_PERFORMED
4470.0,sar_sat_0_0,OBSERVATION_PERFORMED
4640.0,vis_sat_0_0,OBSERVATION_PERFORMED
5280.0,vis_sat_0_0,OBSERVATION_PERFORMED
5500.0,sar_sat_0_0,OBSERVATION_PERFORMED
5580.0,vis_sat_0_1,OBSERVATION_PERFORMED
6010.0,vis_sat_0_1,OBSERVATION_PERFORMED
6360.0,vis_sat_0_1,OBSERVATION_PERFORMED
6580.0,therm_sat_0_0,OBSERVATION_PERFORMED
6790.0,therm_sat_0_0,OBSERVATION_PERFORMED
7300.0,sar_sat_0_0,OBSERVATION_PERFORMED
7320.0,vis_sat_0_0,OBSERVATION_PERFORMED
8540.0,sar_sat_0_0,OBSERVATION_PERFORMED
8550.0,therm_sat_0_0,OBSERVATION_PERFORMED
8600.0,vis_sat_0_0,OBSERVATION_PERFORMED
8760.0,vis_sat_0_1,OBSERVATION_PERFORMED
8910.0,therm_sat_0_0,OBSERVATION_PERFORMED
9240.0,vis_sat_0_0,OBSERVATION_PERFORMED
9570.0,vis_sat_0_1,OBSERVATION_PERFORMED
9690.0,sar_sat_0_0,OBSERVATION_PERFORMED
9870.0,therm_sat_0_0,OBSERVATION_PERFORMED
10140.0,vis_sat_0_0,OBSERVATION_PERFORMED
11340.0,vis_sat_0_0,OBSERVATION_PERFORMED
11620.0,vis_sat_0_1,OBSERVATION_PERFORMED
11710.0,therm_sat_0_0,OBSERVATION_PERFORMED
11880.0,vis_sat_0_1,OBSERVATION_PERFORMED
12120.0,therm_sat_0_0,OBSERVATION_PERFORMED
13380.0,vis_sat_0_0,OBSERVATION_PERFORMED
13400.0,sar_sat_0_0,OBSERVATION_PERFORMED
13560.0,vis_sat_0_1,OBSERVATION_PERFORMED
13780.0,therm_sat_0_0,OBSERVATION_PERFORMED
13950.0,sar_sat_0_0,OBSERVATION_PERFORMED
14470.0,vis_sat_0_0,OBSERVATION_PERFORMED
15000.0,therm_sat_0_0,OBSERVATION_PERFORMED
15160.0,vis_sat_0_1,OBSERVATION_PERFORMED
15260.0,sar_sat_0_0,OBSERVATION_PERFORMED
15650.0,sar_sat_0_0,OBSERVATION_PERFORMED
15800.0,vis_sat_0_1,OBSERVATION_PERFORMED
16110.0,vis_sat_0_1,OBSERVATION_PERFORMED
16580.0,therm_sat_0_0,OBSERVATION_PERFORMED
16670.0,vis_sat_0_0,OBSERVATION_PERFORMED
16720.0,vis_sat_0_0,OBSERVATION_PERFORMED
17270.0,sar_sat_0_0,OBSERVATION_PERFORMED
17620.0,therm_sat_0_0,OBSERVATION_PERFORMED
17950.0,therm_sat_0_0,OBSERVATION_PERFORMED
18040.0,vis_sat_0_1,OBSERVATION_PERFORMED
18280.0,vis_sat_0_1,OBSERVATION_PERFORMED
18560.0,therm_sat_0_0,OBSERVATION_PERFORMED
18870.0,vis_sat_0_0,OBSERVATION_PERFORMED
19550.0,vis_sat_0_0,OBSERVATION_PERFORMED
19810.0,sar_sat_0_0,OBSERVATION_PERFORMED
19820.0,therm_sat_0_0,OBSERVATION_PERFORMED
19930.0,therm_sat_0_0,OBSERVATION_PERFORMED
19930.0,vis_sat_0_1,OBSERVATION_PERFORMED
20240.0,vis_sat_0_1,OBSERVATION_PERFORMED
20530.0,therm_sat_0_0,OBSERVATION_PERFORMED
20700.0,therm_sat_0_0,OBSERVATION_PERFORMED
20820.0,therm_sat_0_0,OBSERVATION_PERFORMED
21010.0,vis_sat_0_1,OBSERVATION_PERFORMED
21200.0,vis_sat_0_0,OBSERVATION_PERFORMED
