routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00034,0.001,1e-05,38
__check_action_completion,5e-05,1e-05,5e-05,38
preplanner/update_percepts,2e-05,1e-05,2e-05,38
preplanner/needs_planning,0.0,0.0,0.0,38
preplanner/calculate_access_opportunities,0.01003,0.00895,0.0073,3
preplanner/is_observation_path_valid,1e-05,1e-05,1e-05,81
preplanner/_schedule_observations,0.04986,0.01884,0.04207,3
preplanner/_schedule_broadcasts,1e-05,0.0,1e-05,3
preplanner/_schedule_maneuvers,0.00249,0.00098,0.00302,3
preplanner/__schedule_periodic_replan,7e-05,2e-05,7e-05,3
preplanner/generate_plan,0.05255,0.01912,0.04332,3
preplanner/populate_adjacency_matrix,0.0004,0.00028,0.0003,9
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,38
replanner/update_percepts,5e-05,3e-05,4e-05,38
replanner/check_request_completion,0.00487,0.00535,0.00174,38
replanner/check_request_end_time,0.0,0.0,0.0,38
replanner/compare_bids,0.00335,0.00642,0.00075,38
replanner/consensus_phase,0.00824,0.00914,0.00351,38
replanner/needs_planning,0.00825,0.00914,0.00352,38
replanner/_get_available_requests,2e-05,2e-05,1e-05,6
replanner/_generate_bids_from_request,1e-05,0.0,1e-05,2
replanner/_get_matching_request,1e-05,0.0,1e-05,5
replanner/_can_bid,1e-05,0.0,1e-05,1
replanner/_schedule_maneuvers,0.00402,0.0,0.00402,1
replanner/_create_broadcast_path,0.00792,0.0,0.00792,1
replanner/_schedule_broadcasts,0.00804,0.0,0.00804,1
replanner/_schedule_waits,0.0,0.0,0.0,1
replanner/generate_plan,0.01218,0.0,0.01218,1
