routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.003,0.026,0.0,8897
__check_action_completion,0.0,0.0,0.0,8897
preplanner/update_percepts,0.001,0.005,0.0,8897
preplanner/needs_planning,0.0,0.0,0.0,8897
preplanner/calculate_access_times,0.178,0.0,0.178,1
preplanner/_schedule_observations,1.25,0.0,1.25,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,87.66,0.0,87.66,1
preplanner/_schedule_maneuvers,2.032,0.0,2.032,1
preplanner/__schedule_periodic_replan,1.386,0.0,1.386,1
preplanner/generate_plan,94.495,0.0,94.495,1
replanner/compile_new_measurement_request_bids,0.0,0.002,0.0,8897
replanner/update_percepts,0.007,0.052,0.001,8897
replanner/check_request_completion,0.0,0.0,0.0,8897
replanner/check_request_end_time,0.0,0.0,0.0,8897
replanner/compare_bids,0.0,0.002,0.0,8897
replanner/consensus_phase,0.0,0.002,0.0,8897
replanner/is_observation_path_valid,0.004,0.039,0.001,362536
replanner/needs_planning,0.01,0.045,0.0,8897
replanner/_get_available_requests,0.194,0.372,0.077,1421
replanner/planning_phase,5.303,9.117,0.948,374
replanner/_schedule_observations,2.644,2.821,1.639,374
replanner/_schedule_maneuvers,0.32,0.319,0.258,374
replanner/_schedule_broadcasts,0.055,0.175,0.015,374
replanner/_schedule_waits,0.0,0.0,0.0,374
replanner/generate_plan,8.386,9.536,6.828,374
replanner/calc_imaging_time,0.073,0.09,0.022,149
