routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.019,0.061,0.0,3780
__check_action_completion,0.0,0.003,0.0,3780
preplanner/update_percepts,0.002,0.01,0.001,3780
preplanner/needs_planning,0.0,0.0,0.0,3780
preplanner/calculate_access_opportunities,1.052,0.0,1.052,1
preplanner/_schedule_observations,2.741,0.0,2.741,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_create_broadcast_path,0.018,0.0,0.018,1
preplanner/_schedule_broadcasts,1.001,0.0,1.001,1
preplanner/_schedule_maneuvers,33.981,0.0,33.981,1
preplanner/__schedule_periodic_replan,0.043,0.0,0.043,1
preplanner/generate_plan,38.293,0.0,38.293,1
replanner/compile_new_measurement_request_bids,0.0,0.002,0.0,3780
replanner/update_percepts,0.031,0.106,0.001,3780
replanner/check_request_completion,0.0,0.002,0.0,3780
replanner/check_request_end_time,0.0,0.001,0.0,3780
replanner/compare_bids,0.001,0.006,0.0,3780
replanner/consensus_phase,0.001,0.007,0.0,3780
replanner/is_observation_path_valid,0.005,0.03,0.001,485355
replanner/_get_available_requests,0.528,0.607,0.378,1513
replanner/needs_planning,1.435,9.578,0.0,3780
replanner/planning_phase,20.017,92.946,0.753,377
replanner/_schedule_observations,3.457,3.032,2.815,377
replanner/_schedule_maneuvers,2.213,2.283,1.434,377
replanner/_create_broadcast_path,0.053,0.097,0.019,404
replanner/_schedule_broadcasts,0.087,0.148,0.029,377
replanner/_schedule_waits,0.0,0.0,0.0,377
replanner/generate_plan,26.308,93.621,6.36,377
replanner/calc_imaging_time,0.109,0.125,0.062,270
