Datametrics file based on GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,GP index,pnt-opt index,lat [deg],lon [deg],observation range [km],look angle [deg],incidence angle [deg],solar zenith [deg]
141,96,,-67.156,149.407,712.4,-7.3,8.12,46.89
142,93,,-67.501,151.349,714.8,-8.92,9.91,46.79
142,94,,-68.094,150.662,730.3,-14.27,15.89,47.43
142,98,,-67.309,150.468,712.9,-8.01,8.9,46.8
143,99,,-66.506,152.605,704.7,1.52,1.69,45.67
143,100,,-64.867,153.075,733.9,15.42,17.18,44.15
143,101,,-67.752,152.573,717.1,-10.2,11.34,46.77
181,157,,-61.975,-154.652,704.0,-15.28,16.95,44.61
181,162,,-61.385,-155.427,685.9,-9.1,10.08,43.93
182,154,,-61.4,-153.841,697.5,-13.64,15.11,44.49
183,156,,-59.982,-154.71,675.1,-1.24,1.37,43.21
183,160,,-59.948,-154.653,675.1,-1.09,1.21,43.21
183,161,,-59.662,-155.281,676.0,2.95,3.26,42.78
184,155,,-59.145,-154.476,676.2,4.13,4.57,42.73
184,158,,-59.634,-153.693,674.7,-1.84,2.04,43.36
184,159,,-59.834,-153.778,675.6,-3.48,3.85,43.46
261,392,,-20.358,-119.905,634.9,-2.7,2.97,64.63
262,383,,-19.993,-119.292,638.5,-6.6,7.26,65.32
262,386,,-20.246,-118.777,649.1,-11.86,13.06,65.71
262,388,,-20.446,-118.263,664.6,-16.67,18.38,66.11
264,389,,-18.507,-119.666,634.2,2.88,3.16,65.5
311,534,,7.846,-108.647,643.0,-11.01,12.11,87.18
375,701,,42.72,-90.351,676.7,-14.57,16.1,nan
375,702,,42.588,-90.371,678.9,-15.21,16.81,nan
378,708,,44.069,-88.857,685.3,-16.44,18.18,nan
396,802,,54.04,-81.195,665.6,0.98,1.08,nan
397,801,,55.57,-82.137,689.2,14.12,15.63,nan
397,803,,54.72,-80.657,667.3,3.21,3.54,nan
398,805,,55.411,-81.479,679.4,10.51,11.62,nan
398,806,,55.793,-82.197,694.5,15.41,17.07,nan
398,810,,55.559,-81.238,678.8,10.24,11.33,nan
400,808,,56.924,-80.5,695.7,15.36,17.02,nan
454,835,,64.715,-12.664,725.5,-12.09,13.46,nan
455,832,,66.626,-11.044,713.4,6.51,7.23,nan
455,836,,66.062,-10.686,708.7,1.64,1.82,nan
455,837,,64.369,-11.384,731.2,-13.62,15.16,nan
455,840,,65.04,-12.092,717.9,-8.87,9.86,nan
456,838,,65.2,-10.289,712.6,-5.44,6.05,nan
456,839,,65.545,-10.141,710.0,-2.75,3.05,nan
457,831,,64.559,-9.11,720.3,-9.26,10.3,nan
492,752,,53.309,25.048,735.2,2.47,2.76,nan
492,756,,52.582,24.118,738.2,-5.48,6.12,nan
492,759,,53.192,25.588,736.8,4.33,4.83,nan
492,760,,52.987,24.333,735.2,-2.44,2.72,nan
493,751,,52.688,25.349,735.2,0.64,0.72,nan
493,753,,51.62,24.023,750.8,-11.1,12.4,nan
493,755,,52.275,24.413,739.5,-5.88,6.56,nan
493,758,,52.773,25.06,735.7,-2.16,2.41,nan
494,754,,51.778,24.932,740.9,-6.39,7.13,nan
494,757,,51.998,26.002,736.0,-1.37,1.52,nan
528,653,,34.91,40.372,755.4,-2.05,2.29,nan
528,658,,34.515,39.054,767.5,-9.83,11.0,nan
528,659,,34.719,38.892,768.1,-10.06,11.26,nan
529,660,,33.864,39.678,765.4,-8.81,9.87,nan
530,652,,34.037,40.323,757.7,-3.88,4.34,nan
530,660,,33.864,39.678,765.2,-8.51,9.53,nan
531,654,,33.512,41.571,757.3,2.83,3.16,nan
531,655,,33.99,41.711,759.8,5.23,5.85,nan
533,656,,32.781,43.088,769.3,9.65,10.81,nan
534,657,,32.227,42.019,758.2,2.16,2.41,nan
665,265,,-38.184,74.032,780.9,14.95,16.75,67.69
665,266,,-38.376,73.587,769.5,11.8,13.21,67.99
666,265,,-38.184,74.032,781.4,15.21,17.06,67.66
666,267,,-38.771,73.852,768.5,11.66,13.06,67.67
666,270,,-38.662,73.617,766.0,10.82,12.11,67.88
667,272,,-39.264,74.502,773.7,13.35,14.96,67.05
691,209,,-51.152,85.274,752.5,11.32,12.65,57.79
692,206,,-51.104,86.723,773.9,17.13,19.18,56.85
692,208,,-51.586,85.502,747.8,9.82,10.97,57.64
692,209,,-51.152,85.274,752.4,11.49,12.83,57.76
692,211,,-50.93,85.936,764.9,15.05,16.83,57.33
692,212,,-51.04,85.821,760.8,14.01,15.66,57.41
693,204,,-51.551,86.201,756.3,12.94,14.46,57.18
693,210,,-51.577,86.91,765.6,15.38,17.21,56.74
694,203,,-52.623,86.631,744.2,8.89,9.92,56.97
750,96,,-67.156,149.407,696.8,-4.97,5.51,44.11
751,93,,-67.501,151.349,703.6,-9.41,10.45,44.47
