observer,t_img,lat,lon,range,look,incidence,zenith,instrument_name
vis_sat_0_0,650.0,36.383,-84.489,645.6,-1.02,1.13,,visual
sar_sat_0_0,1180.0,-60.483,122.559,723.5,-2.5,2.78,52.29,sar
sar_sat_0_0,1190.0,-60.675,123.02,723.3,-3.22,3.58,52.13,sar
therm_sat_0_0,2730.0,-61.842,122.115,721.1,3.82,4.26,50.22,thermal
therm_sat_0_0,2740.0,-62.288,122.733,719.0,1.91,2.12,50.17,thermal
therm_sat_0_0,2750.0,-62.316,124.197,720.2,4.43,4.93,49.58,thermal
vis_sat_0_0,2870.0,5.197,65.557,770.3,-0.3,0.33,,visual
vis_sat_0_0,3080.0,-6.701,69.496,771.6,-3.3,3.69,,visual
vis_sat_0_0,3090.0,-6.701,69.496,771.1,-2.85,3.19,,visual
vis_sat_0_0,4090.0,-58.855,104.967,733.2,-7.29,8.12,54.42,visual
sar_sat_0_0,5130.0,42.486,34.539,750.0,-4.74,5.3,,sar
sar_sat_0_0,5130.0,42.736,34.427,749.4,-4.18,4.67,,sar
sar_sat_0_0,5150.0,41.917,35.284,749.8,-3.52,3.93,,sar
therm_sat_0_0,5490.0,55.529,-85.575,668.3,2.68,2.96,,thermal
vis_sat_0_1,5620.0,-60.826,105.742,722.6,2.39,2.66,51.66,visual
therm_sat_0_0,6860.0,31.133,36.152,758.7,1.49,1.67,,thermal
therm_sat_0_0,6870.0,30.755,36.644,759.8,2.8,3.13,,thermal
therm_sat_0_0,7880.0,-24.259,57.885,763.4,2.01,2.25,80.8,thermal
therm_sat_0_0,7890.0,-24.895,58.529,764.1,3.44,3.86,79.99,thermal
sar_sat_0_0,8180.0,-39.847,-154.843,650.1,-3.59,3.95,51.65,sar
vis_sat_0_1,9930.0,23.002,27.431,764.6,-2.65,2.97,,visual
vis_sat_0_1,9950.0,22.013,27.768,765.2,-2.55,2.85,,visual
vis_sat_0_1,9950.0,22.341,28.042,764.5,1.02,1.15,,visual
vis_sat_0_1,9960.0,21.628,28.003,765.1,-1.87,2.09,,visual
sar_sat_0_0,10720.0,58.341,-9.991,727.6,-3.81,4.24,,sar
sar_sat_0_0,10730.0,58.27,-9.102,727.3,-2.53,2.82,,sar
sar_sat_0_0,10740.0,57.319,-7.931,729.7,-4.49,5.01,,sar
therm_sat_0_0,10890.0,28.15,-132.823,639.3,-2.05,2.25,,thermal
therm_sat_0_0,10890.0,27.708,-132.733,639.9,-3.16,3.48,,thermal
sar_sat_0_0,11260.0,32.37,16.677,757.4,-1.25,1.4,,sar
therm_sat_0_0,12250.0,57.267,-13.728,728.5,-2.33,2.59,,thermal
therm_sat_0_0,12270.0,56.345,-12.724,731.9,-4.71,5.25,,thermal
vis_sat_0_0,13110.0,63.651,-95.413,683.9,-1.8,1.99,,visual
sar_sat_0_0,13230.0,-66.283,94.766,711.3,-4.69,5.21,47.47,sar
vis_sat_0_0,13760.0,55.319,-16.141,731.2,-1.42,1.59,,visual
therm_sat_0_0,14440.0,-56.067,58.776,730.0,1.96,2.18,55.45,thermal
therm_sat_0_0,14450.0,-56.775,58.854,729.4,-2.05,2.28,55.51,thermal
therm_sat_0_0,14450.0,-56.614,58.786,729.4,-2.07,2.3,55.52,thermal
vis_sat_0_1,14620.0,65.054,-95.503,687.6,-2.33,2.58,,visual
vis_sat_0_1,14620.0,65.189,-96.574,687.7,2.56,2.83,,visual
therm_sat_0_0,15530.0,-43.981,170.491,653.4,-2.03,2.24,48.91,thermal
vis_sat_0_0,15990.0,-59.352,59.447,725.0,3.5,3.89,52.58,visual
sar_sat_0_0,16160.0,65.189,-96.574,694.5,-6.26,6.94,,sar
therm_sat_0_0,16930.0,33.957,-154.823,643.7,1.31,1.44,,thermal
therm_sat_0_0,17720.0,66.437,-94.535,695.3,-3.01,3.34,,thermal
vis_sat_0_1,17790.0,-66.283,94.766,704.3,6.82,7.57,43.9,visual
vis_sat_0_0,19230.0,66.437,-94.535,700.6,-4.86,5.39,,visual
sar_sat_0_0,19330.0,-67.403,95.725,699.7,-5.72,6.34,44.45,sar
therm_sat_0_0,19470.0,-10.217,1.721,772.0,-4.49,5.03,,thermal
therm_sat_0_0,19480.0,-10.481,1.973,770.6,-3.25,3.64,,thermal
sar_sat_0_0,19550.0,-62.316,124.197,680.2,-2.31,2.55,42.74,sar
vis_sat_0_0,20510.0,12.82,-12.731,772.6,-5.65,6.33,,visual
therm_sat_0_0,21290.0,-52.518,136.94,663.4,-1.39,1.53,44.96,thermal
therm_sat_0_0,21360.0,-49.423,141.218,661.4,-4.88,5.38,46.64,thermal
therm_sat_0_0,21660.0,-33.454,152.911,644.3,-3.82,4.21,55.12,thermal
therm_sat_0_0,21670.0,-33.104,153.371,645.8,-5.7,6.28,55.57,thermal
therm_sat_0_0,21690.0,-31.964,153.852,643.8,-4.75,5.23,56.19,thermal
vis_sat_0_1,21920.0,16.234,-19.168,768.1,2.41,2.7,,visual
vis_sat_0_1,21940.0,14.958,-19.125,768.0,-1.25,1.4,,visual
vis_sat_0_1,21940.0,15.155,-19.239,768.1,-1.64,1.84,,visual
sar_sat_0_0,22280.0,66.437,-94.535,705.2,-2.93,3.25,,sar
vis_sat_0_0,22380.0,-66.283,94.766,691.6,-4.31,4.78,43.49,visual
therm_sat_0_0,23810.0,65.76,-96.759,710.4,-5.78,6.42,,thermal
therm_sat_0_0,23820.0,65.756,-95.679,710.6,-5.34,5.93,,thermal
vis_sat_0_1,23970.0,-62.324,103.977,680.7,2.3,2.55,42.28,visual
therm_sat_0_0,24470.0,40.117,-44.897,752.9,-4.65,5.2,,thermal
therm_sat_0_0,25060.0,8.503,-29.858,772.5,-4.61,5.17,,thermal
vis_sat_0_0,25320.0,65.189,-96.574,712.1,-4.34,4.83,,visual
vis_sat_0_0,25330.0,65.054,-95.503,713.2,-4.6,5.11,,visual
sar_sat_0_0,26280.0,-22.595,138.896,635.8,1.96,2.15,61.69,sar
therm_sat_0_0,26290.0,-56.516,6.787,738.1,-8.06,8.99,56.97,thermal
therm_sat_0_0,26310.0,-57.208,7.895,737.3,-8.34,9.31,56.43,thermal
vis_sat_0_1,26820.0,65.189,-96.574,715.1,4.59,5.11,,visual
vis_sat_0_1,26830.0,64.716,-95.718,713.9,2.11,2.34,,visual
vis_sat_0_1,26830.0,64.738,-95.573,714.2,2.6,2.9,,visual
vis_sat_0_1,26830.0,65.054,-95.503,716.6,5.16,5.73,,visual
vis_sat_0_1,26830.0,64.573,-95.702,713.5,1.33,1.47,,visual
therm_sat_0_0,27090.0,-58.602,104.081,679.2,-8.04,8.89,43.85,thermal
therm_sat_0_0,27090.0,-58.853,104.012,681.3,-9.1,10.07,43.98,thermal
sar_sat_0_0,27380.0,39.081,164.758,648.2,0.35,0.39,,sar
sar_sat_0_0,27390.0,39.573,164.899,649.0,1.7,1.88,,sar
vis_sat_0_0,27590.0,-48.245,-7.695,740.6,0.8,0.89,62.26,visual
vis_sat_0_0,27620.0,-49.726,-6.83,739.8,-3.03,3.38,61.52,visual
vis_sat_0_0,27620.0,-50.025,-7.026,741.5,-4.72,5.26,61.63,visual
vis_sat_0_0,27620.0,-49.731,-6.841,739.9,-3.09,3.44,61.53,visual
vis_sat_0_0,27630.0,-50.616,-6.095,739.9,-3.8,4.24,60.99,visual
vis_sat_0_0,27810.0,-58.556,5.326,728.6,-4.49,5.0,54.78,visual
sar_sat_0_0,28380.0,63.651,-95.413,722.0,6.42,7.14,,sar
vis_sat_0_1,29020.0,-46.555,-15.25,743.0,1.96,2.18,63.49,visual
vis_sat_0_1,29050.0,-48.216,-14.122,740.8,-0.66,0.74,62.49,visual
therm_sat_0_0,30060.0,55.74,-87.537,738.0,-8.21,9.16,,thermal
therm_sat_0_0,30070.0,55.574,-86.489,734.0,-5.49,6.12,,thermal
therm_sat_0_0,30080.0,55.529,-85.575,731.6,-2.34,2.61,,thermal
vis_sat_0_0,30850.0,62.09,-175.162,682.1,-4.01,4.44,,visual
vis_sat_0_0,30860.0,62.443,-174.485,681.7,-2.54,2.81,,visual
vis_sat_0_0,30880.0,63.142,-172.928,682.8,-1.85,2.04,,visual
sar_sat_0_0,32210.0,-22.354,113.448,640.2,6.7,7.38,61.09,sar
sar_sat_0_0,32220.0,-21.727,113.616,641.3,7.65,8.41,61.44,sar
sar_sat_0_0,32840.0,13.319,126.395,640.2,9.1,10.01,88.39,sar
sar_sat_0_0,32850.0,13.767,126.841,636.1,6.61,7.27,89.01,sar
vis_sat_0_1,34690.0,-33.448,-50.252,756.9,-2.47,2.77,74.81,visual
vis_sat_0_1,34710.0,-34.841,-49.665,757.6,-4.3,4.81,73.86,visual
vis_sat_0_1,34710.0,-34.614,-49.194,755.7,-1.9,2.12,73.56,visual
therm_sat_0_0,34710.0,33.315,130.772,647.0,-5.85,6.44,,thermal
therm_sat_0_0,34710.0,33.415,130.728,646.1,-5.06,5.57,,thermal
