Datametrics file based on GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,GP index,pnt-opt index,lat [deg],lon [deg],observation range [km],look angle [deg],incidence angle [deg],solar zenith [deg]
103,3922,,16.445,-95.399,660.7,-15.92,17.54,nan
104,1274,,18.0,-96.266,635.5,-4.89,5.38,nan
105,448,,18.252,-96.423,633.3,-0.68,0.74,nan
105,1274,,18.0,-96.266,634.6,-3.61,3.97,nan
106,2300,,18.414,-95.118,647.8,-11.48,12.64,nan
124,691,,29.837,-93.349,667.8,15.94,17.59,nan
124,743,,29.754,-93.895,681.8,19.3,21.33,nan
124,788,,29.738,-92.387,649.5,9.62,10.59,nan
124,926,,29.865,-92.843,657.9,12.95,14.27,nan
124,2847,,30.032,-93.364,672.1,17.07,18.84,nan
124,4094,,29.924,-93.405,670.8,16.74,18.48,nan
125,691,,29.837,-93.349,668.0,15.9,17.55,nan
125,788,,29.738,-92.387,646.8,8.04,8.85,nan
125,883,,29.248,-90.68,645.8,-7.45,8.2,nan
125,926,,29.865,-92.843,655.7,12.03,13.26,nan
125,2640,,29.936,-91.553,642.2,4.63,5.09,nan
125,2847,,30.032,-93.364,670.3,16.49,18.2,nan
125,2963,,29.825,-91.107,642.4,-4.9,5.39,nan
125,2969,,29.09,-90.226,654.5,-11.56,12.74,nan
125,3121,,29.341,-90.637,646.1,-7.59,8.35,nan
125,4029,,29.734,-91.175,641.4,-3.86,4.24,nan
125,4094,,29.924,-93.405,670.4,16.52,18.23,nan
125,4537,,29.324,-90.622,646.3,-7.74,8.53,nan
126,449,,29.575,-90.159,651.4,-10.12,11.15,nan
126,883,,29.248,-90.68,649.0,-8.97,9.88,nan
126,2375,,29.865,-90.512,644.6,-6.33,6.97,nan
126,2640,,29.936,-91.553,641.2,2.95,3.25,nan
126,2676,,29.645,-89.759,658.8,-12.96,14.29,nan
126,2963,,29.825,-91.107,640.8,-2.23,2.45,nan
126,2969,,29.09,-90.226,657.4,-12.48,13.75,nan
126,3121,,29.341,-90.637,648.0,-8.43,9.28,nan
126,4029,,29.734,-91.175,641.2,-2.92,3.21,nan
126,4241,,29.279,-89.366,673.1,-17.11,18.89,nan
126,4537,,29.324,-90.622,648.3,-8.64,9.51,nan
126,4630,,29.481,-89.981,655.6,-11.85,13.06,nan
127,108,,30.178,-89.74,653.7,-10.91,12.03,nan
127,753,,30.285,-90.403,643.9,-5.45,6.0,nan
127,2375,,29.865,-90.512,647.5,-7.92,8.72,nan
127,2666,,31.481,-92.116,659.9,13.19,14.54,nan
127,2676,,29.645,-89.759,660.7,-13.48,14.86,nan
127,4241,,29.279,-89.366,677.4,-18.03,19.91,nan
128,108,,30.178,-89.74,657.1,-12.06,13.29,nan
128,2666,,31.481,-92.116,658.7,12.64,13.94,nan
129,3609,,32.709,-92.341,681.3,18.71,20.67,nan
130,1896,,32.399,-90.064,642.3,1.77,1.95,nan
130,3609,,32.709,-92.341,682.0,18.77,20.74,nan
131,1896,,32.399,-90.064,644.4,4.35,4.79,nan
132,1598,,33.815,-89.769,646.1,5.5,6.06,nan
133,1460,,34.407,-89.793,649.2,7.39,8.14,nan
133,1598,,33.815,-89.769,645.9,4.91,5.4,nan
133,2844,,34.152,-89.904,648.1,6.63,7.31,nan
133,4274,,34.756,-90.123,658.2,11.63,12.82,nan
134,1460,,34.407,-89.793,649.9,7.54,8.31,nan
134,2655,,33.944,-87.106,667.9,-14.72,16.25,nan
134,4274,,34.756,-90.123,656.3,10.7,11.8,nan
135,1052,,34.422,-86.392,679.5,-17.64,19.49,nan
135,1121,,35.069,-88.247,645.0,-2.74,3.02,nan
135,1129,,34.806,-87.38,654.1,-9.5,10.47,nan
135,2655,,33.944,-87.106,669.3,-14.99,16.55,nan
135,2901,,34.798,-87.623,650.5,-7.62,8.39,nan
136,1052,,34.422,-86.392,679.7,-17.59,19.43,nan
136,1121,,35.069,-88.247,646.5,-4.13,4.55,nan
136,1129,,34.806,-87.38,654.6,-9.53,10.5,nan
136,2901,,34.798,-87.623,652.3,-8.34,9.19,nan
138,295,,37.01,-88.269,650.9,6.96,7.67,nan
138,697,,37.019,-88.219,650.5,6.72,7.4,nan
138,2426,,37.169,-88.427,654.3,8.88,9.79,nan
