routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.001,0.005,0.0,8587
__check_action_completion,0.0,0.0,0.0,8587
preplanner/update_percepts,0.0,0.003,0.0,8587
preplanner/needs_planning,0.0,0.0,0.0,8587
preplanner/calculate_access_times,0.66,0.0,0.66,1
preplanner/_schedule_observations,2.115,0.0,2.115,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,61.777,0.0,61.777,1
preplanner/_schedule_maneuvers,1.715,0.0,1.715,1
preplanner/__schedule_periodic_replan,0.331,0.0,0.331,1
preplanner/generate_plan,67.135,0.0,67.135,1
replanner/compile_new_measurement_request_bids,0.0,0.001,0.0,8587
replanner/update_percepts,0.004,0.024,0.001,8587
replanner/check_request_completion,0.0,0.0,0.0,8587
replanner/check_request_end_time,0.0,0.0,0.0,8587
replanner/compare_bids,0.0,0.0,0.0,8587
replanner/consensus_phase,0.0,0.001,0.0,8587
replanner/is_observation_path_valid,0.001,0.018,0.001,624500
replanner/needs_planning,0.006,0.022,0.0,8587
replanner/_get_available_requests,0.088,0.166,0.057,1404
replanner/planning_phase,4.453,4.91,3.153,449
replanner/_schedule_observations,1.169,2.137,0.477,449
replanner/_schedule_maneuvers,0.233,0.182,0.211,449
replanner/_schedule_broadcasts,0.016,0.032,0.011,449
replanner/_schedule_waits,0.0,0.0,0.0,449
replanner/generate_plan,5.91,5.049,4.25,449
replanner/calc_imaging_time,0.016,0.044,0.009,514
