routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00016,0.00294,2e-05,3079
__check_action_completion,6e-05,1e-05,6e-05,3079
preplanner/update_percepts,4e-05,1e-05,4e-05,3079
preplanner/needs_planning,0.0,0.0,1e-05,3079
preplanner/calculate_access_opportunities,0.00154,0.0,0.00154,1
preplanner/_schedule_observations,1.09494,0.0,1.09494,1
preplanner/is_observation_path_valid,0.00012,0.0,0.00012,1
preplanner/_create_broadcast_path,0.04583,0.0,0.04583,1
preplanner/_schedule_broadcasts,0.39822,0.0,0.39822,1
preplanner/_schedule_maneuvers,1.3792,0.0,1.3792,1
preplanner/__schedule_periodic_replan,0.00084,0.0,0.00084,1
preplanner/generate_plan,2.87504,0.0,2.87504,1
replanner/compile_new_measurement_request_bids,3e-05,2e-05,3e-05,3079
replanner/update_percepts,0.00012,0.00011,0.0001,3079
replanner/check_request_completion,0.21552,0.20798,0.15993,3079
replanner/check_request_end_time,0.0,0.0,0.0,3079
replanner/compare_bids,0.16225,0.2248,0.06523,3079
replanner/consensus_phase,0.3778,0.35262,0.32081,3079
replanner/needs_planning,0.37783,0.35262,0.32083,3079
replanner/_get_available_requests,0.00034,0.00023,0.00031,95
replanner/_generate_bids_from_request,1e-05,0.0,1e-05,78
replanner/_get_matching_request,1e-05,1e-05,1e-05,2670
replanner/_can_bid,0.0,0.0,0.0,1729
replanner/_can_access,0.00027,0.0001,0.00032,24
replanner/_schedule_maneuvers,0.81694,0.50835,0.71817,39
replanner/_create_broadcast_path,0.08202,0.03786,0.06898,39
replanner/_schedule_broadcasts,0.08217,0.03786,0.06914,39
replanner/_schedule_waits,0.0,0.0,0.0,39
replanner/generate_plan,0.90034,0.51668,0.80529,39
