routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.003,0.0,613
update_state,0.0,0.0,0.0,613
sense_environment,0.022,0.016,0.021,613
update_state_environment,0.0,0.001,0.0,613
get_environment_broadcasts,0.003,0.006,0.0,613
get_agent_broadcasts,0.005,0.008,0.0,613
sense,0.031,0.02,0.029,613
think,0.114,0.35,0.092,612
perform_broadcast,0.001,0.002,0.0,257
do,0.012,0.021,0.007,612
perform_wait_for_messages,0.013,0.026,0.006,380
perform_state_change,0.012,0.013,0.006,127
perform_observation,0.015,0.008,0.013,157
