routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00052,0.00253,2e-05,2806
__check_action_completion,6e-05,1e-05,6e-05,2806
preplanner/update_percepts,5e-05,2e-05,6e-05,2806
preplanner/needs_planning,0.0,0.0,0.0,2806
preplanner/calculate_access_opportunities,0.01312,0.0,0.01312,1
preplanner/_schedule_observations,0.07823,0.0,0.07823,1
preplanner/is_observation_path_valid,0.00053,0.0,0.00053,1
preplanner/_create_broadcast_path,0.01222,0.0,0.01222,1
preplanner/_schedule_broadcasts,0.04666,0.0,0.04666,1
preplanner/_schedule_maneuvers,0.08195,0.0,0.08195,1
preplanner/__schedule_periodic_replan,0.00388,0.0,0.00388,1
preplanner/generate_plan,0.21962,0.0,0.21962,1
replanner/compile_new_measurement_request_bids,1e-05,0.0,1e-05,2806
replanner/update_percepts,0.00038,0.00084,0.00016,2806
replanner/check_request_completion,0.00719,0.00749,0.00413,2806
replanner/check_request_end_time,0.0,0.0,0.0,2806
replanner/compare_bids,0.00396,0.006,0.00147,2806
replanner/consensus_phase,0.01117,0.01061,0.00746,2806
replanner/needs_planning,0.01118,0.01061,0.00747,2806
replanner/_get_available_requests,3e-05,7e-05,3e-05,294
replanner/_generate_bids_from_request,1e-05,0.0,1e-05,6
replanner/_get_matching_request,1e-05,0.0,1e-05,258
replanner/_can_bid,1e-05,0.0,1e-05,245
replanner/_schedule_maneuvers,0.07294,0.07659,0.03098,3
replanner/_create_broadcast_path,0.00658,0.00018,0.00652,3
replanner/_schedule_broadcasts,0.00671,0.00019,0.00661,3
replanner/_schedule_waits,0.0,0.0,0.0,3
replanner/generate_plan,0.08313,0.07907,0.03968,3
replanner/_can_access,0.00068,2e-05,0.00068,3
