routine,t_avg,t_std,t_med,n
check_action_statuses,0.008,0.049,0.0,215
update_state,0.0,0.0,0.0,215
sense_environment,0.266,0.181,0.243,214
update_state_environment,0.003,0.015,0.0,214
get_environment_broadcasts,0.0,0.0,0.0,214
get_agent_broadcasts,0.0,0.0,0.0,214
sense,0.278,0.185,0.25,214
think,1.435,3.157,0.937,214
perform_broadcast,0.008,0.012,0.0,9
do,0.587,0.46,0.447,214
perform_wait_for_messages,0.587,0.455,0.445,205
perform_state_change,0.634,0.468,0.532,187
perform_measurement,0.321,0.318,0.162,7
