routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.013,0.046,0.0,991
__check_action_completion,0.0,0.001,0.0,991
preplanner/update_percepts,0.001,0.006,0.0,991
preplanner/needs_planning,0.0,0.0,0.0,991
preplanner/calculate_access_opportunities,0.13,0.161,0.065,170
preplanner/_schedule_observations,0.417,0.501,0.217,170
preplanner/is_observation_path_valid,0.0,0.0,0.0,170
preplanner/_schedule_broadcasts,0.346,0.603,0.099,170
preplanner/_schedule_maneuvers,0.001,0.001,0.001,170
preplanner/__schedule_periodic_replan,0.009,0.045,0.0,170
preplanner/generate_plan,0.792,0.986,0.343,170
replanner/compile_new_measurement_request_bids,0.0,0.008,0.0,991
replanner/update_percepts,0.008,0.032,0.0,991
replanner/check_request_completion,0.0,0.001,0.0,991
replanner/check_request_end_time,0.0,0.004,0.0,991
replanner/compare_bids,0.0,0.002,0.0,991
replanner/consensus_phase,0.0,0.004,0.0,991
replanner/is_observation_path_valid,0.0,0.001,0.0,6024
replanner/_get_available_requests,0.253,0.315,0.138,932
replanner/needs_planning,0.228,0.302,0.058,991
replanner/planning_phase,1.782,4.857,0.384,38
replanner/_schedule_observations,0.002,0.004,0.001,38
replanner/_schedule_maneuvers,0.016,0.039,0.004,38
replanner/_schedule_broadcasts,0.059,0.128,0.024,38
replanner/_schedule_waits,0.0,0.0,0.0,38
replanner/generate_plan,1.861,4.853,0.46,38
replanner/calc_imaging_time,0.103,0.078,0.081,46
