routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00096,0.00437,2e-05,5193
__check_action_completion,6e-05,1e-05,6e-05,5193
preplanner/update_percepts,0.00018,0.00011,0.00017,5193
preplanner/needs_planning,0.0,0.0,0.0,5193
preplanner/calculate_access_opportunities,0.00745,0.0,0.00745,1
preplanner/_schedule_observations,0.1325,0.0,0.1325,1
preplanner/is_observation_path_valid,0.00082,0.0,0.00082,1
preplanner/_create_broadcast_path,0.00713,0.0,0.00713,1
preplanner/_schedule_broadcasts,0.17471,0.0,0.17471,1
preplanner/_schedule_maneuvers,0.30116,0.0,0.30116,1
preplanner/__schedule_periodic_replan,0.01081,0.0,0.01081,1
preplanner/generate_plan,0.64313,0.0,0.64313,1
replanner/needs_planning,1e-05,0.00012,0.0,5193
replanner/_create_broadcast_path,0.00804,0.00157,0.00748,8
