t,x_pos,y_pos,z_pos,x_vel,y_vel,z_vel,attitude,status
0.0,-0.0,-2765.318,-6514.682,7.505,0.029,0.069,0.0,SENSING
0.0,-0.0,-2765.318,-6514.682,7.505,0.029,0.069,0.0,MESSAGING
0.0,-0.0,-2765.318,-6514.682,7.505,0.029,0.069,0.0,SENSING
0.0,-0.0,-2765.318,-6514.682,7.505,0.029,0.069,0.0,LISTENING
18.259,136.922,-2764.267,-6512.201,7.503,0.086,0.203,0.0,SENSING
18.259,136.922,-2764.267,-6512.201,7.503,0.086,0.203,0.0,MANEUVERING
18.259,136.922,-2764.267,-6512.201,7.503,0.086,0.203,0.0,LISTENING
18.357,137.657,-2764.258,-6512.181,7.503,0.086,0.204,0.098,MANEUVERING
18.357,137.657,-2764.258,-6512.181,7.503,0.086,0.204,0.098,SENSING
18.357,137.657,-2764.258,-6512.181,7.503,0.086,0.204,0.098,MANEUVERING
18.357,137.657,-2764.258,-6512.181,7.503,0.086,0.204,0.098,LISTENING
20.0,149.976,-2764.112,-6511.837,7.503,0.091,0.216,1.741,MANEUVERING
20.0,149.976,-2764.112,-6511.837,7.503,0.091,0.216,1.741,SENSING
20.0,149.976,-2764.112,-6511.837,7.503,0.091,0.216,1.741,MEASURING
20.0,149.976,-2764.112,-6511.837,7.503,0.091,0.216,1.741,MESSAGING
20.0,149.976,-2764.112,-6511.837,7.503,0.091,0.216,1.741,SENSING
20.0,149.976,-2764.112,-6511.837,7.503,0.091,0.216,1.741,LISTENING
87.9,658.241,-2750.775,-6480.344,7.472,0.302,0.712,1.741,SENSING
87.9,658.241,-2750.775,-6480.344,7.472,0.302,0.712,1.741,MANEUVERING
87.9,658.241,-2750.775,-6480.344,7.472,0.302,0.712,1.741,LISTENING
90.0,673.919,-2750.135,-6478.833,7.471,0.309,0.728,-0.359,MANEUVERING
90.0,673.919,-2750.135,-6478.833,7.471,0.309,0.728,-0.359,SENSING
90.0,673.919,-2750.135,-6478.833,7.471,0.309,0.728,-0.359,MEASURING
90.0,673.919,-2750.135,-6478.833,7.471,0.309,0.728,-0.359,MESSAGING
90.0,673.919,-2750.135,-6478.833,7.471,0.309,0.728,-0.359,SENSING
90.0,673.919,-2750.135,-6478.833,7.471,0.309,0.728,-0.359,LISTENING
119.817,896.136,-2739.579,-6453.906,7.444,0.401,0.945,-0.359,SENSING
119.817,896.136,-2739.579,-6453.906,7.444,0.401,0.945,-0.359,MANEUVERING
119.817,896.136,-2739.579,-6453.906,7.444,0.401,0.945,-0.359,LISTENING
120.0,897.497,-2739.506,-6453.733,7.444,0.401,0.946,-0.542,MANEUVERING
120.0,897.497,-2739.506,-6453.733,7.444,0.401,0.946,-0.542,SENSING
120.0,897.497,-2739.506,-6453.733,7.444,0.401,0.946,-0.542,MEASURING
120.0,897.497,-2739.506,-6453.733,7.444,0.401,0.946,-0.542,MESSAGING
120.0,897.497,-2739.506,-6453.733,7.444,0.401,0.946,-0.542,SENSING
120.0,897.497,-2739.506,-6453.733,7.444,0.401,0.946,-0.542,LISTENING
138.177,1032.534,-2731.717,-6435.337,7.424,0.457,1.079,-0.542,SENSING
138.177,1032.534,-2731.717,-6435.337,7.424,0.457,1.079,-0.542,LISTENING
138.267,1033.202,-2731.675,-6435.24,7.424,0.458,1.079,-0.542,SENSING
138.267,1033.202,-2731.675,-6435.24,7.424,0.458,1.079,-0.542,LISTENING
139.621,1043.246,-2731.054,-6433.773,7.423,0.462,1.089,-0.542,SENSING
139.621,1043.246,-2731.054,-6433.773,7.423,0.462,1.089,-0.542,LISTENING
140.0,1046.057,-2730.879,-6433.36,7.422,0.463,1.092,-0.542,SENSING
140.0,1046.057,-2730.879,-6433.36,7.422,0.463,1.092,-0.542,LISTENING
140.0,1046.057,-2730.879,-6433.36,7.422,0.463,1.092,-0.542,SENSING
140.0,1046.057,-2730.879,-6433.36,7.422,0.463,1.092,-0.542,LISTENING
208.309,1549.491,-2692.17,-6341.94,7.322,0.672,1.585,-0.542,SENSING
208.309,1549.491,-2692.17,-6341.94,7.322,0.672,1.585,-0.542,MANEUVERING
208.309,1549.491,-2692.17,-6341.94,7.322,0.672,1.585,-0.542,LISTENING
