routine,t_avg,t_std,t_med,n
check_action_statuses,0.005,0.022,0.0,1033
update_state,0.0,0.0,0.0,1033
sense_environment,0.185,0.127,0.167,1032
update_state_environment,0.003,0.023,0.0,1032
get_environment_broadcasts,0.01,0.03,0.0,1032
get_agent_broadcasts,0.082,0.144,0.0,1032
sense,0.286,0.21,0.235,1032
think,0.525,1.128,0.301,1032
perform_broadcast,0.009,0.027,0.0,419
do,0.187,0.251,0.125,1032
perform_wait_for_messages,0.199,0.285,0.114,696
perform_state_change,0.151,0.15,0.103,179
perform_observation,0.207,0.144,0.171,243
