routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.003,0.025,0.0,9150
__check_action_completion,0.0,0.0,0.0,9150
preplanner/update_percepts,0.001,0.005,0.0,9150
preplanner/needs_planning,0.0,0.001,0.0,9150
preplanner/calculate_access_times,0.605,0.0,0.605,1
preplanner/_schedule_observations,17.157,0.0,17.157,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,101.512,0.0,101.512,1
preplanner/_schedule_maneuvers,1.393,0.0,1.393,1
preplanner/__schedule_periodic_replan,0.623,0.0,0.623,1
preplanner/generate_plan,120.95,0.0,120.95,1
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,9150
replanner/update_percepts,0.006,0.04,0.001,9150
replanner/check_request_completion,0.0,0.0,0.0,9150
replanner/check_request_end_time,0.0,0.0,0.0,9150
replanner/compare_bids,0.0,0.003,0.0,9150
replanner/consensus_phase,0.0,0.003,0.0,9150
replanner/is_observation_path_valid,0.003,0.039,0.001,341266
replanner/needs_planning,0.01,0.044,0.0,9150
replanner/_get_available_requests,0.193,0.332,0.089,1376
replanner/planning_phase,4.294,8.605,0.752,380
replanner/_schedule_observations,2.507,2.825,1.603,380
replanner/_schedule_maneuvers,0.303,0.297,0.239,380
replanner/_schedule_broadcasts,0.037,0.095,0.015,380
replanner/_schedule_waits,0.0,0.0,0.0,380
replanner/generate_plan,7.211,9.09,5.386,380
replanner/calc_imaging_time,0.082,0.091,0.036,139
