routine,t_avg,t_std,t_med,n
check_action_statuses,0.006,0.05,0.0,9151
update_state,0.0,0.0,0.0,9151
sense_environment,0.153,0.141,0.142,9150
update_state_environment,0.002,0.022,0.0,9150
get_environment_broadcasts,0.003,0.011,0.0,9150
get_agent_broadcasts,0.023,0.188,0.0,9150
sense,0.186,0.28,0.157,9150
think,0.392,2.713,0.048,9150
perform_broadcast,0.009,0.054,0.0,372
do,0.631,1.927,0.095,9150
perform_wait_for_messages,0.726,2.066,0.123,7839
perform_state_change,0.43,1.531,0.067,1198
perform_observation,0.068,0.091,0.049,1042
