routine,t_avg,t_std,t_med,n
check_action_statuses,0.003,0.015,0.0,424
update_state,0.0,0.0,0.0,424
sense_environment,0.163,0.086,0.157,423
update_state_environment,0.002,0.008,0.0,423
get_environment_broadcasts,0.01,0.022,0.0,423
get_agent_broadcasts,0.076,0.14,0.0,423
sense,0.253,0.161,0.227,423
think,0.368,0.537,0.219,423
perform_wait_for_messages,0.105,0.118,0.074,280
do,0.12,0.119,0.092,423
perform_broadcast,0.007,0.022,0.0,187
perform_state_change,0.084,0.072,0.066,79
perform_observation,0.163,0.102,0.149,122
