routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.016,0.043,0.0,423
__check_action_completion,0.0,0.0,0.0,423
preplanner/update_percepts,0.001,0.004,0.0,423
preplanner/needs_planning,0.0,0.0,0.0,423
preplanner/calculate_access_opportunities,0.08,0.083,0.049,70
preplanner/_schedule_observations,0.173,0.21,0.111,70
preplanner/is_observation_path_valid,0.0,0.0,0.0,70
preplanner/_schedule_broadcasts,0.08,0.143,0.0,70
preplanner/_schedule_maneuvers,0.0,0.0,0.0,70
preplanner/__schedule_periodic_replan,0.002,0.008,0.0,70
preplanner/generate_plan,0.255,0.289,0.143,70
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,423
replanner/update_percepts,0.002,0.009,0.0,423
replanner/check_request_completion,0.0,0.0,0.0,423
replanner/check_request_end_time,0.0,0.0,0.0,423
replanner/compare_bids,0.0,0.002,0.0,423
replanner/consensus_phase,0.0,0.003,0.0,423
replanner/is_observation_path_valid,0.0,0.001,0.0,2105
replanner/_get_available_requests,0.115,0.141,0.079,396
replanner/needs_planning,0.096,0.118,0.07,423
replanner/planning_phase,0.823,1.837,0.164,17
replanner/_schedule_observations,0.007,0.018,0.0,17
replanner/_schedule_maneuvers,0.011,0.018,0.001,17
replanner/_schedule_broadcasts,0.05,0.081,0.02,17
replanner/_schedule_waits,0.0,0.0,0.0,17
replanner/generate_plan,0.892,1.841,0.185,17
replanner/calc_imaging_time,0.169,0.183,0.093,19
