routine,t_avg,t_std,t_med,n
check_action_statuses,0.005,0.022,0.0,1522
update_state,0.0,0.0,0.0,1522
sense_environment,0.304,0.231,0.253,1521
update_state_environment,0.005,0.02,0.0,1521
get_environment_broadcasts,0.0,0.0,0.0,1521
get_agent_broadcasts,0.0,0.004,0.0,1521
sense,0.314,0.243,0.26,1521
think,0.429,1.418,0.196,1521
perform_broadcast,0.022,0.051,0.0,698
do,0.199,0.286,0.112,1521
perform_wait_for_messages,0.236,0.262,0.192,1196
perform_state_change,0.246,0.267,0.199,1096
perform_measurement,0.125,0.096,0.124,18
