t,x_pos,y_pos,z_pos,x_vel,y_vel,z_vel,attitude,status
0.0,-3556.428,2406.87,5670.231,-6.499,-1.437,-3.385,0.0,SENSING
0.0,-3556.428,2406.87,5670.231,-6.499,-1.437,-3.385,0.0,MANEUVERING
7.887,-3607.527,2395.477,5643.353,-6.468,-1.458,-3.434,7.887,MANEUVERING
7.887,-3607.527,2395.477,5643.353,-6.468,-1.458,-3.434,7.887,SENSING
7.887,-3607.527,2395.477,5643.353,-6.468,-1.458,-3.434,7.887,MANEUVERING
9.052,-3615.056,2393.78,5639.349,-6.463,-1.461,-3.442,9.052,MANEUVERING
9.052,-3615.056,2393.78,5639.349,-6.463,-1.461,-3.442,9.052,MANEUVERING
9.106,-3615.403,2393.701,5639.165,-6.463,-1.461,-3.442,9.106,MANEUVERING
9.106,-3615.403,2393.701,5639.165,-6.463,-1.461,-3.442,9.106,SENSING
9.106,-3615.403,2393.701,5639.165,-6.463,-1.461,-3.442,9.106,MANEUVERING
9.114,-3615.457,2393.689,5639.136,-6.463,-1.461,-3.442,9.114,MANEUVERING
9.114,-3615.457,2393.689,5639.136,-6.463,-1.461,-3.442,9.114,MANEUVERING
11.131,-3628.472,2390.743,5632.186,-6.455,-1.466,-3.455,11.131,MANEUVERING
11.131,-3628.472,2390.743,5632.186,-6.455,-1.466,-3.455,11.131,SENSING
11.131,-3628.472,2390.743,5632.186,-6.455,-1.466,-3.455,11.131,MANEUVERING
11.166,-3628.701,2390.691,5632.063,-6.455,-1.466,-3.455,11.095,MANEUVERING
11.166,-3628.701,2390.691,5632.063,-6.455,-1.466,-3.455,11.095,SENSING
11.166,-3628.701,2390.691,5632.063,-6.455,-1.466,-3.455,11.095,TRAVELING
11.18,-3628.793,2390.67,5632.014,-6.455,-1.466,-3.455,11.095,TRAVELING
11.18,-3628.793,2390.67,5632.014,-6.455,-1.466,-3.455,11.095,SENSING
11.18,-3628.793,2390.67,5632.014,-6.455,-1.466,-3.455,11.095,TRAVELING
31.383,-3758.279,2360.562,5560.984,-6.372,-1.52,-3.58,11.095,TRAVELING
31.383,-3758.279,2360.562,5560.984,-6.372,-1.52,-3.58,11.095,TRAVELING
32.571,-3765.835,2358.76,5556.732,-6.367,-1.523,-3.587,11.095,TRAVELING
32.571,-3765.835,2358.76,5556.732,-6.367,-1.523,-3.587,11.095,SENSING
32.571,-3765.835,2358.76,5556.732,-6.367,-1.523,-3.587,11.095,TRAVELING
32.721,-3766.794,2358.531,5556.192,-6.367,-1.523,-3.588,11.095,TRAVELING
32.721,-3766.794,2358.531,5556.192,-6.367,-1.523,-3.588,11.095,MANEUVERING
32.722,-3766.801,2358.529,5556.188,-6.367,-1.523,-3.588,11.094,MANEUVERING
32.722,-3766.801,2358.529,5556.188,-6.367,-1.523,-3.588,11.094,SENSING
32.722,-3766.801,2358.529,5556.188,-6.367,-1.523,-3.588,11.094,MANEUVERING
32.937,-3768.163,2358.203,5555.419,-6.366,-1.524,-3.59,10.88,MANEUVERING
32.937,-3768.163,2358.203,5555.419,-6.366,-1.524,-3.59,10.88,MANEUVERING
33.09,-3769.138,2357.97,5554.87,-6.365,-1.524,-3.591,10.727,MANEUVERING
33.09,-3769.138,2357.97,5554.87,-6.365,-1.524,-3.591,10.727,SENSING
33.09,-3769.138,2357.97,5554.87,-6.365,-1.524,-3.591,10.727,MANEUVERING
33.092,-3769.154,2357.967,5554.86,-6.365,-1.524,-3.591,10.729,MANEUVERING
33.092,-3769.154,2357.967,5554.86,-6.365,-1.524,-3.591,10.729,SENSING
33.092,-3769.154,2357.967,5554.86,-6.365,-1.524,-3.591,10.729,MANEUVERING
34.337,-3777.07,2356.071,5550.388,-6.36,-1.527,-3.598,11.974,MANEUVERING
34.337,-3777.07,2356.071,5550.388,-6.36,-1.527,-3.598,11.974,SENSING
34.337,-3777.07,2356.071,5550.388,-6.36,-1.527,-3.598,11.974,MANEUVERING
42.977,-3831.825,2342.803,5519.087,-6.324,-1.55,-3.651,20.614,MANEUVERING
42.977,-3831.825,2342.803,5519.087,-6.324,-1.55,-3.651,20.614,SENSING
42.977,-3831.825,2342.803,5519.087,-6.324,-1.55,-3.651,20.614,MANEUVERING
44.87,-3843.778,2339.871,5512.169,-6.316,-1.555,-3.663,22.507,MANEUVERING
44.87,-3843.778,2339.871,5512.169,-6.316,-1.555,-3.663,22.507,SENSING
44.87,-3843.778,2339.871,5512.169,-6.316,-1.555,-3.663,22.507,MANEUVERING
45.179,-3845.728,2339.391,5511.037,-6.314,-1.555,-3.665,22.198,MANEUVERING
45.179,-3845.728,2339.391,5511.037,-6.314,-1.555,-3.665,22.198,SENSING
45.179,-3845.728,2339.391,5511.037,-6.314,-1.555,-3.665,22.198,MANEUVERING
45.188,-3845.785,2339.377,5511.004,-6.314,-1.555,-3.665,22.189,MANEUVERING
45.188,-3845.785,2339.377,5511.004,-6.314,-1.555,-3.665,22.189,SENSING
45.188,-3845.785,2339.377,5511.004,-6.314,-1.555,-3.665,22.189,TRAVELING
45.681,-3848.892,2338.613,5509.2,-6.312,-1.557,-3.668,22.189,TRAVELING
45.681,-3848.892,2338.613,5509.2,-6.312,-1.557,-3.668,22.189,SENSING
45.681,-3848.892,2338.613,5509.2,-6.312,-1.557,-3.668,22.189,TRAVELING
50.138,-3876.962,2331.662,5492.801,-6.293,-1.568,-3.695,22.189,TRAVELING
50.138,-3876.962,2331.662,5492.801,-6.293,-1.568,-3.695,22.189,SENSING
50.138,-3876.962,2331.662,5492.801,-6.293,-1.568,-3.695,22.189,TRAVELING
52.198,-3889.907,2328.433,5485.182,-6.284,-1.573,-3.707,22.189,TRAVELING
52.198,-3889.907,2328.433,5485.182,-6.284,-1.573,-3.707,22.189,SENSING
52.198,-3889.907,2328.433,5485.182,-6.284,-1.573,-3.707,22.189,TRAVELING
60.0,-3938.773,2316.101,5456.088,-6.251,-1.593,-3.754,22.189,TRAVELING
60.0,-3938.773,2316.101,5456.088,-6.251,-1.593,-3.754,22.189,SENSING
60.0,-3938.773,2316.101,5456.088,-6.251,-1.593,-3.754,22.189,TRAVELING
61.35,-3947.2,2313.952,5451.018,-6.245,-1.597,-3.762,22.189,TRAVELING
61.35,-3947.2,2313.952,5451.018,-6.245,-1.597,-3.762,22.189,SENSING
61.35,-3947.2,2313.952,5451.018,-6.245,-1.597,-3.762,22.189,TRAVELING
130.0,-4364.958,2198.624,5178.904,-5.93,-1.768,-4.166,22.189,TRAVELING
130.0,-4364.958,2198.624,5178.904,-5.93,-1.768,-4.166,22.189,SENSING
130.0,-4364.958,2198.624,5178.904,-5.93,-1.768,-4.166,22.189,TRAVELING
130.886,-4370.204,2197.061,5175.214,-5.925,-1.77,-4.171,22.189,TRAVELING
130.886,-4370.204,2197.061,5175.214,-5.925,-1.77,-4.171,22.189,SENSING
130.886,-4370.204,2197.061,5175.214,-5.925,-1.77,-4.171,22.189,TRAVELING
160.0,-4540.522,2144.611,5051.452,-5.782,-1.84,-4.335,22.189,TRAVELING
160.0,-4540.522,2144.611,5051.452,-5.782,-1.84,-4.335,22.189,SENSING
160.0,-4540.522,2144.611,5051.452,-5.782,-1.84,-4.335,22.189,TRAVELING
161.897,-4551.476,2141.123,5043.222,-5.773,-1.844,-4.345,22.189,TRAVELING
161.897,-4551.476,2141.123,5043.222,-5.773,-1.844,-4.345,22.189,SENSING
161.897,-4551.476,2141.123,5043.222,-5.773,-1.844,-4.345,22.189,TRAVELING
210.0,-4823.044,2049.904,4827.968,-5.524,-1.955,-4.607,22.189,TRAVELING
