t_msg,Sender,Message Type
0.0,therm_sat_0_0,PLAN
0.0,vis_sat_1_0,PLAN
0.0,vis_sat_0_0,PLAN
0.0,therm_sat_1_0,PLAN
80.0,vis_sat_0_0,OBSERVATION_PERFORMED
1170.0,vis_sat_0_0,OBSERVATION_PERFORMED
1200.0,therm_sat_0_0,OBSERVATION_PERFORMED
1670.0,vis_sat_0_0,OBSERVATION_PERFORMED
1760.0,therm_sat_0_0,OBSERVATION_PERFORMED
2050.0,vis_sat_1_0,OBSERVATION_PERFORMED
2620.0,vis_sat_0_0,OBSERVATION_PERFORMED
3040.0,therm_sat_0_0,OBSERVATION_PERFORMED
3160.0,vis_sat_0_0,OBSERVATION_PERFORMED
3350.0,vis_sat_1_0,OBSERVATION_PERFORMED
3370.0,therm_sat_1_0,OBSERVATION_PERFORMED
3400.0,vis_sat_0_0,OBSERVATION_PERFORMED
3560.0,therm_sat_0_0,OBSERVATION_PERFORMED
3620.0,vis_sat_0_0,OBSERVATION_PERFORMED
3990.0,vis_sat_0_0,OBSERVATION_PERFORMED
3990.0,therm_sat_1_0,OBSERVATION_PERFORMED
4370.0,vis_sat_1_0,OBSERVATION_PERFORMED
4720.0,vis_sat_0_0,OBSERVATION_PERFORMED
4880.0,therm_sat_0_0,OBSERVATION_PERFORMED
5140.0,therm_sat_1_0,OBSERVATION_PERFORMED
5190.0,therm_sat_0_0,OBSERVATION_PERFORMED
5320.0,therm_sat_1_0,OBSERVATION_PERFORMED
5410.0,therm_sat_0_0,OBSERVATION_PERFORMED
5610.0,therm_sat_0_0,OBSERVATION_PERFORMED
5800.0,vis_sat_0_0,OBSERVATION_PERFORMED
5810.0,therm_sat_1_0,OBSERVATION_PERFORMED
6090.0,therm_sat_0_0,OBSERVATION_PERFORMED
6620.0,therm_sat_1_0,OBSERVATION_PERFORMED
7120.0,therm_sat_1_0,OBSERVATION_PERFORMED
7170.0,vis_sat_0_0,OBSERVATION_PERFORMED
7250.0,therm_sat_1_0,OBSERVATION_PERFORMED
7260.0,therm_sat_0_0,OBSERVATION_PERFORMED
7650.0,vis_sat_1_0,OBSERVATION_PERFORMED
8110.0,vis_sat_1_0,OBSERVATION_PERFORMED
8540.0,vis_sat_0_0,OBSERVATION_PERFORMED
9850.0,therm_sat_0_0,OBSERVATION_PERFORMED
9860.0,vis_sat_0_0,OBSERVATION_PERFORMED
9970.0,vis_sat_1_0,OBSERVATION_PERFORMED
10300.0,vis_sat_1_0,OBSERVATION_PERFORMED
10310.0,vis_sat_0_0,OBSERVATION_PERFORMED
10580.0,therm_sat_1_0,OBSERVATION_PERFORMED
10630.0,vis_sat_0_0,OBSERVATION_PERFORMED
11080.0,therm_sat_1_0,OBSERVATION_PERFORMED
11460.0,therm_sat_1_0,OBSERVATION_PERFORMED
11560.0,vis_sat_0_0,OBSERVATION_PERFORMED
11600.0,therm_sat_0_0,OBSERVATION_PERFORMED
11670.0,therm_sat_1_0,OBSERVATION_PERFORMED
11940.0,therm_sat_0_0,OBSERVATION_PERFORMED
12110.0,vis_sat_0_0,OBSERVATION_PERFORMED
12200.0,vis_sat_1_0,OBSERVATION_PERFORMED
12300.0,therm_sat_0_0,OBSERVATION_PERFORMED
12380.0,therm_sat_1_0,OBSERVATION_PERFORMED
12980.0,therm_sat_1_0,OBSERVATION_PERFORMED
13020.0,therm_sat_0_0,OBSERVATION_PERFORMED
13230.0,vis_sat_0_0,OBSERVATION_PERFORMED
13560.0,vis_sat_0_0,OBSERVATION_PERFORMED
13910.0,therm_sat_1_0,OBSERVATION_PERFORMED
14460.0,vis_sat_1_0,OBSERVATION_PERFORMED
14900.0,therm_sat_0_0,OBSERVATION_PERFORMED
16290.0,therm_sat_1_0,OBSERVATION_PERFORMED
16290.0,therm_sat_1_0,MEASUREMENT_REQ
16290.0,therm_sat_1_0,MEASUREMENT_BID
16290.0,vis_sat_0_0,MEASUREMENT_BID
16290.0,vis_sat_1_0,MEASUREMENT_BID
16290.0,therm_sat_0_0,MEASUREMENT_BID
45700.0,vis_sat_1_0,MEASUREMENT_REQ
45700.0,vis_sat_1_0,MEASUREMENT_BID
45700.0,therm_sat_1_0,MEASUREMENT_BID
45700.0,therm_sat_0_0,MEASUREMENT_BID
45700.0,vis_sat_0_0,MEASUREMENT_BID
55460.0,therm_sat_0_0,MEASUREMENT_REQ
55460.0,therm_sat_0_0,MEASUREMENT_BID
55460.0,vis_sat_0_0,MEASUREMENT_BID
55460.0,therm_sat_1_0,MEASUREMENT_BID
55460.0,vis_sat_1_0,MEASUREMENT_BID
