observer,t_img,lat,lon,range,look,incidence,zenith,instrument_name
vis_sat_0_0,80.0,4.4,-98.1,631.5,-4.52,4.96,83.91,visual
vis_sat_0_0,1170.0,62.1,-56.0,690.7,10.65,11.79,,visual
therm_sat_0_0,1200.0,-61.7,123.6,729.2,-7.95,8.86,52.24,thermal
vis_sat_0_0,1670.0,63.9,12.4,714.6,-0.73,0.81,,visual
therm_sat_0_0,1760.0,-63.7,-159.7,705.7,-14.74,16.35,44.37,thermal
vis_sat_1_0,2050.0,47.9,-138.9,752.6,-9.78,10.93,83.39,visual
vis_sat_0_0,2620.0,18.2,59.1,786.0,-12.2,13.69,,visual
therm_sat_0_0,3040.0,4.3,-111.0,629.4,-0.91,1.0,83.35,thermal
vis_sat_0_0,3160.0,-10.0,72.8,796.1,14.11,15.85,,visual
vis_sat_1_0,3350.0,-20.5,-103.5,781.3,11.11,12.46,81.84,visual
therm_sat_1_0,3370.0,22.4,77.3,653.0,-12.61,13.89,,thermal
vis_sat_0_0,3400.0,-23.8,76.1,763.8,-1.79,2.0,81.34,visual
therm_sat_0_0,3560.0,33.6,-99.0,643.4,2.0,2.21,,thermal
vis_sat_0_0,3620.0,-35.1,83.0,759.2,6.05,6.77,71.28,visual
vis_sat_0_0,3990.0,-54.1,98.1,734.8,-3.4,3.8,57.57,visual
therm_sat_1_0,3990.0,54.5,102.4,681.6,-11.11,12.29,,thermal
vis_sat_1_0,4370.0,-68.0,-44.1,734.8,-15.16,16.89,86.84,visual
vis_sat_0_0,4720.0,-61.1,-176.6,708.3,15.34,17.02,41.04,visual
therm_sat_0_0,4880.0,54.7,21.9,732.4,-2.22,2.48,,thermal
therm_sat_1_0,5140.0,42.3,-144.6,747.8,-0.77,0.86,83.3,thermal
therm_sat_0_0,5190.0,39.5,36.7,753.3,-4.79,5.36,,thermal
therm_sat_1_0,5320.0,33.7,-136.9,777.6,12.58,14.1,83.55,thermal
therm_sat_0_0,5410.0,27.4,42.1,790.1,-14.87,16.69,,thermal
therm_sat_0_0,5610.0,17.1,47.7,774.4,-7.63,8.56,,thermal
vis_sat_0_0,5800.0,-6.9,-128.8,645.2,11.98,13.19,73.16,visual
therm_sat_1_0,5810.0,6.2,-128.2,777.3,-7.36,8.25,79.0,thermal
therm_sat_0_0,6090.0,-9.4,56.7,787.8,-11.63,13.06,,thermal
therm_sat_1_0,6620.0,-36.6,-107.7,769.0,11.14,12.47,83.31,thermal
therm_sat_1_0,7120.0,-59.5,-79.6,739.5,11.85,13.21,87.61,thermal
vis_sat_0_0,7170.0,62.3,-70.7,700.1,-12.17,13.49,,visual
therm_sat_1_0,7250.0,-64.7,-67.1,712.6,-0.66,0.73,87.55,thermal
therm_sat_0_0,7260.0,-65.2,114.0,712.8,-2.91,3.24,48.27,thermal
vis_sat_1_0,7650.0,61.5,171.9,730.5,-9.95,11.09,86.56,visual
vis_sat_1_0,8110.0,41.2,-158.8,775.4,-14.43,16.16,81.55,visual
vis_sat_0_0,8540.0,19.7,36.4,775.6,8.6,9.64,,visual
therm_sat_0_0,9850.0,51.9,-108.2,663.9,-2.81,3.11,,thermal
vis_sat_0_0,9860.0,-50.4,71.4,747.8,9.19,10.27,58.77,visual
vis_sat_1_0,9970.0,-55.1,-101.5,745.1,10.97,12.24,86.34,visual
vis_sat_1_0,10300.0,-64.7,-67.1,732.7,14.66,16.32,,visual
vis_sat_0_0,10310.0,-65.2,114.0,721.2,11.37,12.65,44.89,visual
therm_sat_1_0,10580.0,63.7,157.1,716.2,1.78,1.98,88.22,thermal
vis_sat_0_0,10630.0,-63.1,158.3,681.6,0.29,0.32,42.64,visual
therm_sat_1_0,11080.0,41.5,-169.8,752.0,-5.3,5.93,82.53,thermal
therm_sat_1_0,11460.0,22.0,-157.5,768.1,5.15,5.77,81.22,thermal
vis_sat_0_0,11560.0,-17.3,-155.5,638.9,-7.68,8.45,67.07,visual
therm_sat_0_0,11600.0,14.9,26.6,796.9,14.59,16.39,,thermal
therm_sat_1_0,11670.0,10.0,-154.3,773.6,-5.7,6.39,79.12,thermal
therm_sat_0_0,11940.0,-5.1,29.9,797.0,-14.0,15.73,,thermal
vis_sat_0_0,12110.0,13.8,-143.7,648.4,-12.44,13.69,,visual
vis_sat_1_0,12200.0,19.7,36.4,639.7,7.42,8.16,,visual
therm_sat_0_0,12300.0,-23.3,40.7,789.2,13.95,15.66,80.1,thermal
therm_sat_1_0,12380.0,-28.7,-139.8,765.9,-6.59,7.38,79.98,thermal
therm_sat_1_0,12980.0,-57.8,-111.7,727.3,2.2,2.45,85.74,thermal
therm_sat_0_0,13020.0,-59.0,72.0,728.0,5.74,6.4,52.37,thermal
vis_sat_0_0,13230.0,66.1,-79.8,693.1,-2.47,2.74,,visual
