routine,t_avg,t_std,t_med,n
check_action_statuses,0.001,0.002,0.0,334
update_state,0.0,0.0,0.0,334
sense_environment,0.074,0.068,0.062,333
update_state_environment,0.0,0.0,0.0,333
get_environment_broadcasts,0.0,0.0,0.0,333
get_agent_broadcasts,0.0,0.0,0.0,333
sense,0.075,0.068,0.063,333
think,0.623,5.283,0.027,333
perform_state_change,0.082,0.093,0.084,398
do,0.292,2.926,0.045,333
perform_measurement,0.048,0.031,0.048,19
perform_wait_for_messages,0.394,4.208,0.043,160
perform_broadcast,0.0,0.0,0.001,3
