routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.0,0.005,0.0,1616
__check_action_completion,0.0,0.0,0.0,1616
preplanner/__get_new_requests,0.0,0.0,0.0,1616
preplanner/__update_performed_requests,0.0,0.0,0.0,1616
preplanner/_update_access_times,0.021,0.831,0.0,1616
preplanner/needs_planning,0.0,0.0,0.0,1616
preplanner/_get_available_requests,0.0,0.0,0.0,1
preplanner/_schedule_measurements,230.051,0.0,230.051,1
preplanner/_schedule_broadcasts,0.082,0.0,0.082,2
preplanner/_schedule_maneuvers,13.105,0.0,13.105,1
preplanner/__schedule_periodic_replan,0.642,0.0,0.642,1
preplanner/generate_plan,257.386,0.0,257.386,1
replanner/__get_new_requests,0.0,0.0,0.0,1616
replanner/__update_performed_requests,0.0,0.001,0.0,1616
replanner/_update_access_times,0.01,0.345,0.0,1616
replanner/_schedule_measurements,0.96,0.641,0.943,4
replanner/_schedule_broadcasts,0.019,0.006,0.016,8
replanner/_schedule_maneuvers,3.237,4.139,0.878,4
