routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.017,0.055,0.0,998
__check_action_completion,0.0,0.001,0.0,998
preplanner/update_percepts,0.001,0.004,0.0,998
preplanner/needs_planning,0.0,0.002,0.0,998
preplanner/calculate_access_opportunities,0.113,0.141,0.063,170
preplanner/_schedule_observations,0.375,0.461,0.185,170
preplanner/is_observation_path_valid,0.0,0.0,0.0,170
preplanner/_schedule_broadcasts,0.298,0.513,0.108,170
preplanner/_schedule_maneuvers,0.001,0.001,0.001,170
preplanner/__schedule_periodic_replan,0.005,0.027,0.0,170
preplanner/generate_plan,0.699,0.858,0.325,170
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,998
replanner/update_percepts,0.01,0.043,0.0,998
replanner/check_request_completion,0.0,0.004,0.0,998
replanner/check_request_end_time,0.0,0.001,0.0,998
replanner/compare_bids,0.0,0.001,0.0,998
replanner/consensus_phase,0.001,0.005,0.0,998
replanner/is_observation_path_valid,0.0,0.002,0.0,6115
replanner/_get_available_requests,0.256,0.323,0.132,937
replanner/needs_planning,0.23,0.314,0.042,998
replanner/planning_phase,1.554,4.53,0.287,43
replanner/_schedule_observations,0.003,0.01,0.001,43
replanner/_schedule_maneuvers,0.009,0.014,0.003,43
replanner/_schedule_broadcasts,0.041,0.064,0.02,43
replanner/_schedule_waits,0.0,0.0,0.0,43
replanner/generate_plan,1.609,4.539,0.31,43
replanner/calc_imaging_time,0.101,0.077,0.086,44
