routine,t_avg,t_std,t_med,n
check_action_statuses,0.005,0.027,0.0,999
update_state,0.0,0.0,0.0,999
sense_environment,0.18,0.127,0.16,998
update_state_environment,0.003,0.015,0.0,998
get_environment_broadcasts,0.01,0.032,0.0,998
get_agent_broadcasts,0.086,0.158,0.0,998
sense,0.284,0.218,0.231,998
think,0.618,1.173,0.369,998
perform_broadcast,0.004,0.017,0.0,442
do,0.13,0.154,0.082,998
perform_wait_for_messages,0.13,0.162,0.072,651
perform_state_change,0.1,0.104,0.064,179
perform_observation,0.173,0.122,0.147,251
