lat [deg],lon [deg]
-90.0,-180.0
-90.0,-179.19642857142858
-90.0,-178.39285714285714
-90.0,-177.58928571428572
-90.0,-176.78571428571428
-90.0,-175.98214285714286
-90.0,-175.17857142857142
-90.0,-174.375
-90.0,-173.57142857142858
-90.0,-172.76785714285714
-90.0,-171.96428571428572
-90.0,-171.16071428571428
-90.0,-170.35714285714286
-90.0,-169.55357142857142
-90.0,-168.75
-90.0,-167.94642857142858
-90.0,-167.14285714285714
-90.0,-166.33928571428572
-90.0,-165.53571428571428
-90.0,-164.73214285714286
-90.0,-163.92857142857142
-90.0,-163.125
-90.0,-162.32142857142856
-90.0,-161.51785714285714
-90.0,-160.71428571428572
-90.0,-159.91071428571428
-90.0,-159.10714285714286
-90.0,-158.30357142857142
-90.0,-157.5
-90.0,-156.69642857142856
-90.0,-155.89285714285714
-90.0,-155.08928571428572
-90.0,-154.28571428571428
-90.0,-153.48214285714286
-90.0,-152.67857142857142
-90.0,-151.875
-90.0,-151.07142857142856
-90.0,-150.26785714285714
-90.0,-149.46428571428572
-90.0,-148.66071428571428
-90.0,-147.85714285714286
-90.0,-147.05357142857144
-90.0,-146.25
-90.0,-145.44642857142856
-90.0,-144.64285714285714
-90.0,-143.83928571428572
-90.0,-143.03571428571428
-90.0,-142.23214285714286
-90.0,-141.42857142857144
-90.0,-140.625
-90.0,-139.82142857142856
-90.0,-139.01785714285714
-90.0,-138.21428571428572
-90.0,-137.41071428571428
-90.0,-136.60714285714286
-90.0,-135.80357142857142
-90.0,-135.0
-90.0,-134.19642857142856
-90.0,-133.39285714285714
-90.0,-132.58928571428572
-90.0,-131.78571428571428
-90.0,-130.98214285714286
-90.0,-130.17857142857142
-90.0,-129.375
-90.0,-128.57142857142856
-90.0,-127.76785714285714
-90.0,-126.96428571428572
-90.0,-126.16071428571428
-90.0,-125.35714285714286
-90.0,-124.55357142857142
-90.0,-123.75
-90.0,-122.94642857142857
-90.0,-122.14285714285714
-90.0,-121.33928571428572
-90.0,-120.53571428571428
-90.0,-119.73214285714286
-90.0,-118.92857142857142
-90.0,-118.125
-90.0,-117.32142857142857
