lat [deg],lon [deg],start time [s],duration [s],severity,measurements
39.53961600000008,-121.48121799999996,32041.52310384588,3600.0,17.881515431589932,"[thermal,visual]"
53.50640800000008,12.64950200000004,54596.665977639546,3600.0,79.81008268823093,"[sar,visual]"
-38.05208299999998,176.32270600000004,17104.1812505461,3600.0,46.389753782018595,"[sar,visual]"
62.80796800000007,30.52929000000006,29980.20863478425,3600.0,65.43865225563916,"[thermal,sar]"
57.85053700000003,68.57957900000008,71050.99525829381,3600.0,4.833642167434416,"[visual,thermal]"
56.39800600000007,-101.89914199999998,42149.12422696037,3600.0,13.904252967016728,"[visual,thermal]"
-3.593749999999943,35.11458300000004,47888.42353123075,3600.0,51.627815231225384,"[visual,thermal]"
33.30636300000003,-94.16153599999996,44659.29774723784,3600.0,64.9987310202867,"[thermal,visual]"
63.77740300000005,-116.09360199999998,22927.7574089509,3600.0,81.36084123033831,"[visual,thermal]"
55.372588000000064,-95.699571,75788.39854594294,3600.0,79.52956008600862,"[thermal,sar]"
7.479587000000038,30.577048000000048,52345.315866509,3600.0,56.874837587864405,"[visual,sar]"
56.62613400000004,-68.37571499999996,82302.58020034777,3600.0,54.295965338822484,"[visual,sar]"
68.93346100000008,160.1093750000001,22192.213423446785,3600.0,22.91293175996416,"[sar,visual]"
54.90200600000003,-98.13955699999995,2789.7426782821763,3600.0,79.76384709285082,"[sar,thermal]"
-29.602573999999947,122.40977600000008,64832.48471270734,3600.0,1.8238790601840416,"[sar,visual]"
41.02205500000008,67.99786800000004,2104.250443040836,3600.0,10.935436868089587,"[sar,thermal]"
52.38183900000007,81.51726600000006,45630.8645960999,3600.0,47.46429008483065,"[visual,sar]"
67.39556300000004,-71.34270799999996,27164.494784089602,3600.0,30.661404547281567,"[visual,sar]"
-20.845005999999955,34.92306000000008,53381.58770249405,3600.0,41.97993306061345,"[thermal,visual]"
64.42462500000005,-107.22383099999996,61878.50833352633,3600.0,87.89135650722655,"[sar,visual]"
-40.06217299999997,-71.32021199999997,58836.156207350024,3600.0,41.89323483307634,"[thermal,visual]"
71.41997800000007,-113.95937499999997,21624.92417456585,3600.0,18.201875819370763,"[sar,visual]"
48.63439500000004,14.234879000000037,1118.1290994357519,3600.0,54.813369425134354,"[thermal,visual]"
-2.1241269999999304,30.282718000000045,50559.591124312414,3600.0,18.876086640539093,"[thermal,sar]"
62.61152000000004,38.74915900000008,23334.638610626942,3600.0,1.565867086479622,"[thermal,sar]"
60.60784700000005,-74.84752599999996,4108.151714321786,3600.0,43.83117695496834,"[thermal,sar]"
4.984290000000044,-54.99915299999998,83441.25920059186,3600.0,58.47808654856592,"[thermal,sar]"
-1.9629529999999704,-54.89533599999999,6664.008101715982,3600.0,36.63348123498681,"[sar,thermal]"
68.88128500000005,28.28122600000006,1531.5529804684552,3600.0,41.816342957242284,"[sar,visual]"
62.75787200000008,26.548958000000027,69772.72390395422,3600.0,41.330471531006395,"[thermal,visual]"
-42.79923599999995,146.00817200000006,80198.71077130627,3600.0,81.7644454441459,"[thermal,visual]"
60.52186900000004,-100.18541699999996,51994.056458340536,3600.0,47.01150800173899,"[visual,thermal]"
64.64974000000007,-109.898533,38610.14134481245,3600.0,26.663281356638123,"[visual,sar]"
37.743750000000034,30.189583000000027,21144.11748941839,3600.0,5.16247102215488,"[sar,visual]"
56.00184200000007,-73.26011199999994,42277.64835764939,3600.0,7.05208025291304,"[sar,visual]"
-17.38836299999997,14.215513000000044,48527.785745197245,3600.0,30.75739940995105,"[thermal,sar]"
55.99211300000008,-64.29892899999999,54723.98469518527,3600.0,82.50271912143604,"[thermal,visual]"
63.36753800000008,-111.62291699999996,29890.654090440257,3600.0,22.437643262637984,"[thermal,visual]"
52.57054400000004,-61.01593499999996,10565.53690858676,3600.0,18.843086036922728,"[visual,sar]"
31.97289700000005,75.94903400000004,8882.383746728923,3600.0,43.576932978590975,"[thermal,sar]"
26.54791700000004,100.66458300000004,57724.84411358572,3600.0,51.79038102165049,"[thermal,sar]"
46.38541700000008,74.60208300000005,12602.314237717028,3600.0,84.88093713109176,"[visual,sar]"
53.51728400000008,-108.70484299999998,38477.92441074929,3600.0,52.27204576439459,"[sar,thermal]"
62.69780500000007,65.33123500000005,4916.997727621415,3600.0,85.77849530325894,"[visual,thermal]"
59.01530600000007,30.19840500000004,81164.0025164972,3600.0,89.97641171799393,"[sar,visual]"
-2.896934999999928,-79.82590499999998,35357.80263660005,3600.0,95.12498929165318,"[visual,sar]"
-7.246364999999969,141.4952360000001,44795.19088589056,3600.0,55.50555307712344,"[thermal,sar]"
60.793660000000045,-106.43438399999997,38634.03037292436,3600.0,98.46332247654439,"[thermal,visual]"
-2.294982999999945,-54.60270799999995,48387.049831084616,3600.0,15.556536055268266,"[thermal,visual]"
-38.75208299999997,-62.95624999999996,4221.300040585524,3600.0,78.919584045168,"[thermal,visual]"
34.299262000000056,91.63020800000004,40420.94685767416,3600.0,86.22918420946061,"[visual,sar]"
54.87291700000003,24.003125000000068,83398.49715645918,3600.0,22.667257162131172,"[visual,thermal]"
64.29001200000005,29.543524000000048,3945.2607312248565,3600.0,95.32267487351676,"[visual,sar]"
61.22708300000005,28.781250000000057,42374.95876827869,3600.0,7.952944424184604,"[thermal,sar]"
55.372588000000064,-95.699571,186.1107938744624,3600.0,15.866013164614367,"[sar,thermal]"
49.77004800000003,-117.47291699999994,76003.30271193026,3600.0,25.675035725527028,"[thermal,visual]"
32.92886000000004,117.12199200000008,82981.6625263257,3600.0,81.74494986264287,"[sar,visual]"
54.90998400000007,-98.81563099999994,6542.4298128383725,3600.0,53.83346995001853,"[visual,sar]"
22.396026000000063,-98.12487399999998,83606.0807262137,3600.0,19.403239272822926,"[visual,thermal]"
63.74119700000006,-100.42428499999994,83192.89146785213,3600.0,1.4589909076808794,"[sar,visual]"
52.23439300000007,104.32187500000003,73335.45633104403,3600.0,11.719536737337021,"[visual,thermal]"
71.25208300000008,151.13541700000007,48245.43257712543,3600.0,48.369682097243135,"[thermal,visual]"
60.47139700000008,-107.05729199999996,17217.908089773464,3600.0,34.02554188565694,"[sar,thermal]"
63.441962000000046,-100.03312799999998,42940.770316707734,3600.0,38.87295934263852,"[visual,sar]"
60.95852400000007,73.60755300000005,43191.67350833217,3600.0,0.9995720081016013,"[thermal,visual]"
65.34797200000008,-50.93117299999994,61803.578657697675,3600.0,68.16818417543814,"[visual,sar]"
29.23028800000003,30.45403300000004,68020.4270323351,3600.0,80.56799637926049,"[thermal,sar]"
29.323732000000064,-90.62243199999996,71313.67245051243,3600.0,39.16992038037777,"[sar,thermal]"
29.481196000000068,-89.98117399999995,86118.24152271874,3600.0,51.90368312195833,"[thermal,visual]"
60.62176400000004,67.81145800000007,34986.984118327135,3600.0,90.7358873220154,"[sar,visual]"
-38.10230799999994,143.54190200000005,4988.6137096311395,3600.0,27.727750381503736,"[sar,thermal]"
69.35618200000005,-124.78797399999996,69335.37846686096,3600.0,50.32853698054076,"[thermal,visual]"
-16.306082999999944,-55.91456199999993,58644.26454064191,3600.0,93.07273474141776,"[thermal,visual]"
37.56041700000003,89.42708300000004,68748.1238170878,3600.0,25.286852892288557,"[visual,sar]"
41.21916600000003,61.403125000000045,32582.05734203268,3600.0,43.371679917768965,"[visual,sar]"
47.65308500000003,-77.54883099999995,50292.74856549235,3600.0,9.497017935706765,"[visual,sar]"
57.54643300000004,-74.83301299999994,44266.21441265804,3600.0,16.99813636433879,"[sar,thermal]"
34.239978000000065,-98.05607999999997,9056.32713742277,3600.0,5.090113797049622,"[visual,thermal]"
44.88836200000003,-76.07874499999997,29662.414088953254,3600.0,6.745575222144462,"[thermal,sar]"
63.84880800000008,-100.473979,71232.09237626195,3600.0,67.31682965744564,"[visual,thermal]"
15.27640400000007,74.52562100000006,69330.84931011942,3600.0,53.49373640118406,"[visual,sar]"
64.87019100000003,16.742282000000046,14567.335075697803,3600.0,11.181951281313452,"[visual,sar]"
59.63621500000005,-100.89507699999996,24738.612202976812,3600.0,52.9514490298059,"[visual,thermal]"
68.11225300000007,26.688237000000072,5270.528184942812,3600.0,36.59635336210362,"[sar,visual]"
1.6812100000000214,33.835529000000065,5196.625906060456,3600.0,50.48311428041378,"[thermal,visual]"
-33.88488599999994,150.5926760000001,54766.9112448308,3600.0,62.648385828589056,"[thermal,visual]"
-21.327665999999965,-44.61513999999994,55486.057677287004,3600.0,99.31420403299175,"[thermal,visual]"
31.56199900000007,116.14716400000007,74449.62646740954,3600.0,16.932717106444485,"[thermal,visual]"
62.670251000000064,-100.03437499999995,45673.97584790648,3600.0,2.1477639940861604,"[thermal,sar]"
40.86865100000006,67.79697100000004,82278.70413627765,3600.0,19.47176804852324,"[thermal,sar]"
15.318750000000025,39.91997300000003,24615.70466540531,3600.0,87.85753851064302,"[sar,visual]"
46.14737100000008,34.80493000000007,27836.148271494683,3600.0,69.39362508634768,"[visual,thermal]"
63.00268800000004,-122.241111,59033.00320616011,3600.0,3.6431269753686824,"[sar,thermal]"
63.62024000000008,-98.89975399999996,12883.356674383234,3600.0,45.52052336621421,"[visual,thermal]"
54.03541700000005,71.32708300000007,75999.202366082,3600.0,4.368993274172739,"[visual,thermal]"
48.72208500000005,-77.04381599999994,16836.30418024261,3600.0,31.61950232166423,"[thermal,visual]"
69.75082100000003,-105.14874799999996,69684.51123145947,3600.0,6.428268513406,"[sar,thermal]"
26.54791700000004,100.66458300000004,69479.47278444271,3600.0,31.10076353466762,"[sar,visual]"
29.520704000000023,78.76016700000008,61224.19157536586,3600.0,52.58736630955199,"[sar,thermal]"
58.88622800000008,-100.74895799999996,82301.58717390233,3600.0,49.735643050661935,"[sar,thermal]"
45.61913700000008,48.47187500000007,38811.16151269487,3600.0,0.035596485943456546,"[thermal,sar]"
54.77282300000007,-96.95623399999994,84186.26555605602,3600.0,90.77534546298828,"[sar,thermal]"
59.01852000000008,8.518456000000072,44280.111176205624,3600.0,9.838836064566392,"[sar,thermal]"
67.36677500000008,-116.93666699999994,36069.70575601123,3600.0,98.8289286240511,"[visual,thermal]"
54.30136200000004,-61.442523999999935,70807.3045159965,3600.0,22.915236765706513,"[thermal,visual]"
62.52744400000006,176.64791700000012,52699.00959448993,3600.0,43.09040858010897,"[sar,thermal]"
60.966901000000064,-121.58297499999998,73683.76620943446,3600.0,34.1240738862544,"[sar,visual]"
30.001580000000047,114.08958300000006,57082.13509281359,3600.0,13.734075518652467,"[visual,sar]"
62.36313700000005,-94.82291699999996,29814.17798946381,3600.0,45.70602242211651,"[sar,visual]"
38.91041700000005,-5.4104169999999385,1762.4747003276163,3600.0,92.40867886625166,"[thermal,visual]"
66.99642100000005,-52.280122999999946,79204.59340214256,3600.0,78.49393537454233,"[sar,visual]"
54.74641800000006,17.52969500000006,26185.177458703885,3600.0,8.213829679005457,"[thermal,sar]"
