routine,t_avg,t_std,t_med,n
check_action_statuses,0.002,0.009,0.0,3079
update_state,0.0,0.0,0.0,3079
sense_environment,0.829,0.454,0.819,3078
update_state_environment,0.003,0.011,0.0,3078
get_environment_broadcasts,0.0,0.003,0.0,3078
get_agent_broadcasts,0.012,0.074,0.0,3078
sense,0.847,0.45,0.849,3078
think,0.447,0.398,0.378,3078
perform_broadcast,0.025,0.025,0.018,42
do,0.413,0.489,0.129,3078
perform_wait_for_messages,0.42,0.491,0.133,2984
perform_state_change,0.411,0.534,0.08,62
perform_observation,0.276,0.408,0.008,54
