routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.008,0.047,0.0,9976
__check_action_completion,0.0,0.007,0.0,9976
preplanner/update_percepts,0.002,0.017,0.001,9976
preplanner/needs_planning,0.0,0.0,0.0,9976
preplanner/calculate_access_times,0.147,0.0,0.147,1
preplanner/_schedule_observations,19.672,0.0,19.672,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,316.773,0.0,316.773,1
preplanner/_schedule_maneuvers,3.799,0.0,3.799,1
preplanner/__schedule_periodic_replan,0.447,0.0,0.447,1
preplanner/generate_plan,341.525,0.0,341.525,1
replanner/compile_new_measurement_request_bids,0.0,0.006,0.0,9976
replanner/update_percepts,0.021,0.121,0.001,9976
replanner/check_request_completion,0.0,0.002,0.0,9976
replanner/check_request_end_time,0.0,0.0,0.0,9976
replanner/compare_bids,0.002,0.016,0.0,9976
replanner/consensus_phase,0.002,0.017,0.0,9976
replanner/is_observation_path_valid,0.011,0.078,0.001,535348
replanner/needs_planning,0.061,0.253,0.0,9976
replanner/_get_available_requests,1.867,2.152,0.831,1749
replanner/planning_phase,7.549,24.166,3.491,742
replanner/_schedule_observations,7.663,7.336,5.04,742
replanner/_schedule_maneuvers,3.54,5.033,0.986,742
replanner/_schedule_broadcasts,0.434,0.706,0.07,742
replanner/_schedule_waits,0.0,0.0,0.0,742
replanner/generate_plan,19.395,27.025,13.573,742
replanner/calc_imaging_time,0.155,0.157,0.098,39
