routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.002,0.011,0.0,8589
__check_action_completion,0.0,0.0,0.0,8589
preplanner/update_percepts,0.0,0.002,0.0,8589
preplanner/needs_planning,0.0,0.0,0.0,8589
preplanner/calculate_access_times,0.553,0.0,0.553,1
preplanner/_schedule_observations,1.35,0.0,1.35,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,73.916,0.0,73.916,1
preplanner/_schedule_maneuvers,1.057,0.0,1.057,1
preplanner/__schedule_periodic_replan,1.047,0.0,1.047,1
preplanner/generate_plan,77.799,0.0,77.799,1
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,8589
replanner/update_percepts,0.005,0.023,0.001,8589
replanner/check_request_completion,0.0,0.001,0.0,8589
replanner/check_request_end_time,0.0,0.0,0.0,8589
replanner/compare_bids,0.0,0.001,0.0,8589
replanner/consensus_phase,0.0,0.001,0.0,8589
replanner/is_observation_path_valid,0.003,0.026,0.001,300241
replanner/needs_planning,0.009,0.033,0.0,8589
replanner/_get_available_requests,0.112,0.179,0.066,1330
replanner/planning_phase,3.145,9.113,0.498,317
replanner/_schedule_observations,1.957,2.361,0.679,317
replanner/_schedule_maneuvers,0.243,0.182,0.155,317
replanner/_schedule_broadcasts,0.016,0.022,0.011,317
replanner/_schedule_waits,0.0,0.0,0.0,317
replanner/generate_plan,5.433,9.821,2.804,317
replanner/calc_imaging_time,0.035,0.074,0.009,128
