routine,t_avg,t_std,t_med,n
check_action_statuses,0.003,0.015,0.0,3533
update_state,0.0,0.0,0.0,3533
sense_environment,0.177,0.101,0.166,3532
update_state_environment,0.002,0.014,0.0,3532
get_environment_broadcasts,0.013,0.026,0.0,3532
get_agent_broadcasts,0.064,0.095,0.0,3532
sense,0.26,0.13,0.241,3532
think,0.443,0.432,0.373,3532
perform_broadcast,0.005,0.018,0.0,1259
do,0.16,0.144,0.126,3532
perform_wait_for_messages,0.151,0.158,0.098,2274
perform_state_change,0.134,0.126,0.097,893
perform_observation,0.174,0.108,0.154,1230
