GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 0.16666666666666666
time index,GP index,lat [deg],lon [deg]
89,599,-46.359,-74.133
98,2054,-52.101,-72.472
102,2262,-53.204,-68.537
327,1942,17.403,73.753
329,812,18.072,75.121
337,3940,23.626,74.548
355,4544,33.031,80.59
360,1861,35.556,82.748
385,296,48.213,93.409
386,727,50.148,91.023
415,86,63.034,112.477
432,4711,65.237,135.794
442,2589,68.299,149.797
442,4110,68.357,149.994
442,4404,66.452,149.906
443,1307,68.414,151.616
443,3560,68.337,151.517
443,3799,67.492,151.608
445,3254,67.673,154.56
445,3675,68.628,154.84
464,2132,62.453,179.089
840,543,-28.259,32.413
957,4466,38.264,57.877
981,112,50.41,68.894
982,2933,50.923,69.185
984,3786,50.986,72.119
985,2924,52.348,71.115
992,92,54.798,76.885
993,4480,55.11,77.998
