routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.017,0.087,0.0,12558
__check_action_completion,0.0,0.009,0.0,12558
preplanner/update_percepts,0.003,0.02,0.0,12558
preplanner/needs_planning,0.0,0.0,0.0,12558
preplanner/calculate_access_times,0.856,0.0,0.856,1
preplanner/_schedule_observations,120.644,0.0,120.644,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,226.858,0.0,226.858,1
preplanner/_schedule_maneuvers,34.292,0.0,34.292,1
preplanner/__schedule_periodic_replan,2.473,0.0,2.473,1
preplanner/generate_plan,388.643,0.0,388.643,1
replanner/needs_planning,0.0,0.001,0.0,12558
