t_msg,Sender,Message Type
8260.0,therm_sat_1_0,MEASUREMENT_REQ
11940.0,vis_sat_7_0,MEASUREMENT_REQ
14150.0,vis_sat_1_0,MEASUREMENT_REQ
14630.0,therm_sat_6_0,MEASUREMENT_REQ
20610.0,sar_sat_2_0,MEASUREMENT_REQ
21159.999999999996,sar_sat_3_0,MEASUREMENT_REQ
28620.0,therm_sat_1_0,MEASUREMENT_REQ
30690.0,sar_sat_1_0,MEASUREMENT_REQ
49270.0,vis_sat_4_0,MEASUREMENT_REQ
49670.0,therm_sat_7_0,MEASUREMENT_REQ
54190.0,sar_sat_6_0,MEASUREMENT_REQ
58280.0,vis_sat_1_0,MEASUREMENT_REQ
68969.99999999999,sar_sat_6_0,MEASUREMENT_REQ
83830.0,sar_sat_6_0,MEASUREMENT_REQ
