Datametrics file based on GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,GP index,pnt-opt index,lat [deg],lon [deg],observation range [km],look angle [deg],incidence angle [deg],solar zenith [deg]
0,836,,66.062,-10.686,708.2,-8.72,9.68,nan
0,838,,65.2,-10.289,730.4,-15.93,17.73,nan
0,839,,65.545,-10.141,719.7,-13.01,14.46,nan
205,303,,-30.555,82.975,800.8,-17.5,19.67,77.92
205,309,,-30.433,84.141,772.2,-9.94,11.14,77.01
205,311,,-30.708,83.139,798.1,-16.95,19.04,77.73
208,310,,-32.066,84.289,784.2,-14.05,15.76,76.26
295,96,,-67.156,149.407,704.3,-3.29,3.65,45.69
296,93,,-67.501,151.349,706.6,-6.01,6.67,45.71
296,94,,-68.094,150.662,717.0,-11.03,12.26,46.35
296,98,,-67.309,150.468,704.5,-4.26,4.73,45.66
297,95,,-68.814,152.311,735.8,-16.64,18.53,46.79
297,97,,-68.671,151.23,732.7,-15.88,17.68,46.8
297,99,,-66.506,152.605,703.3,3.87,4.29,44.59
297,101,,-67.752,152.573,708.4,-7.54,8.38,45.76
337,153,,-59.768,-155.676,704.6,-16.55,18.35,45.13
337,161,,-59.662,-155.281,706.4,-16.99,18.84,45.23
338,155,,-59.145,-154.476,703.4,-16.44,18.22,45.27
467,542,,10.745,-113.302,660.8,-16.52,18.2,nan
551,807,,55.827,-83.758,670.1,-3.39,3.75,nan
552,801,,55.57,-82.137,684.1,-11.3,12.5,nan
552,804,,56.07,-82.726,673.2,-5.74,6.34,nan
552,805,,55.411,-81.479,693.8,-14.47,16.03,nan
552,806,,55.793,-82.197,679.7,-9.46,10.47,nan
552,810,,55.559,-81.238,693.6,-14.4,15.94,nan
554,808,,56.924,-80.5,678.5,-8.2,9.07,nan
554,809,,58.429,-83.674,690.9,13.14,14.55,nan
609,832,,66.626,-11.044,734.3,13.63,15.19,nan
609,835,,64.715,-12.664,713.5,-4.38,4.87,nan
609,836,,66.062,-10.686,722.6,9.66,10.75,nan
609,840,,65.04,-12.092,711.3,-0.79,0.88,nan
610,834,,63.657,-11.319,727.2,-11.14,12.4,nan
610,837,,64.369,-11.384,715.3,-5.29,5.88,nan
610,838,,65.2,-10.289,713.2,3.24,3.6,nan
610,839,,65.545,-10.141,716.7,6.23,6.93,nan
611,831,,64.559,-9.11,713.0,-1.68,1.87,nan
611,833,,63.462,-10.417,727.8,-11.1,12.35,nan
648,753,,51.62,24.023,771.2,15.88,17.77,nan
717,555,,13.847,43.258,770.0,-3.88,4.35,nan
718,555,,13.847,43.258,770.2,-3.87,4.34,nan
718,558,,14.229,45.597,800.2,15.33,17.23,nan
718,560,,13.534,43.825,768.6,1.65,1.84,nan
719,556,,13.535,44.542,773.0,5.91,6.63,nan
720,552,,12.812,44.113,769.0,1.68,1.88,nan
720,554,,12.998,44.748,773.3,5.98,6.7,nan
720,557,,13.381,45.305,785.8,11.33,12.72,nan
720,559,,12.977,44.527,771.2,4.47,5.0,nan
721,551,,12.281,44.415,769.3,1.95,2.18,nan
723,553,,11.562,45.707,780.5,9.28,10.41,nan
824,214,,-42.701,70.933,771.8,13.91,15.58,64.24
825,216,,-43.563,70.394,753.1,7.5,8.38,64.47
826,217,,-44.543,69.388,745.9,-2.11,2.36,65.01
826,220,,-43.514,71.136,762.8,11.61,12.99,63.92
826,221,,-43.372,71.241,766.8,12.85,14.38,63.86
827,218,,-44.263,71.022,752.7,7.85,8.77,63.87
827,222,,-44.143,71.2,755.9,9.31,10.41,63.76
828,213,,-45.351,71.313,747.0,4.7,5.25,63.5
828,215,,-44.594,71.658,756.2,9.68,10.82,63.35
828,219,,-45.023,71.36,748.8,5.98,6.69,63.5
904,96,,-67.156,149.407,703.3,-10.23,11.35,44.28
905,93,,-67.501,151.349,717.6,-15.06,16.74,44.75
905,98,,-67.309,150.468,709.0,-12.56,13.94,44.5
907,99,,-66.506,152.605,697.1,-8.46,9.38,43.88
908,100,,-64.867,153.075,691.5,5.49,6.08,42.34
930,188,,-58.32,177.41,672.1,-0.46,0.51,43.35
931,186,,-57.434,177.833,673.7,4.49,4.97,42.99
931,191,,-57.002,176.178,690.5,12.82,14.19,42.02
932,185,,-56.987,178.279,674.3,5.63,6.22,42.93
933,189,,-57.189,179.782,670.3,-1.5,1.66,43.73
934,190,,-55.14,178.36,704.9,17.34,19.23,41.92
1083,584,,24.573,-134.65,636.9,1.61,1.77,nan
1084,582,,25.879,-135.945,666.9,16.38,18.07,nan
1084,587,,25.464,-134.695,639.7,4.97,5.47,nan
1216,812,,60.079,-23.067,737.2,-11.2,12.48,nan
1218,819,,58.441,-21.348,762.7,-17.58,19.65,nan
1218,820,,58.933,-20.565,742.6,-12.5,13.94,nan
1219,815,,58.393,-20.429,753.7,-15.37,17.16,nan
1249,732,,47.053,2.831,764.4,12.79,14.32,nan
1250,733,,46.433,2.418,752.1,8.08,9.03,nan
1250,735,,47.201,3.446,779.1,16.37,18.34,nan
1250,736,,46.185,2.378,750.0,6.98,7.79,nan
1250,739,,45.829,0.395,747.3,-5.22,5.83,nan
1250,740,,46.063,2.074,746.9,4.98,5.56,nan
1251,731,,45.733,2.921,752.0,7.73,8.64,nan
1252,737,,45.762,3.439,759.2,10.51,11.75,nan
1252,738,,45.787,3.877,765.6,12.6,14.1,nan
1353,433,,-10.333,25.153,805.3,-16.16,18.18,nan
1353,435,,-10.194,25.58,791.8,-12.86,14.44,nan
1354,435,,-10.194,25.58,790.7,-12.59,14.14,nan
1354,469,,-9.251,28.98,802.5,15.59,17.52,nan
1355,472,,-10.381,27.73,770.7,3.39,3.8,nan
1359,470,,-12.132,28.887,775.6,7.3,8.19,nan
1360,464,,-12.41,30.07,799.0,15.0,16.86,88.82
1393,322,,-30.833,36.792,762.7,5.83,6.52,75.15
1394,313,,-30.353,38.3,796.4,16.9,18.98,74.03
1394,316,,-30.782,38.077,783.8,13.97,15.67,74.08
1394,321,,-30.623,38.34,792.6,16.09,18.06,73.91
1395,318,,-31.355,38.321,781.8,13.55,15.2,73.67
1396,315,,-31.848,38.082,771.5,10.54,11.8,73.69
1397,320,,-32.108,38.802,783.0,14.11,15.83,72.99
1602,394,,-16.914,-176.313,647.4,11.65,12.82,65.16
1602,395,,-17.041,-175.164,633.4,2.56,2.82,66.16
1602,399,,-16.936,-176.108,643.1,9.79,10.77,65.34
1602,400,,-17.226,-174.852,633.7,-2.96,3.25,66.39
1603,393,,-17.401,-173.638,653.4,-13.84,15.25,67.47
1603,397,,-16.653,-174.826,632.7,-1.26,1.39,66.63
1604,396,,-15.905,-175.942,648.0,12.04,13.25,65.89
1604,398,,-16.849,-173.293,656.7,-14.92,16.44,68.0
1604,401,,-15.522,-175.571,644.0,10.46,11.51,66.35
1687,640,,31.541,-157.787,660.0,13.14,14.49,nan
1689,632,,32.613,-157.619,669.1,15.64,17.26,nan
1689,633,,32.485,-157.031,655.1,11.03,12.16,nan
1689,634,,32.77,-157.544,669.9,15.85,17.49,nan
1869,602,,32.736,-13.614,762.6,6.44,7.2,nan
1870,604,,31.696,-14.832,761.0,-5.06,5.66,nan
1870,608,,31.482,-15.37,768.8,-9.24,10.35,nan
1871,601,,31.135,-14.402,760.5,-4.28,4.79,nan
1871,606,,31.077,-14.057,759.3,-3.12,3.49,nan
1871,609,,32.141,-12.261,780.4,12.98,14.55,nan
1873,605,,29.84,-14.677,773.1,-10.38,11.64,nan
1873,607,,29.881,-13.922,763.2,-5.72,6.4,nan
1873,610,,30.635,-13.148,759.9,2.76,3.09,nan
1874,603,,29.773,-13.185,759.4,-0.83,0.93,nan
1998,249,,-38.344,12.628,785.2,-15.63,17.53,72.14
1999,252,,-38.634,13.119,777.3,-13.81,15.48,71.66
2000,244,,-39.235,12.813,792.8,-17.5,19.64,71.7
2000,247,,-39.391,13.538,778.7,-14.31,16.04,71.12
2123,195,,-55.911,134.276,678.7,-10.08,11.15,44.94
2124,194,,-54.858,133.84,666.9,-1.95,2.15,44.23
2124,196,,-55.598,134.44,676.2,-9.26,10.24,44.89
2125,193,,-54.893,135.54,675.4,-9.2,10.17,45.14
2125,198,,-55.135,135.668,680.0,-11.14,12.32,45.31
2125,199,,-54.73,134.94,669.5,-5.71,6.3,44.75
2125,200,,-54.984,135.888,680.1,-11.19,12.38,45.36
2125,201,,-54.411,134.719,666.9,-3.09,3.41,44.49
2125,202,,-54.213,133.859,666.3,2.11,2.33,43.96
2126,197,,-53.961,134.328,666.2,3.04,3.36,44.1
2358,845,,66.6,-130.548,699.4,9.32,10.33,nan
2358,850,,65.575,-129.731,689.3,-0.84,0.93,nan
2359,841,,66.768,-129.565,700.7,9.55,10.59,nan
2359,842,,65.809,-128.562,689.9,0.04,0.05,nan
