routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.002,0.015,0.0,9106
__check_action_completion,0.0,0.004,0.0,9106
preplanner/update_percepts,0.001,0.004,0.0,9106
preplanner/needs_planning,0.0,0.0,0.0,9106
preplanner/calculate_access_times,1.073,0.0,1.073,1
preplanner/_schedule_observations,27.664,0.0,27.664,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,119.26,0.0,119.26,1
preplanner/_schedule_maneuvers,1.25,0.0,1.25,1
preplanner/__schedule_periodic_replan,0.122,0.0,0.122,1
preplanner/generate_plan,148.665,0.0,148.665,1
replanner/compile_new_measurement_request_bids,0.0,0.002,0.0,9106
replanner/update_percepts,0.005,0.039,0.001,9106
replanner/check_request_completion,0.0,0.001,0.0,9106
replanner/check_request_end_time,0.0,0.0,0.0,9106
replanner/compare_bids,0.0,0.006,0.0,9106
replanner/consensus_phase,0.0,0.006,0.0,9106
replanner/is_observation_path_valid,0.003,0.031,0.001,452987
replanner/needs_planning,0.013,0.059,0.0,9106
replanner/_get_available_requests,0.241,0.426,0.098,1305
replanner/planning_phase,4.609,8.538,0.763,471
replanner/_schedule_observations,1.86,2.562,0.864,471
replanner/_schedule_maneuvers,0.29,0.398,0.224,471
replanner/_schedule_broadcasts,0.035,0.09,0.015,471
replanner/_schedule_waits,0.0,0.0,0.0,471
replanner/generate_plan,6.869,8.958,5.094,471
replanner/calc_imaging_time,0.032,0.058,0.009,245
