routine,t_avg,t_std,t_med,n
vis_2,0.028,0.01,0.027,9762
vis_0,0.028,0.009,0.027,9763
therm_2,0.028,0.009,0.027,9703
sar_1,0.028,0.009,0.027,9743
sar_0,0.028,0.01,0.027,9739
vis_1,0.028,0.013,0.027,9762
therm_1,0.028,0.012,0.027,9726
therm_0,0.028,0.01,0.027,9725
sar_2,0.028,0.01,0.027,9774
query_measurement_data,0.007,0.004,0.006,9399
