Satellite states are in CARTESIAN_EARTH_CENTERED_INERTIAL (equatorial-plane) frame.
Epoch [JDUT1] is 2458849.5
Step size [s] is 30.46533781725041
Mission Duration [Days] is 1.0
time index,x [km],y [km],z [km],vx [km/s],vy [km/s],vz [km/s]
0,-3556.4282412061702,2406.8703077388395,5670.23110871749,-6.499290603451103,-1.4368433292797764,-3.384990756601839
1,-3752.4307372118487,2361.953514382153,5564.266620353515,-6.3761000211827845,-1.5171307120240125,-3.5743860190671954
2,-3944.584540389422,2314.6196612930967,5452.592823780062,-6.246473282453669,-1.5958004782224988,-3.7599602479010343
3,-4132.695846050875,2264.9191084315325,5335.328835313918,-6.110551501389692,-1.6727761171452533,-3.9415324543789985
4,-4316.5752324625755,2212.904513575158,5212.599214313554,-5.968481472359342,-1.7479830128139726,-4.118926136565516
5,-4496.037831164128,2158.630773848872,5084.5338245378325,-5.820415498688184,-1.8213484994356188,-4.291969410987741
6,-4670.903492040039,2102.1549656052603,4951.267691581256,-5.6665112192671145,-1.8928019144643313,-4.460495138681459
7,-4840.996943083226,2043.536282727823,4812.940856556082,-5.506931433267774,-1.9622746493255665,-4.6243410456881575
8,-5006.147944795919,1982.8359734275166,4669.698226188886,-5.341843923166561,-2.0297001978386784,-4.783349838088238
9,-5166.191439179485,1920.1172756019125,4521.689419496622,-5.1714212762667255,-2.0950142023764724,-4.937369311660498
10,-5320.96769327005,1855.4453508253907,4369.068611204386,-4.995840704895839,-2.158154497801753,-5.086252456262274
11,-5470.322437182312,1788.8872170370923,4211.994372064134,-4.815283865444084,-2.219061153222724,-5.229857555028044
12,-5614.1069966285795,1720.5116799924926,4050.629506230626,-4.629936676396849,-2.277676511609844,-5.368048278486999
13,-5752.17841988462,1650.389263542875,3885.1408858477494,-4.4399891355033,-2.3339452273177987,-5.500693773702062
14,-5884.3995991780985,1578.5921388057238,3715.6992829952087,-4.245635136211143,-2.3878143015566238,-5.6276687485339405
15,-6010.63938647906,1505.1940522877883,3542.4791991425195,-4.047072283486388,-2.4392331158562026,-5.748853551134352
16,-6130.772703675504,1430.2702530210574,3365.658692253887,-3.8445017091258777,-2.48815346356834,-5.864134244772325
17,-6244.680647120129,1353.8974187706272,3185.4192016844813,-3.6381278866595497,-2.5345295794501697,-5.973402678096624
18,-6352.250586536956,1276.1535813723533,3001.945371005798,-3.428158445929157,-2.578318167371961,-6.076556550935859
19,-6453.376258279499,1197.118051256292,2815.4248688939774,-3.2148039874198133,-2.6194784261916957,-6.173499475735804
20,-6547.957852933754,1116.8713412113536,2626.048208212869,-2.9982778964115204,-2.657972073837414,-6.2641410347307245
21,-6635.902097261536,1035.4950894448477,2434.0085634201564,-2.778796157008241,-2.693763369637164,-6.348396832942371
22,-6717.122330481315,953.0719819896341,2239.5015864220095,-2.55657716609358,-2.7268191349346904,-6.426188547096667
23,-6791.538574884812,869.6856745104881,2042.7252209995988,-2.33184154725387,-2.757108772027305,-6.497443970543817
24,-6859.077600788999,785.4207135601087,1843.879515927675,-2.104811964701681,-2.7846042814603678,-6.562097054263069
25,-6919.672985823972,700.3624573340616,1643.1664369032069,-1.8757129372253627,-2.809280277710781,-6.620087944028372
26,-6973.265168557712,614.596995973491,1440.7896774001047,-1.6447706521840102,-2.8311140032894273,-6.671363013805644
27,-7019.801496459401,528.2110714628849,1236.9544685636042,-1.4122127795606894,-2.8500853412902747,-6.715874895446802
28,-7059.2362682032335,441.2919971698071,1031.8673882560925,-1.1782682860812577,-2.86617682641114,-6.753582504739556
29,-7091.530770314711,353.92757707285205,825.7361693647129,-0.9431672494016091,-2.8793736544684627,-6.784451063865669
30,-7116.6533081615435,266.206024723022,618.769507479203,-0.7071406723611613,-2.889663690425731,-6.808452120313879
31,-7134.579231291092,178.2158819836189,411.1768680473735,-0.4704202972970747,-2.8970374749522074,-6.82556356228681
32,-7145.290953116085,90.04593759292783,203.16829311440668,-0.23323842041054874,-2.901488229525763,-6.835769630634321
33,-7148.777964950009,1.7851455939702454,-5.045792248466843,0.004172293826183194,-2.9030118600905332,-6.839060927338625
34,-7145.036844393274,-86.47745632517587,-213.2547737216579,0.24157899823531992,-2.9016069592771014,-6.8354344205692374
35,-7134.071258070713,-174.65282853658454,-421.248041616466,0.47874884848572447,-2.897274807189803,-6.824893446318616
36,-7115.89195872064,-262.65201118001073,-628.8151847523037,0.7154491886470188,-2.890019370762612,-6.807447706621924
37,-7090.51677663515,-350.3862058290046,-835.74618422761,0.9514477367605686,-2.879847301681998,-6.783113264357031
38,-7057.970605450953,-437.7668570721206,-1041.8316069802208,1.186512770441605,-2.8667679328719538,-6.75191253461352
39,-7018.285382289548,-524.7057339654455,-1246.8627990325992,1.4204133125257274,-2.850793273533381,-6.7138742726121645
40,-6971.500062245237,-611.1150113122812,-1450.6320783163164,1.652919316770761,-2.8319380027268877,-6.669033558149137
41,-6917.660587219157,-696.9073507255828,-1652.9329269696107,1.8838018536227268,-2.8102194614850893,-6.617431776532119
