routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.0,0.005,0.0,1521
__check_action_completion,0.0,0.003,0.0,1521
replanner/__get_new_requests,0.0,0.0,0.0,1521
replanner/__update_performed_requests,0.0,0.0,0.0,1521
replanner/_update_access_times,0.104,1.113,0.0,1521
replanner/update_percepts,0.107,1.114,0.0,1521
replanner/compile_external_plan_bids,0.0,0.0,0.0,1521
replanner/compile_new_measurement_request_bids,0.001,0.009,0.0,1521
replanner/check_request_completion,0.0,0.0,0.0,1521
replanner/check_request_end_time,0.0,0.0,0.0,1521
replanner/compare_bids,0.021,0.184,0.001,1521
replanner/consensus_phase,0.021,0.184,0.001,1521
replanner/needs_planning,0.125,0.228,0.068,1521
replanner/_get_available_requests,0.36,0.275,0.285,172
replanner/calc_imaging_time,0.049,0.07,0.016,59
replanner/planning_phase,0.44,0.385,0.243,73
replanner/_schdule_measurements,0.017,0.041,0.0,335
replanner/_schedule_broadcasts,0.149,0.232,0.045,335
replanner/_schedule_maneuvers,0.083,0.134,0.016,335
replanner/_schedule_waits,0.0,0.0,0.0,335
replanner/_plan_from_path,0.25,0.319,0.135,335
replanner/generate_plan,0.448,0.441,0.283,335
