routine,t_avg,t_std,t_med,n
check_action_statuses,0.008,0.028,0.0,1569
update_state,0.0,0.0,0.0,1569
sense_environment,0.191,0.103,0.193,1568
update_state_environment,0.001,0.007,0.0,1568
get_environment_broadcasts,0.0,0.0,0.0,1568
get_agent_broadcasts,0.0,0.001,0.0,1568
sense,0.2,0.106,0.202,1568
think,0.324,5.162,0.094,1568
perform_broadcast,0.011,0.036,0.0,295
do,0.658,0.865,0.156,1568
perform_wait_for_messages,0.737,0.886,0.214,1386
perform_state_change,0.755,0.899,0.208,1326
perform_measurement,0.078,0.082,0.055,85
