t,x_pos,y_pos,z_pos,x_vel,y_vel,z_vel,attitude,status
0.0,7006.163,-122.293,-0.0,0.131,7.579,0.0,0.0,SENSING
0.0,7006.163,-122.293,-0.0,0.131,7.579,0.0,0.0,LISTENING
0.0,7006.163,-122.293,-0.0,0.131,7.579,0.0,0.0,SENSING
0.0,7006.163,-122.293,-0.0,0.131,7.579,0.0,0.0,LISTENING
1670.0,-1457.353,6940.345,0.0,-7.345,-1.467,-0.0,0.0,SENSING
1670.0,-1457.353,6940.345,0.0,-7.345,-1.467,-0.0,0.0,LISTENING
1670.0,-1457.353,6940.345,0.0,-7.345,-1.467,-0.0,0.0,SENSING
1670.0,-1457.353,6940.345,0.0,-7.345,-1.467,-0.0,0.0,LISTENING
1760.0,-2112.502,6776.614,0.0,-7.165,-2.158,-0.0,0.0,SENSING
1760.0,-2112.502,6776.614,0.0,-7.165,-2.158,-0.0,0.0,LISTENING
1760.0,-2112.502,6776.614,0.0,-7.165,-2.158,-0.0,0.0,SENSING
1760.0,-2112.502,6776.614,0.0,-7.165,-2.158,-0.0,0.0,LISTENING
21600.0,-4214.631,-5740.009,-0.0,6.047,-4.367,0.0,0.0,SENSING
