routine,t_avg,t_std,t_med,n
check_action_statuses,0.011,0.04,0.0,12591
update_state,0.0,0.001,0.0,12591
sense_environment,0.765,0.549,0.616,12590
update_state_environment,0.014,0.043,0.0,12590
get_environment_broadcasts,0.008,0.036,0.0,12590
get_agent_broadcasts,0.102,0.184,0.0,12590
sense,0.899,0.614,0.766,12590
think,0.781,5.431,0.507,12590
perform_broadcast,0.014,0.064,0.0,1255
do,0.495,0.517,0.365,12590
perform_wait_for_messages,0.477,0.521,0.33,11335
perform_state_change,0.45,0.432,0.33,1672
perform_observation,0.639,0.45,0.547,1230
