routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00093,0.00425,2e-05,5023
__check_action_completion,6e-05,1e-05,6e-05,5023
preplanner/update_percepts,0.00017,0.00012,0.00016,5023
preplanner/needs_planning,0.0,0.0,0.0,5023
preplanner/calculate_access_opportunities,0.01978,0.0,0.01978,1
preplanner/_schedule_observations,0.09046,0.0,0.09046,1
preplanner/is_observation_path_valid,0.00079,0.0,0.00079,1
preplanner/_create_broadcast_path,0.00706,0.0,0.00706,1
preplanner/_schedule_broadcasts,0.1905,0.0,0.1905,1
preplanner/_schedule_maneuvers,0.2948,0.0,0.2948,1
preplanner/__schedule_periodic_replan,0.00606,0.0,0.00606,1
preplanner/generate_plan,0.62751,0.0,0.62751,1
replanner/needs_planning,0.0,9e-05,0.0,5023
replanner/_create_broadcast_path,0.01089,0.01012,0.00667,7
