routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.0,0.0,5024
update_state,0.0,0.0,0.0,5024
sense_environment,0.055,0.029,0.052,5023
update_state_environment,0.0,0.001,0.0,5023
get_environment_broadcasts,0.001,0.004,0.0,5023
get_agent_broadcasts,0.004,0.008,0.0,5023
sense,0.06,0.03,0.058,5023
think,0.035,0.021,0.032,5023
perform_broadcast,0.004,0.006,0.001,451
do,0.035,0.029,0.028,5023
perform_wait_for_messages,0.035,0.03,0.028,4572
perform_state_change,0.037,0.031,0.029,580
perform_observation,0.033,0.026,0.027,443
