routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00019,0.00078,2e-05,2836
__check_action_completion,6e-05,1e-05,6e-05,2836
preplanner/update_percepts,2e-05,0.0,2e-05,2836
preplanner/needs_planning,0.0,0.0,0.0,2836
preplanner/calculate_access_opportunities,0.00107,0.00153,0.00073,864
preplanner/is_observation_path_valid,1e-05,0.0,1e-05,4381
preplanner/_schedule_maneuvers,0.00351,0.00493,0.00199,864
preplanner/__schedule_periodic_replan,8e-05,0.00015,6e-05,864
preplanner/generate_plan,0.02114,0.01618,0.01612,864
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,2836
replanner/update_percepts,5e-05,2e-05,4e-05,2836
replanner/check_request_completion,0.00579,0.00738,0.00278,2836
replanner/check_request_end_time,0.0,0.0,0.0,2836
replanner/compare_bids,0.00306,0.00494,0.00123,2836
replanner/consensus_phase,0.00887,0.00957,0.00489,2836
replanner/is_observation_path_valid,1e-05,0.0,0.0,5672
replanner/is_task_path_valid,2e-05,0.0,2e-05,2836
replanner/needs_planning,0.0089,0.00957,0.00493,2836
replanner/_get_available_requests,1e-05,0.0,1e-05,203
