routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.005,0.024,0.0,11960
__check_action_completion,0.0,0.0,0.0,11960
preplanner/update_percepts,0.001,0.006,0.0,11960
preplanner/needs_planning,0.0,0.001,0.0,11960
preplanner/calculate_access_times,0.135,0.0,0.135,1
preplanner/_schedule_observations,4.434,0.0,4.434,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,70.102,0.0,70.102,1
preplanner/_schedule_maneuvers,0.735,0.0,0.735,1
preplanner/__schedule_periodic_replan,0.032,0.0,0.032,1
preplanner/generate_plan,76.306,0.0,76.306,1
replanner/needs_planning,0.0,0.001,0.0,11960
