t,x_pos,y_pos,z_pos,x_vel,y_vel,z_vel,attitude,status
0.0,2529.931,-6291.502,2249.289,3.644,-0.86,-6.422,0.0,SENSING
0.0,2529.931,-6291.502,2249.289,3.644,-0.86,-6.422,0.0,MANEUVERING
0.0,2529.931,-6291.502,2249.289,3.644,-0.86,-6.422,0.0,LISTENING
12.784,2576.226,-6301.945,2167.027,3.609,-0.772,-6.453,-12.784,MANEUVERING
12.784,2576.226,-6301.945,2167.027,3.609,-0.772,-6.453,-12.784,SENSING
12.784,2576.226,-6301.945,2167.027,3.609,-0.772,-6.453,-12.784,MANEUVERING
12.784,2576.226,-6301.945,2167.027,3.609,-0.772,-6.453,-12.784,LISTENING
24.396,2617.877,-6310.456,2091.972,3.576,-0.692,-6.48,-24.396,MANEUVERING
24.396,2617.877,-6310.456,2091.972,3.576,-0.692,-6.48,-24.396,SENSING
24.396,2617.877,-6310.456,2091.972,3.576,-0.692,-6.48,-24.396,MANEUVERING
24.396,2617.877,-6310.456,2091.972,3.576,-0.692,-6.48,-24.396,LISTENING
27.53,2629.053,-6312.594,2071.663,3.567,-0.67,-6.487,-27.53,MANEUVERING
27.53,2629.053,-6312.594,2071.663,3.567,-0.67,-6.487,-27.53,SENSING
27.53,2629.053,-6312.594,2071.663,3.567,-0.67,-6.487,-27.53,MANEUVERING
27.53,2629.053,-6312.594,2071.663,3.567,-0.67,-6.487,-27.53,LISTENING
27.743,2629.811,-6312.737,2070.282,3.566,-0.669,-6.488,-27.743,MANEUVERING
27.743,2629.811,-6312.737,2070.282,3.566,-0.669,-6.488,-27.743,SENSING
27.743,2629.811,-6312.737,2070.282,3.566,-0.669,-6.488,-27.743,MANEUVERING
27.743,2629.811,-6312.737,2070.282,3.566,-0.669,-6.488,-27.743,LISTENING
30.108,2638.224,-6314.302,2054.94,3.559,-0.653,-6.493,-30.108,MANEUVERING
30.108,2638.224,-6314.302,2054.94,3.559,-0.653,-6.493,-30.108,SENSING
30.108,2638.224,-6314.302,2054.94,3.559,-0.653,-6.493,-30.108,MANEUVERING
30.108,2638.224,-6314.302,2054.94,3.559,-0.653,-6.493,-30.108,LISTENING
34.532,2653.92,-6317.127,2026.204,3.547,-0.622,-6.503,-34.532,MANEUVERING
34.532,2653.92,-6317.127,2026.204,3.547,-0.622,-6.503,-34.532,SENSING
34.532,2653.92,-6317.127,2026.204,3.547,-0.622,-6.503,-34.532,TRAVELING
34.532,2653.92,-6317.127,2026.204,3.547,-0.622,-6.503,-34.532,LISTENING
49.59,2706.91,-6325.728,1928.091,3.502,-0.518,-6.536,-34.532,TRAVELING
49.59,2706.91,-6325.728,1928.091,3.502,-0.518,-6.536,-34.532,SENSING
49.59,2706.91,-6325.728,1928.091,3.502,-0.518,-6.536,-34.532,TRAVELING
49.59,2706.91,-6325.728,1928.091,3.502,-0.518,-6.536,-34.532,LISTENING
49.931,2708.104,-6325.905,1925.861,3.501,-0.516,-6.536,-34.532,TRAVELING
49.931,2708.104,-6325.905,1925.861,3.501,-0.516,-6.536,-34.532,SENSING
49.931,2708.104,-6325.905,1925.861,3.501,-0.516,-6.536,-34.532,TRAVELING
49.931,2708.104,-6325.905,1925.861,3.501,-0.516,-6.536,-34.532,LISTENING
55.415,2727.234,-6328.637,1890.0,3.485,-0.478,-6.548,-34.532,TRAVELING
55.415,2727.234,-6328.637,1890.0,3.485,-0.478,-6.548,-34.532,SENSING
55.415,2727.234,-6328.637,1890.0,3.485,-0.478,-6.548,-34.532,TRAVELING
55.415,2727.234,-6328.637,1890.0,3.485,-0.478,-6.548,-34.532,LISTENING
130.0,2978.246,-6345.152,1396.651,3.253,0.038,-6.682,-34.532,TRAVELING
130.0,2978.246,-6345.152,1396.651,3.253,0.038,-6.682,-34.532,SENSING
130.0,2978.246,-6345.152,1396.651,3.253,0.038,-6.682,-34.532,TRAVELING
130.0,2978.246,-6345.152,1396.651,3.253,0.038,-6.682,-34.532,LISTENING
132.55,2986.515,-6345.036,1379.62,3.244,0.056,-6.685,-34.532,TRAVELING
132.55,2986.515,-6345.036,1379.62,3.244,0.056,-6.685,-34.532,SENSING
132.55,2986.515,-6345.036,1379.62,3.244,0.056,-6.685,-34.532,TRAVELING
132.55,2986.515,-6345.036,1379.62,3.244,0.056,-6.685,-34.532,LISTENING
140.0,3010.559,-6344.441,1329.795,3.22,0.107,-6.696,-34.532,TRAVELING
140.0,3010.559,-6344.441,1329.795,3.22,0.107,-6.696,-34.532,SENSING
140.0,3010.559,-6344.441,1329.795,3.22,0.107,-6.696,-34.532,TRAVELING
140.0,3010.559,-6344.441,1329.795,3.22,0.107,-6.696,-34.532,LISTENING
210.996,3230.331,-6319.53,851.402,2.978,0.598,-6.781,-34.532,TRAVELING
210.996,3230.331,-6319.53,851.402,2.978,0.598,-6.781,-34.532,SENSING
210.996,3230.331,-6319.53,851.402,2.978,0.598,-6.781,-34.532,TRAVELING
210.996,3230.331,-6319.53,851.402,2.978,0.598,-6.781,-34.532,LISTENING
700.0,4210.173,-5235.005,-2429.245,0.95,3.748,-6.35,-34.532,TRAVELING
700.0,4210.173,-5235.005,-2429.245,0.95,3.748,-6.35,-34.532,SENSING
700.0,4210.173,-5235.005,-2429.245,0.95,3.748,-6.35,-34.532,TRAVELING
700.0,4210.173,-5235.005,-2429.245,0.95,3.748,-6.35,-34.532,LISTENING
701.133,4211.242,-5230.76,-2436.433,0.944,3.755,-6.347,-34.532,TRAVELING
701.133,4211.242,-5230.76,-2436.433,0.944,3.755,-6.347,-34.532,SENSING
701.133,4211.242,-5230.76,-2436.433,0.944,3.755,-6.347,-34.532,TRAVELING
701.133,4211.242,-5230.76,-2436.433,0.944,3.755,-6.347,-34.532,LISTENING
720.0,4228.179,-5158.983,-2555.647,0.857,3.862,-6.296,-34.532,TRAVELING
720.0,4228.179,-5158.983,-2555.647,0.857,3.862,-6.296,-34.532,SENSING
720.0,4228.179,-5158.983,-2555.647,0.857,3.862,-6.296,-34.532,TRAVELING
720.0,4228.179,-5158.983,-2555.647,0.857,3.862,-6.296,-34.532,LISTENING
721.387,4229.359,-5153.628,-2564.37,0.851,3.87,-6.292,-34.532,TRAVELING
721.387,4229.359,-5153.628,-2564.37,0.851,3.87,-6.292,-34.532,SENSING
721.387,4229.359,-5153.628,-2564.37,0.851,3.87,-6.292,-34.532,TRAVELING
721.387,4229.359,-5153.628,-2564.37,0.851,3.87,-6.292,-34.532,LISTENING
760.0,4258.645,-5000.211,-2805.046,0.672,4.084,-6.179,-34.532,TRAVELING
760.0,4258.645,-5000.211,-2805.046,0.672,4.084,-6.179,-34.532,SENSING
760.0,4258.645,-5000.211,-2805.046,0.672,4.084,-6.179,-34.532,TRAVELING
760.0,4258.645,-5000.211,-2805.046,0.672,4.084,-6.179,-34.532,LISTENING
765.35,4262.156,-4978.308,-2838.038,0.647,4.113,-6.162,-34.532,TRAVELING
765.35,4262.156,-4978.308,-2838.038,0.647,4.113,-6.162,-34.532,SENSING
765.35,4262.156,-4978.308,-2838.038,0.647,4.113,-6.162,-34.532,TRAVELING
765.35,4262.156,-4978.308,-2838.038,0.647,4.113,-6.162,-34.532,LISTENING
960.0,4298.686,-4081.187,-3969.987,-0.268,5.082,-5.434,-34.532,TRAVELING
960.0,4298.686,-4081.187,-3969.987,-0.268,5.082,-5.434,-34.532,SENSING
960.0,4298.686,-4081.187,-3969.987,-0.268,5.082,-5.434,-34.532,TRAVELING
960.0,4298.686,-4081.187,-3969.987,-0.268,5.082,-5.434,-34.532,LISTENING
1003.085,4282.67,-3858.341,-4199.861,-0.471,5.27,-5.241,-34.532,TRAVELING
1003.085,4282.67,-3858.341,-4199.861,-0.471,5.27,-5.241,-34.532,SENSING
1003.085,4282.67,-3858.341,-4199.861,-0.471,5.27,-5.241,-34.532,TRAVELING
1003.085,4282.67,-3858.341,-4199.861,-0.471,5.27,-5.241,-34.532,LISTENING
1003.085,4282.67,-3858.341,-4199.861,-0.471,5.27,-5.241,-34.532,TRAVELING
1003.085,4282.67,-3858.341,-4199.861,-0.471,5.27,-5.241,-34.532,SENSING
1003.085,4282.67,-3858.341,-4199.861,-0.471,5.27,-5.241,-34.532,TRAVELING
1003.085,4282.67,-3858.341,-4199.861,-0.471,5.27,-5.241,-34.532,LISTENING
1760.0,2678.445,876.384,-6498.265,-3.552,6.586,-0.494,-34.532,TRAVELING
1760.0,2678.445,876.384,-6498.265,-3.552,6.586,-0.494,-34.532,SENSING
1760.0,2678.445,876.384,-6498.265,-3.552,6.586,-0.494,-34.532,TRAVELING
1760.0,2678.445,876.384,-6498.265,-3.552,6.586,-0.494,-34.532,LISTENING
1760.969,2675.006,882.757,-6498.74,-3.555,6.585,-0.487,-34.532,TRAVELING
1760.969,2675.006,882.757,-6498.74,-3.555,6.585,-0.487,-34.532,SENSING
1760.969,2675.006,882.757,-6498.74,-3.555,6.585,-0.487,-34.532,TRAVELING
1760.969,2675.006,882.757,-6498.74,-3.555,6.585,-0.487,-34.532,LISTENING
1770.0,2642.8,942.145,-6502.841,-3.582,6.576,-0.421,-34.532,TRAVELING
1770.0,2642.8,942.145,-6502.841,-3.582,6.576,-0.421,-34.532,SENSING
1770.0,2642.8,942.145,-6502.841,-3.582,6.576,-0.421,-34.532,TRAVELING
1770.0,2642.8,942.145,-6502.841,-3.582,6.576,-0.421,-34.532,LISTENING
1804.108,2519.024,1165.608,-6512.961,-3.68,6.536,-0.172,-34.532,TRAVELING
1804.108,2519.024,1165.608,-6512.961,-3.68,6.536,-0.172,-34.532,SENSING
1804.108,2519.024,1165.608,-6512.961,-3.68,6.536,-0.172,-34.532,TRAVELING
1804.108,2519.024,1165.608,-6512.961,-3.68,6.536,-0.172,-34.532,LISTENING
2150.0,1107.926,3296.686,-6137.303,-4.395,5.654,2.325,-34.532,TRAVELING
2150.0,1107.926,3296.686,-6137.303,-4.395,5.654,2.325,-34.532,SENSING
2150.0,1107.926,3296.686,-6137.303,-4.395,5.654,2.325,-34.532,TRAVELING
2150.0,1107.926,3296.686,-6137.303,-4.395,5.654,2.325,-34.532,LISTENING
2220.853,793.987,3687.313,-5955.298,-4.471,5.373,2.812,-34.532,TRAVELING
2220.853,793.987,3687.313,-5955.298,-4.471,5.373,2.812,-34.532,SENSING
2220.853,793.987,3687.313,-5955.298,-4.471,5.373,2.812,-34.532,TRAVELING
2220.853,793.987,3687.313,-5955.298,-4.471,5.373,2.812,-34.532,LISTENING
2710.0,-1398.049,5704.188,-3847.099,-4.296,2.682,5.62,-34.532,TRAVELING
2710.0,-1398.049,5704.188,-3847.099,-4.296,2.682,5.62,-34.532,SENSING
2710.0,-1398.049,5704.188,-3847.099,-4.296,2.682,5.62,-34.532,TRAVELING
2710.0,-1398.049,5704.188,-3847.099,-4.296,2.682,5.62,-34.532,LISTENING
2710.062,-1398.316,5704.354,-3846.749,-4.296,2.682,5.62,-34.532,TRAVELING
2710.062,-1398.316,5704.354,-3846.749,-4.296,2.682,5.62,-34.532,SENSING
2710.062,-1398.316,5704.354,-3846.749,-4.296,2.682,5.62,-34.532,TRAVELING
2710.062,-1398.316,5704.354,-3846.749,-4.296,2.682,5.62,-34.532,LISTENING
2711.062,-1402.605,5707.033,-3841.13,-4.294,2.676,5.625,-34.532,TRAVELING
2711.062,-1402.605,5707.033,-3841.13,-4.294,2.676,5.625,-34.532,SENSING
2711.062,-1402.605,5707.033,-3841.13,-4.294,2.676,5.625,-34.532,TRAVELING
2711.062,-1402.605,5707.033,-3841.13,-4.294,2.676,5.625,-34.532,LISTENING
2720.0,-1440.871,5730.678,-3790.708,-4.279,2.617,5.664,-34.532,TRAVELING
2720.0,-1440.871,5730.678,-3790.708,-4.279,2.617,5.664,-34.532,SENSING
2720.0,-1440.871,5730.678,-3790.708,-4.279,2.617,5.664,-34.532,TRAVELING
2720.0,-1440.871,5730.678,-3790.708,-4.279,2.617,5.664,-34.532,LISTENING
2727.698,-1473.721,5750.62,-3747.003,-4.266,2.566,5.697,-34.532,TRAVELING
