routine,t_avg,t_std,t_med,n
check_action_statuses,0.002,0.01,0.0,409
update_state,0.0,0.0,0.0,409
sense_environment,0.152,0.085,0.144,409
update_state_environment,0.001,0.007,0.0,409
get_environment_broadcasts,0.011,0.029,0.0,409
get_agent_broadcasts,0.071,0.141,0.0,409
sense,0.237,0.159,0.214,409
think,0.405,0.432,0.277,408
perform_wait_for_messages,0.086,0.104,0.051,272
do,0.101,0.105,0.071,408
perform_broadcast,0.005,0.018,0.0,166
perform_state_change,0.069,0.073,0.046,79
perform_observation,0.142,0.098,0.12,119
