observer,t_img,lat,lon,range,look,incidence,zenith,instrument_name
vis_sat_0_0,7510.0,67.4,-22.6,730.3,13.44,14.97,,visual
sar_sat_0_0,7520.0,-66.8,152.1,694.0,-3.74,4.15,43.78,sar
vis_sat_0_0,7550.0,65.7,-18.4,713.5,4.55,5.06,,visual
sar_sat_0_0,7560.0,-65.9,157.2,689.8,-1.88,2.09,43.15,sar
sar_sat_0_0,7790.0,-58.8,-177.0,673.0,-1.5,1.65,43.37,sar
vis_sat_0_0,7830.0,54.2,7.1,755.3,-13.83,15.45,,visual
vis_sat_0_1,7830.0,25.6,-123.2,661.2,14.88,16.41,,visual
vis_sat_0_0,7990.0,47.5,17.1,747.9,-7.32,8.17,,visual
vis_sat_0_1,8000.0,34.4,-118.0,650.5,7.99,8.8,,visual
vis_sat_0_0,8020.0,47.9,21.5,775.8,15.83,17.73,,visual
vis_sat_0_1,8090.0,39.7,-116.2,680.7,16.99,18.78,,visual
therm_sat_0_0,8100.0,-36.4,62.9,759.9,-6.87,7.68,72.06,thermal
vis_sat_0_0,8140.0,40.3,23.7,752.3,-4.52,5.05,,visual
vis_sat_0_1,8160.0,42.2,-110.6,658.0,-7.55,8.33,,visual
therm_sat_0_0,8160.0,-40.4,63.8,784.2,-15.85,17.77,70.16,thermal
vis_sat_0_1,8210.0,45.6,-109.6,656.1,3.82,4.21,,visual
sar_sat_0_0,8290.0,-34.6,-149.7,673.8,-16.48,18.19,56.38,sar
vis_sat_0_0,8420.0,26.8,34.7,802.6,17.23,19.37,,visual
sar_sat_0_0,8430.0,-26.0,-148.4,642.6,6.82,7.5,59.42,sar
vis_sat_0_1,8510.0,58.7,-90.4,676.3,-4.65,5.14,,visual
therm_sat_0_0,8540.0,-57.3,86.4,729.5,3.91,4.36,54.06,thermal
vis_sat_0_1,8560.0,60.8,-85.6,678.5,-3.08,3.41,,visual
vis_sat_0_0,8560.0,18.2,35.7,766.5,-0.89,1.0,,visual
vis_sat_0_0,8560.0,18.3,35.9,766.5,0.9,1.01,,visual
therm_sat_0_0,8610.0,-59.1,92.5,736.9,10.64,11.87,51.38,thermal
vis_sat_0_1,8690.0,64.0,-69.9,699.7,-10.45,11.6,,visual
therm_sat_0_0,8720.0,-62.1,105.2,753.0,17.34,19.35,47.2,thermal
sar_sat_0_0,8770.0,-6.2,-141.6,662.4,17.22,18.98,73.02,sar
therm_sat_0_0,8780.0,-65.1,111.3,712.2,3.87,4.3,47.12,thermal
sar_sat_0_0,8940.0,3.2,-138.2,658.4,16.32,17.98,80.51,sar
vis_sat_0_1,9050.0,65.7,-18.4,737.2,13.75,15.33,,visual
therm_sat_0_0,9060.0,-66.8,152.1,701.4,-10.06,11.16,44.12,thermal
therm_sat_0_0,9100.0,-65.9,157.2,696.8,-9.39,10.41,43.83,thermal
vis_sat_0_1,9190.0,59.3,-6.0,726.3,-4.52,5.04,,visual
vis_sat_0_0,9250.0,-20.1,48.8,774.2,-8.01,8.98,85.26,visual
vis_sat_0_1,9280.0,55.0,-0.2,751.4,-12.96,14.48,,visual
vis_sat_0_1,9340.0,54.2,7.1,746.3,9.85,10.99,,visual
vis_sat_0_1,9370.0,52.5,8.2,739.7,5.5,6.13,,visual
therm_sat_0_0,9420.0,-52.9,-173.9,664.3,-1.43,1.58,44.95,thermal
therm_sat_0_0,9460.0,-52.3,-169.6,692.8,-16.43,18.19,47.26,thermal
sar_sat_0_0,9470.0,32.5,-124.5,642.4,1.52,1.68,,sar
sar_sat_0_0,9480.0,32.7,-123.3,647.5,-6.71,7.39,,sar
vis_sat_0_0,9530.0,-34.1,57.5,760.6,6.34,7.09,72.26,visual
sar_sat_0_0,9560.0,36.7,-120.7,654.5,-8.61,9.49,,sar
therm_sat_0_0,9710.0,-37.5,-162.2,670.7,14.5,16.01,50.89,thermal
vis_sat_0_1,9730.0,33.5,21.8,759.6,-5.34,5.97,,visual
vis_sat_0_0,9800.0,-48.2,66.7,741.1,-1.55,1.73,62.06,visual
sar_sat_0_0,9850.0,51.2,-107.1,679.5,-12.02,13.29,,sar
vis_sat_0_1,9860.0,26.4,24.4,780.3,-11.97,13.42,,visual
vis_sat_0_1,9910.0,24.5,27.5,764.5,3.4,3.81,,visual
vis_sat_0_1,10040.0,16.4,28.5,793.0,-13.94,15.66,,visual
vis_sat_0_1,10090.0,14.7,30.6,769.7,-3.65,4.09,,visual
sar_sat_0_0,10110.0,63.3,-87.3,684.1,5.28,5.85,,sar
vis_sat_0_1,10120.0,13.3,33.2,789.4,12.46,13.99,,visual
vis_sat_0_1,10150.0,11.2,32.3,769.2,-1.26,1.42,,visual
vis_sat_0_0,10240.0,-66.4,103.1,724.1,-10.51,11.69,48.67,visual
therm_sat_0_0,10280.0,-6.0,-146.9,638.3,9.01,9.91,74.01,thermal
vis_sat_0_0,10290.0,-65.1,111.3,718.9,9.95,11.07,45.45,visual
therm_sat_0_0,10570.0,9.9,-140.3,630.4,-0.76,0.84,87.49,thermal
sar_sat_0_0,10730.0,59.3,-6.0,753.6,14.57,16.28,,sar
sar_sat_0_0,10820.0,55.0,-0.2,746.4,10.44,11.65,,sar
vis_sat_0_1,10840.0,-26.9,44.5,789.5,-14.4,16.17,80.73,visual
vis_sat_0_1,10850.0,-27.5,44.3,802.5,-17.39,19.54,80.65,visual
sar_sat_0_0,10980.0,46.3,5.4,753.3,-9.09,10.16,,sar
sar_sat_0_0,11000.0,46.7,8.9,757.4,10.25,11.46,,sar
vis_sat_0_1,11070.0,-39.3,51.5,770.3,-11.93,13.36,70.57,visual
sar_sat_0_0,11130.0,38.9,12.1,754.4,-5.14,5.75,,sar
therm_sat_0_0,11260.0,47.6,-119.3,658.3,-2.97,3.28,,thermal
vis_sat_0_1,11350.0,-52.9,64.1,744.7,-8.59,9.59,59.5,visual
therm_sat_0_0,11350.0,52.0,-114.9,663.0,-0.6,0.66,,thermal
vis_sat_0_1,11390.0,-55.4,65.1,771.2,-17.17,19.22,58.93,visual
sar_sat_0_0,11530.0,18.2,24.6,778.0,9.31,10.44,,sar
vis_sat_0_0,11580.0,-15.3,-157.0,649.8,12.77,14.06,66.42,visual
therm_sat_0_0,11660.0,63.3,-87.3,692.9,-8.46,9.37,,thermal
vis_sat_0_0,11680.0,-10.3,-153.8,630.8,1.99,2.19,71.44,visual
vis_sat_0_1,11750.0,-66.4,103.1,709.0,-3.99,4.43,47.02,visual
vis_sat_0_1,11800.0,-65.1,111.3,729.3,14.52,16.16,44.08,visual
therm_sat_0_0,11830.0,68.6,-65.2,724.9,15.07,16.76,,thermal
sar_sat_0_0,11870.0,-1.5,28.7,796.8,-13.88,15.6,,sar
sar_sat_0_0,12060.0,-11.8,32.3,795.0,-13.86,15.58,,sar
vis_sat_0_1,12370.0,-52.2,174.9,663.4,-2.76,3.05,45.29,visual
therm_sat_0_0,12420.0,49.1,-4.0,751.7,-9.99,11.16,,thermal
vis_sat_0_0,12420.0,30.8,-135.8,664.8,-14.46,15.95,,visual
vis_sat_0_0,12490.0,35.5,-135.1,644.7,0.46,0.5,,visual
therm_sat_0_0,12540.0,43.9,3.7,748.7,4.53,5.07,,thermal
therm_sat_0_0,12570.0,43.2,6.4,778.1,15.16,16.98,,thermal
vis_sat_0_0,12570.0,39.9,-132.2,649.1,-1.99,2.2,,visual
vis_sat_0_0,12640.0,42.6,-128.3,669.4,-12.29,13.57,,visual
vis_sat_0_0,12650.0,43.0,-127.3,682.1,-15.95,17.63,,visual
sar_sat_0_0,12690.0,-45.4,49.5,764.6,-12.21,13.67,65.89,sar
vis_sat_0_0,12690.0,46.7,-128.9,670.6,11.63,12.84,,visual
sar_sat_0_0,12710.0,-46.2,50.4,759.5,-10.96,12.26,65.09,sar
therm_sat_0_0,12810.0,29.5,11.6,760.9,-3.58,4.01,,thermal
sar_sat_0_0,12820.0,-51.9,55.6,758.4,-12.8,14.31,60.95,sar
therm_sat_0_0,12830.0,29.2,13.6,771.9,9.48,10.62,,thermal
sar_sat_0_0,12890.0,-55.1,59.6,753.6,-12.77,14.27,58.49,sar
sar_sat_0_0,12930.0,-55.4,65.1,734.6,5.95,6.63,55.32,sar
vis_sat_0_0,12950.0,58.6,-111.8,674.4,4.51,4.99,,visual
sar_sat_0_0,13080.0,-62.4,75.3,729.5,-8.89,9.91,52.03,sar
sar_sat_0_0,13190.0,-66.2,88.5,728.8,-11.8,13.14,49.2,sar
sar_sat_0_0,13290.0,-66.4,103.1,704.8,2.17,2.41,45.61,sar
vis_sat_0_0,13330.0,68.6,-65.2,724.8,14.29,15.89,,visual
sar_sat_0_0,13340.0,-65.1,111.3,734.6,16.62,18.51,43.02,sar
vis_sat_0_1,13500.0,9.4,-151.2,656.2,-15.36,16.92,88.46,visual
vis_sat_0_0,13580.0,60.9,-33.3,746.1,-14.82,16.53,,visual
vis_sat_0_0,13680.0,57.9,-23.4,736.9,-9.56,10.66,,visual
vis_sat_0_1,13780.0,26.3,-147.4,650.9,11.09,12.21,,visual
vis_sat_0_1,13810.0,27.8,-146.1,642.7,6.19,6.82,,visual
vis_sat_0_1,13880.0,31.7,-144.7,653.1,10.33,11.38,,visual
therm_sat_0_0,14050.0,-37.5,39.6,753.2,-1.85,2.07,70.63,thermal
vis_sat_0_0,14180.0,34.8,3.7,758.1,4.71,5.27,,visual
therm_sat_0_0,14360.0,-53.0,52.1,740.4,-6.63,7.4,59.18,thermal
therm_sat_0_0,14380.0,-53.6,54.1,734.0,-1.88,2.1,57.97,thermal
therm_sat_0_0,14430.0,-55.1,59.6,744.7,10.73,11.97,54.85,thermal
vis_sat_0_1,14460.0,58.6,-111.8,703.8,-15.52,17.21,,visual
vis_sat_0_0,14560.0,14.2,11.5,774.2,-6.87,7.71,,visual
therm_sat_0_0,14620.0,-62.4,75.3,720.9,5.72,6.37,49.41,thermal
therm_sat_0_0,14730.0,-66.2,88.5,710.9,-4.25,4.72,47.41,thermal
therm_sat_0_0,14830.0,-66.4,103.1,704.3,5.04,5.59,44.52,thermal
vis_sat_0_1,14830.0,68.6,-65.2,732.3,15.5,17.26,,visual
therm_sat_0_0,14890.0,-65.1,111.3,729.6,16.34,18.18,42.34,thermal
vis_sat_0_0,14910.0,-4.7,19.9,775.5,6.26,7.02,,visual
sar_sat_0_0,15070.0,14.4,-158.9,653.5,14.19,15.63,89.44,sar
vis_sat_0_1,15090.0,60.9,-33.3,721.8,0.77,0.86,,visual
vis_sat_0_1,15110.0,59.5,-32.0,727.8,-6.11,6.81,,visual
vis_sat_0_1,15190.0,57.9,-23.4,742.6,10.49,11.7,,visual
sar_sat_0_0,15190.0,20.5,-154.1,639.9,-7.06,7.77,,sar
vis_sat_0_0,15310.0,-26.1,28.3,766.0,5.89,6.6,78.99,visual
therm_sat_0_0,15320.0,-53.2,157.5,688.4,13.96,15.45,42.92,thermal
vis_sat_0_1,15320.0,50.7,-17.4,742.9,-6.67,7.44,,visual
vis_sat_0_1,15350.0,49.8,-14.1,740.9,3.72,4.15,,visual
vis_sat_0_1,15400.0,47.7,-11.6,746.1,5.51,6.16,,visual
vis_sat_0_1,15410.0,47.3,-10.2,756.8,10.42,11.65,,visual
vis_sat_0_0,15410.0,-31.7,31.3,764.3,7.24,8.11,74.33,visual
vis_sat_0_0,15430.0,-32.3,32.7,781.4,13.66,15.31,72.95,visual
sar_sat_0_0,15430.0,33.7,-147.5,650.8,-8.13,8.95,,sar
vis_sat_0_1,15470.0,44.0,-9.3,746.8,2.04,2.28,,visual
vis_sat_0_1,15650.0,34.5,-3.0,755.6,-0.46,0.51,,visual
vis_sat_0_1,15690.0,31.8,-2.8,767.1,-8.66,9.69,,visual
vis_sat_0_1,15700.0,31.1,-2.5,769.4,-9.42,10.56,,visual
vis_sat_0_1,15760.0,28.9,1.1,767.3,7.37,8.26,,visual
sar_sat_0_0,15860.0,55.3,-127.1,675.1,-7.67,8.48,,sar
sar_sat_0_0,15990.0,61.0,-117.8,678.1,2.41,2.67,,sar
vis_sat_0_0,16130.0,-62.4,75.3,751.4,17.3,19.31,47.04,visual
vis_sat_0_1,16170.0,5.8,7.9,785.7,-10.78,12.1,,visual
therm_sat_0_0,16240.0,-4.8,-170.0,632.3,-5.3,5.83,76.06,thermal
vis_sat_0_0,16240.0,-66.2,88.5,706.0,2.45,2.72,45.92,visual
vis_sat_0_0,16340.0,-66.4,103.1,701.4,5.52,6.12,43.79,visual
therm_sat_0_0,16390.0,4.2,-168.4,639.7,9.89,10.88,81.67,thermal
vis_sat_0_0,16400.0,-65.1,111.3,716.6,13.9,15.44,42.06,visual
vis_sat_0_1,16410.0,-6.5,13.9,771.0,2.76,3.09,,visual
sar_sat_0_0,16430.0,64.3,-58.8,725.1,-11.1,12.35,,sar
vis_sat_0_0,16610.0,-59.9,136.7,710.9,16.64,18.47,40.84,visual
sar_sat_0_0,16630.0,60.9,-33.3,762.1,17.08,19.09,,sar
sar_sat_0_0,16650.0,59.5,-32.0,746.3,12.7,14.17,,sar
vis_sat_0_0,16660.0,-58.3,141.6,699.8,14.73,16.33,41.34,visual
vis_sat_0_0,16710.0,-57.7,147.6,671.0,-1.23,1.36,43.41,visual
vis_sat_0_1,16710.0,-23.3,19.3,767.5,-5.38,6.03,82.69,visual
vis_sat_0_0,16720.0,-56.6,148.1,673.5,5.43,6.01,42.99,visual
therm_sat_0_0,16750.0,24.1,-160.3,639.9,5.7,6.28,,thermal
therm_sat_0_0,16830.0,28.2,-156.5,650.7,-10.23,11.26,,thermal
vis_sat_0_0,16830.0,-53.2,157.5,683.1,-13.3,14.71,46.33,visual
vis_sat_0_0,16900.0,-48.2,158.7,667.0,8.76,9.67,45.6,visual
vis_sat_0_1,16970.0,-36.7,28.2,761.3,7.99,8.94,70.24,visual
vis_sat_0_0,17010.0,-44.0,166.2,669.4,-12.46,13.75,50.26,visual
therm_sat_0_0,17040.0,39.1,-148.9,683.8,-17.46,19.31,,thermal
vis_sat_0_1,17120.0,-44.3,33.3,748.5,5.18,5.79,64.48,visual
sar_sat_0_0,17190.0,31.7,-9.7,778.1,-12.56,14.08,,sar
therm_sat_0_0,17220.0,48.5,-142.1,669.2,-9.42,10.4,,thermal
sar_sat_0_0,17350.0,24.5,-3.1,772.8,8.46,9.49,,sar
vis_sat_0_1,17480.0,-60.9,55.2,722.2,-2.05,2.29,52.21,visual
vis_sat_0_1,17490.0,-62.3,55.3,737.8,-11.64,12.97,52.68,visual
therm_sat_0_0,17520.0,63.0,-122.2,693.1,10.79,11.95,,thermal
therm_sat_0_0,17600.0,65.7,-112.8,703.3,12.32,13.67,,thermal
vis_sat_0_0,17630.0,-9.5,-177.4,639.3,-9.29,10.22,72.82,visual
therm_sat_0_0,17640.0,67.2,-108.2,725.0,17.35,19.29,,thermal
vis_sat_0_1,17740.0,-66.2,88.5,707.1,6.18,6.87,44.72,visual
vis_sat_0_0,17770.0,-0.6,-175.8,633.1,6.14,6.75,78.23,visual
vis_sat_0_1,17840.0,-66.4,103.1,696.7,3.71,4.12,43.41,visual
sar_sat_0_0,17850.0,-3.6,6.3,770.9,1.86,2.08,,sar
vis_sat_0_1,17900.0,-65.1,111.3,699.8,8.86,9.82,42.19,visual
therm_sat_0_0,17980.0,64.3,-58.8,714.9,-3.18,3.54,,thermal
sar_sat_0_0,18110.0,-17.0,13.3,799.4,15.54,17.46,85.23,sar
vis_sat_0_1,18120.0,-59.9,136.7,675.0,-2.03,2.25,42.9,visual
therm_sat_0_0,18170.0,57.4,-40.2,732.5,-6.53,7.27,,thermal
vis_sat_0_0,18170.0,21.9,-166.9,635.5,2.16,2.37,,visual
vis_sat_0_1,18170.0,-58.3,141.6,675.0,-5.92,6.54,43.81,visual
therm_sat_0_0,18180.0,57.7,-38.3,728.6,2.35,2.62,,thermal
therm_sat_0_0,18270.0,52.2,-34.5,769.9,-16.61,18.59,,thermal
vis_sat_0_1,18310.0,-51.9,151.5,667.0,-6.82,7.53,45.95,visual
vis_sat_0_0,18390.0,33.7,-160.6,644.8,-3.54,3.9,,visual
vis_sat_0_1,18400.0,-46.4,153.7,673.2,12.25,13.53,45.97,visual
vis_sat_0_0,18510.0,40.1,-156.2,653.0,-5.83,6.42,,visual
vis_sat_0_1,18580.0,-37.9,163.0,648.5,-4.39,4.83,52.58,visual
vis_sat_0_0,18600.0,45.1,-153.9,656.3,4.25,4.69,,visual
