t,x_pos,y_pos,z_pos,x_vel,y_vel,z_vel,attitude,status
0.0,1740.95,2421.758,-6404.588,-4.162,6.131,1.269,0.0,SENSING
0.0,1740.95,2421.758,-6404.588,-4.162,6.131,1.269,0.0,MANEUVERING
7.887,1708.094,2469.996,-6394.362,-4.177,6.11,1.326,-7.887,MANEUVERING
7.887,1708.094,2469.996,-6394.362,-4.177,6.11,1.326,-7.887,SENSING
7.887,1708.094,2469.996,-6394.362,-4.177,6.11,1.326,-7.887,MANEUVERING
9.052,1703.23,2477.108,-6392.813,-4.179,6.106,1.334,-9.052,MANEUVERING
9.052,1703.23,2477.108,-6392.813,-4.179,6.106,1.334,-9.052,MANEUVERING
11.292,1693.869,2490.773,-6389.808,-4.184,6.1,1.35,-11.292,MANEUVERING
11.292,1693.869,2490.773,-6389.808,-4.184,6.1,1.35,-11.292,SENSING
11.292,1693.869,2490.773,-6389.808,-4.184,6.1,1.35,-11.292,MANEUVERING
20.0,1657.399,2543.746,-6377.782,-4.2,6.075,1.413,-20.0,MANEUVERING
20.0,1657.399,2543.746,-6377.782,-4.2,6.075,1.413,-20.0,MANEUVERING
20.908,1653.589,2549.256,-6376.497,-4.202,6.073,1.42,-20.908,MANEUVERING
20.908,1653.589,2549.256,-6376.497,-4.202,6.073,1.42,-20.908,MANEUVERING
21.259,1652.115,2551.386,-6375.999,-4.202,6.072,1.422,-21.259,MANEUVERING
21.259,1652.115,2551.386,-6375.999,-4.202,6.072,1.422,-21.259,SENSING
21.259,1652.115,2551.386,-6375.999,-4.202,6.072,1.422,-21.259,MANEUVERING
30.0,1615.342,2604.314,-6363.298,-4.219,6.046,1.485,-30.0,MANEUVERING
30.0,1615.342,2604.314,-6363.298,-4.219,6.046,1.485,-30.0,MANEUVERING
31.383,1609.509,2612.67,-6361.238,-4.221,6.042,1.495,-31.383,MANEUVERING
31.383,1609.509,2612.67,-6361.238,-4.221,6.042,1.495,-31.383,MANEUVERING
31.383,1609.509,2612.67,-6361.238,-4.221,6.042,1.495,-31.383,MANEUVERING
31.383,1609.509,2612.67,-6361.238,-4.221,6.042,1.495,-31.383,SENSING
31.383,1609.509,2612.67,-6361.238,-4.221,6.042,1.495,-31.383,MANEUVERING
31.383,1609.509,2612.67,-6361.238,-4.221,6.042,1.495,-31.383,TRAVELING
32.571,1604.5,2619.836,-6359.459,-4.223,6.039,1.504,-31.383,TRAVELING
32.571,1604.5,2619.836,-6359.459,-4.223,6.039,1.504,-31.383,SENSING
32.571,1604.5,2619.836,-6359.459,-4.223,6.039,1.504,-31.383,TRAVELING
40.436,1571.256,2667.208,-6347.416,-4.237,6.015,1.56,-31.383,TRAVELING
40.436,1571.256,2667.208,-6347.416,-4.237,6.015,1.56,-31.383,TRAVELING
40.609,1570.523,2668.249,-6347.146,-4.238,6.015,1.561,-31.383,TRAVELING
40.609,1570.523,2668.249,-6347.146,-4.238,6.015,1.561,-31.383,SENSING
