routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.0,0.0,454
update_state,0.0,0.0,0.0,454
sense_environment,0.048,0.025,0.043,453
update_state_environment,0.0,0.0,0.0,453
get_environment_broadcasts,0.0,0.0,0.0,453
get_agent_broadcasts,0.0,0.0,0.0,453
sense,0.048,0.025,0.043,453
think,0.203,3.472,0.028,453
perform_state_change,0.071,0.074,0.068,1824
do,0.296,0.358,0.141,453
perform_measurement,0.018,0.015,0.012,76
perform_broadcast,0.0,0.0,0.0,7
perform_wait_for_messages,0.067,0.042,0.051,33
