plan_index,t_plan,req_id,subtask_index,t_img,u_exp
0,0,bbf7fa32,1,2060.0,0.333
0,0,bbf69d86,1,2120.0,0.333
0,0,bbf4111a,1,2160.0,0.333
0,0,bbed3f52,1,2250.0,0.333
0,0,bbf776d4,1,2630.0,0.333
0,0,bbf74c2c,1,2800.0,0.333
0,0,bbf16b54,1,8260.0,0.333
0,0,bbe9ab76,1,8300.0,0.333
0,0,bbeef644,1,8310.0,0.333
0,0,bbea194e,1,8330.0,0.333
0,0,bbefa79c,1,8340.0,0.333
0,0,bbf7217a,1,9110.0,0.333
0,0,bbef7ba0,1,9260.0,0.333
0,0,bbefd37a,1,12500.0,0.333
0,0,bbf3e352,1,12920.0,0.333
0,0,bbec87e2,1,14250.0,0.333
0,0,bbf91ae8,1,14270.0,0.333
0,0,bbee71ec,1,15000.0,0.333
0,0,bbf335f6,1,15060.0,0.333
0,0,bbe854ec,1,15070.0,0.333
0,0,bbf54e9a,1,15470.0,0.333
0,0,bbf5a7e6,1,15480.0,0.333
0,0,bbf4729a,1,16580.0,0.333
0,0,bbf6c90a,1,18690.0,0.333
0,0,bbea7c36,1,18720.0,0.333
0,0,bbf635da,1,19000.0,0.333
0,0,bbf851a8,1,20950.0,0.333
0,0,bbef4e0a,1,21060.0,0.333
0,0,bbf2aea6,1,21090.0,0.333
0,0,bbf880f6,1,21380.0,0.333
0,0,bbf4ca74,1,21760.0,0.333
0,0,bbeaa9c2,1,25130.0,0.333
0,0,bbf2db4c,1,25900.0,0.333
0,0,bbf02cf8,1,27010.0,0.333
0,0,bbf2533e,1,27050.0,0.333
0,0,bbe8e9f2,1,27060.0,0.333
0,0,bbf00124,1,27090.0,0.333
0,0,bbf38d80,1,27170.0,0.333
0,0,bbe7e156,1,31730.0,0.333
0,0,bbeeca5c,1,31760.0,0.333
0,0,bbf36260,1,31890.0,0.333
0,0,bbf4f68e,1,31900.0,0.333
0,0,bbf1133e,1,31950.0,0.333
0,0,bbf948d8,1,32920.0,0.333
0,0,bbf0e74c,1,33140.0,0.333
0,0,bbedea38,1,33160.0,0.333
0,0,bbeb3432,1,37580.0,0.333
0,0,bbedbbee,1,37810.0,0.333
0,0,bbf49e78,1,37830.0,0.333
0,0,bbecb672,1,37840.0,0.333
0,0,bbf66c4e,1,37870.0,0.333
0,0,bbf6043e,1,37890.0,0.333
0,0,bbf8ea78,1,37920.0,0.333
0,0,bbf222e2,1,38130.0,0.333
0,0,bbee44ce,1,38140.0,0.333
0,0,bbf8b26a,1,38790.0,0.333
0,0,bbec5650,1,39710.0,0.333
0,0,bbf30806,1,39740.0,0.333
0,0,bbf6f6b4,1,39750.0,0.333
0,0,bbe76294,1,39760.0,0.333
0,0,bbf52294,1,39810.0,0.333
0,0,bbebec1a,1,39890.0,0.333
0,0,bbe88660,1,40010.0,0.333
0,0,bbead74e,1,43910.0,0.333
0,0,bbf0b970,1,44020.0,0.333
0,0,bbf1c8a6,1,54030.0,0.333
0,0,bbf13f58,1,54050.0,0.333
0,0,bbea4af4,1,54090.0,0.333
0,0,bbf7a28a,1,56560.0,0.333
0,0,bbf97628,1,56610.0,0.333
0,0,bbee9e74,1,62490.0,0.333
0,0,bbf1973c,1,62540.0,0.333
0,0,bbe7a95c,1,62710.0,0.333
0,0,bbf9a350,1,70270.0,0.333
0,0,bbf3b85a,1,74200.0,0.333
0,0,bbe9e1fe,1,79170.0,0.333
0,0,bbece430,1,84660.0,0.333
