routine,t_avg,t_std,t_med,n
check_action_statuses,0.002,0.01,0.0,3090
update_state,0.0,0.0,0.0,3090
sense_environment,0.808,0.462,0.813,3089
update_state_environment,0.004,0.012,0.0,3089
get_environment_broadcasts,0.0,0.003,0.0,3089
get_agent_broadcasts,0.011,0.065,0.0,3089
sense,0.826,0.459,0.825,3089
think,0.448,0.392,0.379,3089
perform_broadcast,0.022,0.022,0.017,46
do,0.427,0.519,0.124,3089
perform_wait_for_messages,0.434,0.522,0.128,2988
perform_state_change,0.514,0.554,0.162,74
perform_observation,0.323,0.431,0.008,61
