t_msg,Sender,Message Type
0.0,vis_sat_0_0,PLAN
0.0,vis_sat_0_1,PLAN
0.0,sar_sat_0_0,PLAN
0.0,therm_sat_0_0,PLAN
410.0,therm_sat_0_0,OBSERVATION_PERFORMED
430.0,therm_sat_0_0,OBSERVATION_PERFORMED
440.0,therm_sat_0_0,OBSERVATION_PERFORMED
450.0,therm_sat_0_0,OBSERVATION_PERFORMED
510.0,vis_sat_0_1,OBSERVATION_PERFORMED
560.0,vis_sat_0_1,OBSERVATION_PERFORMED
890.0,vis_sat_0_0,OBSERVATION_PERFORMED
900.0,vis_sat_0_0,OBSERVATION_PERFORMED
910.0,vis_sat_0_0,OBSERVATION_PERFORMED
930.0,vis_sat_0_0,OBSERVATION_PERFORMED
940.0,vis_sat_0_1,OBSERVATION_PERFORMED
960.0,vis_sat_0_1,OBSERVATION_PERFORMED
980.0,vis_sat_0_1,OBSERVATION_PERFORMED
1020.0,therm_sat_0_0,OBSERVATION_PERFORMED
1030.0,therm_sat_0_0,OBSERVATION_PERFORMED
1040.0,therm_sat_0_0,OBSERVATION_PERFORMED
1050.0,therm_sat_0_0,OBSERVATION_PERFORMED
1060.0,therm_sat_0_0,OBSERVATION_PERFORMED
1530.0,sar_sat_0_0,OBSERVATION_PERFORMED
1920.0,vis_sat_0_0,OBSERVATION_PERFORMED
2430.0,vis_sat_0_1,OBSERVATION_PERFORMED
2500.0,sar_sat_0_0,OBSERVATION_PERFORMED
2510.0,sar_sat_0_0,OBSERVATION_PERFORMED
2520.0,vis_sat_0_0,OBSERVATION_PERFORMED
2520.0,sar_sat_0_0,OBSERVATION_PERFORMED
2530.0,vis_sat_0_0,OBSERVATION_PERFORMED
2540.0,vis_sat_0_0,OBSERVATION_PERFORMED
3040.0,vis_sat_0_1,OBSERVATION_PERFORMED
3060.0,vis_sat_0_1,OBSERVATION_PERFORMED
3070.0,therm_sat_0_0,OBSERVATION_PERFORMED
3080.0,therm_sat_0_0,OBSERVATION_PERFORMED
3160.0,therm_sat_0_0,OBSERVATION_PERFORMED
3690.0,therm_sat_0_0,OBSERVATION_PERFORMED
3700.0,therm_sat_0_0,OBSERVATION_PERFORMED
3710.0,therm_sat_0_0,OBSERVATION_PERFORMED
3720.0,therm_sat_0_0,OBSERVATION_PERFORMED
4570.0,vis_sat_0_0,OBSERVATION_PERFORMED
4580.0,vis_sat_0_0,OBSERVATION_PERFORMED
4590.0,sar_sat_0_0,OBSERVATION_PERFORMED
4600.0,sar_sat_0_0,OBSERVATION_PERFORMED
4610.0,sar_sat_0_0,OBSERVATION_PERFORMED
4620.0,sar_sat_0_0,OBSERVATION_PERFORMED
4660.0,vis_sat_0_0,OBSERVATION_PERFORMED
4670.0,vis_sat_0_0,OBSERVATION_PERFORMED
5170.0,vis_sat_0_0,OBSERVATION_PERFORMED
5200.0,vis_sat_0_0,OBSERVATION_PERFORMED
5200.0,sar_sat_0_0,OBSERVATION_PERFORMED
5210.0,vis_sat_0_0,OBSERVATION_PERFORMED
5210.0,sar_sat_0_0,OBSERVATION_PERFORMED
5220.0,sar_sat_0_0,OBSERVATION_PERFORMED
5230.0,vis_sat_0_0,OBSERVATION_PERFORMED
5230.0,sar_sat_0_0,OBSERVATION_PERFORMED
5240.0,vis_sat_0_0,OBSERVATION_PERFORMED
5240.0,sar_sat_0_0,OBSERVATION_PERFORMED
5250.0,sar_sat_0_0,OBSERVATION_PERFORMED
5260.0,sar_sat_0_0,OBSERVATION_PERFORMED
5290.0,sar_sat_0_0,OBSERVATION_PERFORMED
5300.0,sar_sat_0_0,OBSERVATION_PERFORMED
5580.0,vis_sat_0_1,OBSERVATION_PERFORMED
5590.0,vis_sat_0_1,OBSERVATION_PERFORMED
5600.0,vis_sat_0_1,OBSERVATION_PERFORMED
5610.0,vis_sat_0_1,OBSERVATION_PERFORMED
5620.0,vis_sat_0_1,OBSERVATION_PERFORMED
5990.0,vis_sat_0_0,OBSERVATION_PERFORMED
6020.0,vis_sat_0_0,OBSERVATION_PERFORMED
6040.0,vis_sat_0_0,OBSERVATION_PERFORMED
6070.0,vis_sat_0_1,OBSERVATION_PERFORMED
6080.0,vis_sat_0_1,OBSERVATION_PERFORMED
6090.0,vis_sat_0_1,OBSERVATION_PERFORMED
6130.0,therm_sat_0_0,OBSERVATION_PERFORMED
6140.0,therm_sat_0_0,OBSERVATION_PERFORMED
6150.0,therm_sat_0_0,OBSERVATION_PERFORMED
6160.0,vis_sat_0_1,OBSERVATION_PERFORMED
6160.0,therm_sat_0_0,OBSERVATION_PERFORMED
6170.0,vis_sat_0_1,OBSERVATION_PERFORMED
6180.0,vis_sat_0_1,OBSERVATION_PERFORMED
6830.0,therm_sat_0_0,OBSERVATION_PERFORMED
6940.0,vis_sat_0_1,OBSERVATION_PERFORMED
6960.0,vis_sat_0_1,OBSERVATION_PERFORMED
6970.0,vis_sat_0_1,OBSERVATION_PERFORMED
6980.0,vis_sat_0_1,OBSERVATION_PERFORMED
7070.0,vis_sat_0_1,OBSERVATION_PERFORMED
7130.0,sar_sat_0_0,OBSERVATION_PERFORMED
7140.0,sar_sat_0_0,OBSERVATION_PERFORMED
7150.0,sar_sat_0_0,OBSERVATION_PERFORMED
7160.0,sar_sat_0_0,OBSERVATION_PERFORMED
7580.0,vis_sat_0_1,OBSERVATION_PERFORMED
7600.0,vis_sat_0_1,OBSERVATION_PERFORMED
7610.0,vis_sat_0_1,OBSERVATION_PERFORMED
7620.0,vis_sat_0_1,OBSERVATION_PERFORMED
7620.0,sar_sat_0_0,OBSERVATION_PERFORMED
7630.0,vis_sat_0_0,OBSERVATION_PERFORMED
7630.0,sar_sat_0_0,OBSERVATION_PERFORMED
7650.0,vis_sat_0_0,OBSERVATION_PERFORMED
7660.0,vis_sat_0_0,OBSERVATION_PERFORMED
7710.0,sar_sat_0_0,OBSERVATION_PERFORMED
7720.0,sar_sat_0_0,OBSERVATION_PERFORMED
7740.0,sar_sat_0_0,OBSERVATION_PERFORMED
8070.0,vis_sat_0_0,OBSERVATION_PERFORMED
8080.0,vis_sat_0_0,OBSERVATION_PERFORMED
8100.0,vis_sat_0_0,OBSERVATION_PERFORMED
8110.0,vis_sat_0_0,OBSERVATION_PERFORMED
8130.0,vis_sat_0_0,OBSERVATION_PERFORMED
8140.0,vis_sat_0_0,OBSERVATION_PERFORMED
8630.0,sar_sat_0_0,OBSERVATION_PERFORMED
8700.0,therm_sat_0_0,OBSERVATION_PERFORMED
8880.0,sar_sat_0_0,OBSERVATION_PERFORMED
8910.0,sar_sat_0_0,OBSERVATION_PERFORMED
8920.0,sar_sat_0_0,OBSERVATION_PERFORMED
8940.0,sar_sat_0_0,OBSERVATION_PERFORMED
8950.0,sar_sat_0_0,OBSERVATION_PERFORMED
9100.0,vis_sat_0_1,OBSERVATION_PERFORMED
9120.0,vis_sat_0_1,OBSERVATION_PERFORMED
9160.0,vis_sat_0_1,OBSERVATION_PERFORMED
9170.0,therm_sat_0_0,OBSERVATION_PERFORMED
9180.0,therm_sat_0_0,OBSERVATION_PERFORMED
9270.0,therm_sat_0_0,OBSERVATION_PERFORMED
9280.0,therm_sat_0_0,OBSERVATION_PERFORMED
9610.0,vis_sat_0_1,OBSERVATION_PERFORMED
9620.0,vis_sat_0_1,OBSERVATION_PERFORMED
9650.0,vis_sat_0_1,OBSERVATION_PERFORMED
10210.0,vis_sat_0_0,OBSERVATION_PERFORMED
10650.0,sar_sat_0_0,OBSERVATION_PERFORMED
10660.0,sar_sat_0_0,OBSERVATION_PERFORMED
10670.0,sar_sat_0_0,OBSERVATION_PERFORMED
10690.0,vis_sat_0_1,OBSERVATION_PERFORMED
10700.0,vis_sat_0_1,OBSERVATION_PERFORMED
10710.0,vis_sat_0_1,OBSERVATION_PERFORMED
10720.0,vis_sat_0_1,OBSERVATION_PERFORMED
10730.0,vis_sat_0_1,OBSERVATION_PERFORMED
11010.0,vis_sat_0_0,OBSERVATION_PERFORMED
11030.0,vis_sat_0_0,OBSERVATION_PERFORMED
11040.0,vis_sat_0_0,OBSERVATION_PERFORMED
11050.0,vis_sat_0_0,OBSERVATION_PERFORMED
11290.0,therm_sat_0_0,OBSERVATION_PERFORMED
11320.0,therm_sat_0_0,OBSERVATION_PERFORMED
11330.0,therm_sat_0_0,OBSERVATION_PERFORMED
12190.0,therm_sat_0_0,OBSERVATION_PERFORMED
12200.0,therm_sat_0_0,OBSERVATION_PERFORMED
12210.0,therm_sat_0_0,OBSERVATION_PERFORMED
12220.0,therm_sat_0_0,OBSERVATION_PERFORMED
12560.0,vis_sat_0_1,OBSERVATION_PERFORMED
12800.0,sar_sat_0_0,OBSERVATION_PERFORMED
12800.0,vis_sat_0_0,OBSERVATION_PERFORMED
12810.0,sar_sat_0_0,OBSERVATION_PERFORMED
12810.0,vis_sat_0_0,OBSERVATION_PERFORMED
12820.0,vis_sat_0_0,OBSERVATION_PERFORMED
12830.0,vis_sat_0_0,OBSERVATION_PERFORMED
13970.0,therm_sat_0_0,OBSERVATION_PERFORMED
14330.0,therm_sat_0_0,OBSERVATION_PERFORMED
14340.0,therm_sat_0_0,OBSERVATION_PERFORMED
14350.0,therm_sat_0_0,OBSERVATION_PERFORMED
14360.0,therm_sat_0_0,OBSERVATION_PERFORMED
14370.0,therm_sat_0_0,OBSERVATION_PERFORMED
14410.0,sar_sat_0_0,OBSERVATION_PERFORMED
14420.0,sar_sat_0_0,OBSERVATION_PERFORMED
15190.0,vis_sat_0_1,OBSERVATION_PERFORMED
15200.0,vis_sat_0_1,OBSERVATION_PERFORMED
15220.0,vis_sat_0_1,OBSERVATION_PERFORMED
15230.0,vis_sat_0_1,OBSERVATION_PERFORMED
15240.0,vis_sat_0_1,OBSERVATION_PERFORMED
15460.0,vis_sat_0_0,OBSERVATION_PERFORMED
15470.0,vis_sat_0_0,OBSERVATION_PERFORMED
15480.0,vis_sat_0_0,OBSERVATION_PERFORMED
15490.0,vis_sat_0_0,OBSERVATION_PERFORMED
15590.0,therm_sat_0_0,OBSERVATION_PERFORMED
15600.0,therm_sat_0_0,OBSERVATION_PERFORMED
15609.34,therm_sat_0_0,OBSERVATION_PERFORMED
15630.0,therm_sat_0_0,OBSERVATION_PERFORMED
16270.0,therm_sat_0_0,OBSERVATION_PERFORMED
16280.0,therm_sat_0_0,OBSERVATION_PERFORMED
16290.0,therm_sat_0_0,OBSERVATION_PERFORMED
16300.0,therm_sat_0_0,OBSERVATION_PERFORMED
16480.0,therm_sat_0_0,OBSERVATION_PERFORMED
16490.0,therm_sat_0_0,OBSERVATION_PERFORMED
16490.0,vis_sat_0_1,OBSERVATION_PERFORMED
16500.0,vis_sat_0_1,OBSERVATION_PERFORMED
16500.0,therm_sat_0_0,OBSERVATION_PERFORMED
16510.0,therm_sat_0_0,OBSERVATION_PERFORMED
16520.0,therm_sat_0_0,OBSERVATION_PERFORMED
16520.0,vis_sat_0_1,OBSERVATION_PERFORMED
16680.0,vis_sat_0_1,OBSERVATION_PERFORMED
16690.0,vis_sat_0_1,OBSERVATION_PERFORMED
16700.0,vis_sat_0_1,OBSERVATION_PERFORMED
16710.0,vis_sat_0_1,OBSERVATION_PERFORMED
16720.0,vis_sat_0_1,OBSERVATION_PERFORMED
16730.0,sar_sat_0_0,OBSERVATION_PERFORMED
16740.0,sar_sat_0_0,OBSERVATION_PERFORMED
16760.0,sar_sat_0_0,OBSERVATION_PERFORMED
16770.0,sar_sat_0_0,OBSERVATION_PERFORMED
16780.0,sar_sat_0_0,OBSERVATION_PERFORMED
16790.0,sar_sat_0_0,OBSERVATION_PERFORMED
16970.0,sar_sat_0_0,OBSERVATION_PERFORMED
17130.0,vis_sat_0_0,OBSERVATION_PERFORMED
18330.0,therm_sat_0_0,OBSERVATION_PERFORMED
18480.0,therm_sat_0_0,OBSERVATION_PERFORMED
18490.0,therm_sat_0_0,OBSERVATION_PERFORMED
18500.0,therm_sat_0_0,OBSERVATION_PERFORMED
18510.0,therm_sat_0_0,OBSERVATION_PERFORMED
18670.0,vis_sat_0_1,OBSERVATION_PERFORMED
18690.0,vis_sat_0_1,OBSERVATION_PERFORMED
18700.0,vis_sat_0_1,OBSERVATION_PERFORMED
18710.0,vis_sat_0_1,OBSERVATION_PERFORMED
18720.0,vis_sat_0_1,OBSERVATION_PERFORMED
19110.0,vis_sat_0_1,OBSERVATION_PERFORMED
19120.0,vis_sat_0_1,OBSERVATION_PERFORMED
19160.0,vis_sat_0_1,OBSERVATION_PERFORMED
20370.0,vis_sat_0_1,OBSERVATION_PERFORMED
20380.0,vis_sat_0_1,OBSERVATION_PERFORMED
20440.0,vis_sat_0_1,OBSERVATION_PERFORMED
20450.0,vis_sat_0_1,OBSERVATION_PERFORMED
20460.0,vis_sat_0_1,OBSERVATION_PERFORMED
