observer,t_img,lat,lon,range,look,incidence,zenith,instrument_name
therm_sat_0_0,430.0,55.846,39.133,730.5,-1.14,1.27,,thermal
vis_sat_0_0,890.0,49.121,-74.951,659.4,2.41,2.66,,visual
vis_sat_0_0,900.0,49.434,-74.836,661.1,3.92,4.33,,visual
vis_sat_0_0,910.0,50.063,-73.701,660.3,1.58,1.74,,visual
therm_sat_0_0,1030.0,25.829,63.892,762.5,1.64,1.84,,thermal
therm_sat_0_0,1040.0,25.052,63.986,762.6,-0.66,0.74,,thermal
therm_sat_0_0,1040.0,25.277,63.59,764.1,-3.47,3.89,,thermal
vis_sat_0_0,4580.0,-65.698,167.192,692.5,4.08,4.52,42.79,visual
vis_sat_0_0,4580.0,-65.484,168.062,693.6,5.06,5.61,42.63,visual
vis_sat_0_0,4660.0,-63.88,178.326,686.3,3.83,4.24,42.35,visual
sar_sat_0_0,5210.0,38.758,37.898,751.5,-0.73,0.81,,sar
sar_sat_0_0,5220.0,38.169,38.392,752.1,-0.93,1.04,,sar
sar_sat_0_0,5230.0,37.747,38.282,753.3,-2.63,2.94,,sar
sar_sat_0_0,5290.0,34.607,39.901,758.1,-4.67,5.23,,sar
vis_sat_0_1,5590.0,-59.996,102.454,725.9,-3.98,4.43,52.93,visual
vis_sat_0_1,6080.0,-65.698,167.192,689.5,-3.82,4.23,43.31,visual
vis_sat_0_1,6090.0,-65.484,168.062,688.5,-3.45,3.82,43.21,visual
therm_sat_0_0,6130.0,64.462,-6.768,715.3,3.09,3.43,,thermal
therm_sat_0_0,6150.0,63.761,-3.985,716.9,3.23,3.59,,thermal
therm_sat_0_0,6150.0,63.905,-4.855,716.7,2.98,3.31,,thermal
therm_sat_0_0,6160.0,63.475,-3.333,716.8,1.91,2.12,,thermal
vis_sat_0_1,7580.0,10.55,-127.733,631.6,3.12,3.43,87.85,visual
sar_sat_0_0,7630.0,-64.274,166.817,684.5,-1.48,1.64,42.86,sar
vis_sat_0_0,7650.0,62.806,-6.066,720.6,4.32,4.8,,visual
vis_sat_0_0,7660.0,62.581,-5.745,721.0,3.98,4.43,,visual
sar_sat_0_0,7710.0,-62.075,176.106,680.9,-4.68,5.18,43.25,sar
sar_sat_0_0,7720.0,-61.588,176.522,678.5,-2.61,2.89,43.01,sar
vis_sat_0_0,8130.0,40.537,23.455,753.1,-5.59,6.24,,visual
vis_sat_0_0,8140.0,40.537,23.455,753.5,-5.44,6.09,,visual
therm_sat_0_0,8700.0,-62.846,101.406,719.0,4.75,5.28,49.09,thermal
sar_sat_0_0,8920.0,1.475,-137.363,630.3,3.31,3.63,80.5,sar
sar_sat_0_0,10650.0,61.308,-15.942,721.0,-1.17,1.31,,sar
sar_sat_0_0,10670.0,60.747,-13.989,722.8,2.01,2.24,,sar
vis_sat_0_1,10690.0,-18.04,43.467,769.2,4.69,5.25,85.48,visual
vis_sat_0_1,10700.0,-18.553,43.935,771.9,6.64,7.44,84.84,visual
vis_sat_0_1,10710.0,-18.919,44.044,771.0,6.3,7.06,84.56,visual
vis_sat_0_1,10710.0,-19.442,43.604,766.7,2.67,2.99,84.75,visual
vis_sat_0_1,10720.0,-19.442,43.604,766.7,3.03,3.39,84.71,visual
vis_sat_0_1,10720.0,-19.506,43.771,766.7,3.03,3.39,84.54,visual
vis_sat_0_1,10720.0,-19.367,44.114,769.8,5.73,6.42,84.29,visual
vis_sat_0_0,11010.0,-46.689,-173.626,656.7,2.2,2.43,47.3,visual
vis_sat_0_0,11030.0,-45.805,-172.613,655.1,1.05,1.16,47.88,visual
vis_sat_0_0,11040.0,-45.224,-172.091,654.5,1.09,1.2,48.18,visual
therm_sat_0_0,12210.0,59.136,-15.769,727.0,3.93,4.38,,thermal
therm_sat_0_0,12220.0,59.136,-15.769,727.7,4.0,4.46,,thermal
vis_sat_0_0,12810.0,51.638,-121.308,663.5,-2.52,2.78,,visual
vis_sat_0_0,12830.0,52.709,-119.645,664.9,-2.76,3.05,,visual
sar_sat_0_0,14410.0,-23.289,-171.795,637.6,4.1,4.51,61.39,sar
vis_sat_0_0,15470.0,-34.904,32.093,754.9,0.92,1.03,72.56,visual
vis_sat_0_0,15480.0,-35.358,32.693,755.3,2.71,3.03,71.93,visual
therm_sat_0_0,15600.0,-40.402,172.615,650.1,3.02,3.33,50.42,thermal
therm_sat_0_0,15630.0,-38.545,174.055,648.5,2.81,3.1,51.6,thermal
therm_sat_0_0,16270.0,-2.809,-170.062,630.3,3.22,3.54,76.89,thermal
therm_sat_0_0,16280.0,-2.641,-170.03,630.3,3.32,3.65,77.02,thermal
therm_sat_0_0,16510.0,10.798,-165.321,631.7,3.33,3.66,87.6,thermal
therm_sat_0_0,16510.0,10.97,-165.476,633.9,5.62,6.18,87.53,thermal
vis_sat_0_1,16700.0,-22.72,19.957,764.7,2.26,2.53,82.38,visual
sar_sat_0_0,16760.0,54.417,-25.345,738.6,6.47,7.22,,sar
sar_sat_0_0,16780.0,53.208,-24.794,735.3,2.19,2.44,,sar
therm_sat_0_0,18490.0,42.858,-20.48,749.6,4.27,4.77,,thermal
therm_sat_0_0,18490.0,43.067,-20.273,751.6,5.77,6.45,,thermal
therm_sat_0_0,18500.0,42.858,-20.48,750.5,4.55,5.09,,thermal
vis_sat_0_1,18690.0,-31.474,166.33,642.2,-2.75,3.03,56.24,visual
vis_sat_0_1,18710.0,-30.302,166.784,641.2,-2.57,2.83,56.88,visual
vis_sat_0_1,18710.0,-30.539,167.134,642.5,-4.33,4.77,57.14,visual
vis_sat_0_1,19110.0,-7.966,176.109,630.1,-1.36,1.5,73.08,visual
sar_sat_0_0,21880.0,60.148,-146.496,678.8,5.96,6.59,,sar
sar_sat_0_0,21900.0,61.143,-144.797,683.7,8.09,8.96,,sar
sar_sat_0_0,21900.0,60.847,-144.955,680.5,6.14,6.8,,sar
sar_sat_0_0,21910.0,61.083,-144.219,681.0,5.98,6.61,,sar
sar_sat_0_0,21930.0,61.959,-142.557,685.3,7.77,8.6,,sar
therm_sat_0_0,21950.0,-17.112,159.663,633.5,2.74,3.02,65.71,thermal
sar_sat_0_0,22000.0,64.065,-133.639,684.8,3.5,3.87,,sar
sar_sat_0_0,23040.0,36.696,-35.284,754.0,1.57,1.75,,sar
vis_sat_0_1,23340.0,-57.816,24.514,727.0,2.08,2.31,54.31,visual
vis_sat_0_1,23340.0,-58.053,24.898,726.8,1.71,1.91,54.17,visual
vis_sat_0_1,23350.0,-58.446,25.532,725.8,0.9,1.0,53.93,visual
therm_sat_0_0,23440.0,61.812,-147.391,680.4,3.53,3.9,,thermal
therm_sat_0_0,23440.0,62.017,-146.551,679.7,2.52,2.79,,thermal
vis_sat_0_1,23450.0,-61.992,34.426,718.9,1.46,1.63,50.89,visual
vis_sat_0_1,23450.0,-61.823,34.717,719.6,2.85,3.17,50.69,visual
vis_sat_0_1,23460.0,-62.307,35.145,718.7,2.47,2.74,50.72,visual
therm_sat_0_0,23500.0,63.932,-140.988,685.8,4.68,5.18,,thermal
therm_sat_0_0,23550.0,65.279,-134.872,689.6,4.78,5.3,,thermal
vis_sat_0_0,23840.0,6.808,162.409,630.3,2.34,2.57,84.41,visual
vis_sat_0_1,23950.0,-62.846,101.406,683.4,3.92,4.34,42.11,visual
vis_sat_0_0,25050.0,65.279,-134.872,692.0,-4.44,4.92,,visual
vis_sat_0_1,25400.0,12.443,158.6,631.7,-2.44,2.68,89.12,visual
vis_sat_0_1,25400.0,12.51,158.643,631.9,-2.79,3.07,89.18,visual
vis_sat_0_1,25410.0,13.138,158.711,631.5,-1.54,1.69,89.53,visual
vis_sat_0_1,25420.0,13.502,158.895,631.8,-1.72,1.89,89.88,visual
sar_sat_0_0,25510.0,-61.043,102.091,677.8,2.05,2.27,42.5,sar
sar_sat_0_0,25510.0,-61.045,101.404,678.2,2.72,3.01,42.29,sar
vis_sat_0_1,26550.0,65.766,-135.959,695.8,-5.36,5.95,,visual
vis_sat_0_1,26570.0,66.37,-133.852,694.8,-2.77,3.07,,visual
therm_sat_0_0,28140.0,-2.438,140.12,629.9,2.74,3.01,76.68,thermal
therm_sat_0_0,28150.0,-1.793,140.374,629.7,2.32,2.55,77.21,thermal
therm_sat_0_0,28150.0,-1.991,140.353,629.9,2.71,2.97,77.11,thermal
therm_sat_0_0,28250.0,3.859,142.606,629.3,-0.3,0.32,81.9,thermal
sar_sat_0_0,28770.0,46.53,-68.716,745.4,-4.37,4.87,,sar
sar_sat_0_0,28770.0,46.829,-68.431,743.7,-2.39,2.67,,sar
sar_sat_0_0,28780.0,46.34,-67.921,744.1,-2.1,2.35,,sar
vis_sat_0_1,28790.0,-35.111,-24.342,755.6,-2.5,2.8,73.26,visual
sar_sat_0_0,28800.0,45.066,-67.052,745.6,-2.62,2.93,,sar
sar_sat_0_0,28810.0,44.574,-66.824,747.0,-3.63,4.05,,sar
vis_sat_0_1,28820.0,-36.847,-23.48,755.3,-3.86,4.32,72.01,visual
vis_sat_0_1,28830.0,-36.912,-22.916,753.0,-0.96,1.07,71.52,visual
therm_sat_0_0,29260.0,57.654,178.305,671.6,1.75,1.94,,thermal
therm_sat_0_0,29270.0,57.783,179.536,672.4,-1.88,2.08,,thermal
therm_sat_0_0,29270.0,57.992,179.69,672.3,-1.56,1.73,,thermal
therm_sat_0_0,29650.0,67.306,-135.059,701.4,3.74,4.15,,thermal
therm_sat_0_0,29650.0,67.51,-133.901,702.6,4.91,5.45,,thermal
sar_sat_0_0,30600.0,-50.718,-18.444,739.1,-3.35,3.74,60.97,sar
sar_sat_0_0,30610.0,-50.966,-17.705,737.4,-1.6,1.79,60.48,sar
sar_sat_0_0,30610.0,-51.14,-17.51,737.4,-1.67,1.86,60.35,sar
sar_sat_0_0,30610.0,-51.346,-17.799,739.0,-3.96,4.42,60.53,sar
vis_sat_0_0,30790.0,59.817,178.874,678.9,-5.1,5.64,,visual
sar_sat_0_0,30850.0,-61.169,-0.27,721.4,-2.34,2.61,52.22,sar
sar_sat_0_0,30860.0,-61.63,0.268,722.4,-4.39,4.89,52.15,sar
sar_sat_0_0,30870.0,-61.838,1.548,720.4,-2.91,3.24,51.66,sar
vis_sat_0_1,31140.0,1.912,129.701,629.8,-2.5,2.75,80.32,visual
vis_sat_0_0,31150.0,66.701,-134.637,703.1,-2.09,2.32,,visual
vis_sat_0_0,31160.0,66.37,-133.852,705.3,-4.15,4.61,,visual
therm_sat_0_0,31380.0,-12.433,-46.06,772.9,5.78,6.48,,thermal
therm_sat_0_0,32210.0,-55.071,-16.666,734.9,5.87,6.55,56.1,thermal
therm_sat_0_0,32210.0,-55.016,-16.815,734.5,5.59,6.24,56.18,thermal
therm_sat_0_0,32230.0,-55.806,-15.727,732.4,5.08,5.66,55.64,thermal
therm_sat_0_0,32400.0,-62.177,-0.823,720.3,5.02,5.59,50.14,thermal
vis_sat_0_1,32660.0,66.37,-133.852,706.4,-1.82,2.02,,visual
vis_sat_0_1,32660.0,66.701,-134.637,706.9,2.63,2.93,,visual
vis_sat_0_1,32670.0,66.112,-132.942,707.1,-1.72,1.91,,visual
sar_sat_0_0,33180.0,32.185,135.987,643.2,-3.27,3.6,,sar
sar_sat_0_0,33670.0,56.557,159.151,671.7,-3.78,4.17,,sar
sar_sat_0_0,33670.0,56.343,158.806,672.3,-4.36,4.82,,sar
sar_sat_0_0,33670.0,56.721,158.512,670.1,-0.6,0.67,,sar
sar_sat_0_0,33680.0,56.776,159.899,673.7,-5.07,5.61,,sar
sar_sat_0_0,34200.0,65.766,-135.959,710.0,-2.91,3.24,,sar
therm_sat_0_0,34930.0,45.803,137.122,663.8,9.01,9.94,,thermal
therm_sat_0_0,35740.0,65.766,-135.959,717.2,6.62,7.36,,thermal
vis_sat_0_0,35850.0,15.522,115.842,632.4,-1.08,1.19,,visual
vis_sat_0_0,35850.0,15.65,115.722,632.3,0.71,0.78,,visual
vis_sat_0_0,37270.0,62.776,-134.391,719.2,-4.47,4.97,,visual
vis_sat_0_0,37280.0,62.908,-133.92,718.1,-2.31,2.57,,visual
therm_sat_0_0,38140.0,-55.214,-42.696,731.2,2.46,2.74,56.88,thermal
therm_sat_0_0,38140.0,-55.248,-42.088,731.6,3.09,3.44,56.54,thermal
vis_sat_0_1,38150.0,58.59,144.606,675.7,-4.12,4.56,,visual
therm_sat_0_0,38160.0,-55.819,-40.751,732.2,4.97,5.54,55.83,thermal
vis_sat_0_1,38170.0,59.317,146.484,677.9,-4.89,5.4,,visual
vis_sat_0_1,38170.0,59.464,145.936,675.8,-2.47,2.73,,visual
vis_sat_0_1,38170.0,59.744,146.307,675.7,-2.22,2.46,,visual
vis_sat_0_1,38190.0,60.127,148.234,678.6,-4.2,4.65,,visual
vis_sat_0_1,38730.0,62.932,-142.171,721.0,-6.05,6.74,,visual
vis_sat_0_1,38990.0,52.709,-119.645,739.3,-6.17,6.88,,visual
vis_sat_0_1,39000.0,52.312,-118.82,738.5,-5.12,5.72,,visual
vis_sat_0_1,39010.0,52.154,-118.144,736.8,-2.85,3.18,,visual
vis_sat_0_1,39020.0,51.474,-118.048,741.1,-6.06,6.76,,visual
vis_sat_0_0,39320.0,-41.705,-63.413,748.3,-1.93,2.15,67.99,visual
sar_sat_0_0,40250.0,62.017,-146.551,727.3,-8.73,9.72,,sar
sar_sat_0_0,40270.0,61.866,-143.095,720.2,-2.63,2.93,,sar
sar_sat_0_0,40280.0,61.959,-142.557,720.6,-2.22,2.48,,sar
sar_sat_0_0,40290.0,61.054,-141.82,723.7,-4.88,5.44,,sar
vis_sat_0_0,40290.0,-62.307,35.145,681.8,3.68,4.07,42.07,visual
vis_sat_0_0,40520.0,-53.128,53.482,668.4,5.98,6.6,43.4,visual
vis_sat_0_0,40530.0,-52.757,55.146,664.4,2.43,2.69,44.16,visual
therm_sat_0_0,41160.0,59.598,132.145,675.6,3.41,3.77,,thermal
therm_sat_0_0,41180.0,60.456,132.666,681.5,7.07,7.82,,thermal
therm_sat_0_0,41780.0,61.993,-147.833,721.2,3.15,3.51,,thermal
vis_sat_0_1,41790.0,-61.911,32.926,679.8,-4.37,4.84,42.8,visual
therm_sat_0_0,41790.0,62.017,-146.551,725.1,5.96,6.64,,thermal
therm_sat_0_0,41790.0,61.812,-147.391,721.5,2.6,2.89,,thermal
therm_sat_0_0,41800.0,61.354,-146.877,721.9,2.09,2.33,,thermal
therm_sat_0_0,41800.0,61.349,-146.568,721.7,1.53,1.7,,thermal
therm_sat_0_0,41810.0,61.143,-144.797,724.5,4.43,4.93,,thermal
therm_sat_0_0,41810.0,61.042,-145.653,722.6,1.98,2.21,,thermal
therm_sat_0_0,41810.0,61.216,-145.098,724.2,4.08,4.54,,thermal
therm_sat_0_0,41810.0,60.847,-144.955,723.0,2.74,3.05,,thermal
vis_sat_0_1,41810.0,-61.485,35.096,682.3,-7.27,8.05,43.13,visual
vis_sat_0_1,41810.0,-61.333,35.121,680.3,-5.99,6.62,43.02,visual
therm_sat_0_0,41820.0,61.083,-144.219,727.0,5.82,6.49,,thermal
therm_sat_0_0,41850.0,60.104,-141.339,731.7,7.38,8.23,,thermal
vis_sat_0_1,42030.0,-51.593,51.476,663.4,-4.22,4.66,45.15,visual
vis_sat_0_1,42050.0,-50.973,52.842,666.9,-7.8,8.61,45.78,visual
vis_sat_0_0,42680.0,61.477,131.494,678.7,1.64,1.82,,visual
vis_sat_0_1,44180.0,62.071,130.117,687.1,-7.28,8.06,,visual
vis_sat_0_1,44200.0,62.59,131.451,686.7,-6.09,6.74,,visual
vis_sat_0_0,44750.0,-15.452,-101.298,769.8,4.2,4.7,89.06,visual
therm_sat_0_0,44860.0,-58.446,25.532,676.6,5.79,6.4,41.98,thermal
vis_sat_0_0,46390.0,-56.025,25.73,668.7,-2.08,2.3,43.24,visual
sar_sat_0_0,47340.0,4.758,-121.928,772.8,-4.33,4.86,,sar
sar_sat_0_0,47380.0,2.928,-120.993,770.8,-1.44,1.61,,sar
vis_sat_0_0,48090.0,36.351,76.276,648.8,-4.93,5.44,,visual
therm_sat_0_0,48710.0,12.827,-129.884,774.1,6.33,7.1,,thermal
sar_sat_0_0,49190.0,-62.435,-1.282,680.3,-2.28,2.53,42.35,sar
sar_sat_0_0,49220.0,-61.838,1.548,679.0,-3.51,3.88,42.63,sar
vis_sat_0_1,49310.0,23.414,62.74,636.3,1.42,1.56,,visual
vis_sat_0_1,49330.0,24.155,63.593,638.5,-3.96,4.36,,visual
vis_sat_0_1,49350.0,25.829,63.892,638.0,2.11,2.32,,visual
sar_sat_0_0,49790.0,-34.304,34.185,646.5,-5.51,6.07,53.76,sar
vis_sat_0_1,50690.0,59.817,178.874,724.5,-2.29,2.55,,visual
