routine,t_avg,t_std,t_med,n
ENVIRONMENT_wait,-1.0,0.0,-1.0,0
img_0_wait,0.637,5.28,0.11,415
img_1_wait,0.674,5.334,0.143,415
img_2_wait,0.634,5.215,0.118,415
sar_0_wait,0.652,5.33,0.126,415
sar_1_wait,0.612,5.32,0.041,415
sar_2_wait,0.657,5.445,0.113,415
thm_0_wait,0.656,5.45,0.111,415
thm_1_wait,0.65,5.175,0.135,415
thm_2_wait,0.628,5.462,0.04,415
clock_wait,0.738,5.48,0.173,415
sim_runtime,306.295,0.0,306.295,1
