routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.0,0.0,439
update_state,0.0,0.0,0.0,439
sense_environment,0.044,0.023,0.038,438
update_state_environment,0.0,0.0,0.0,438
get_environment_broadcasts,0.0,0.0,0.0,438
get_agent_broadcasts,0.0,0.0,0.0,438
sense,0.044,0.023,0.039,438
think,0.208,3.575,0.027,438
perform_state_change,0.074,0.065,0.071,1818
do,0.314,0.39,0.129,438
perform_measurement,0.021,0.022,0.011,75
perform_wait_for_messages,0.033,0.011,0.029,30
perform_broadcast,0.0,0.0,0.0,2
