Satellite states are in CARTESIAN_EARTH_CENTERED_INERTIAL (equatorial-plane) frame.
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 0.05
time index,x [km],y [km],z [km],vx [km/s],vy [km/s],vz [km/s]
0,7006.163331529119,-122.29303584948853,-0.0,0.13097567423511192,7.578638695084325,0.0
1,7007.0685355077185,-46.303183899937224,-0.0,0.04958966123351698,7.579617854869488,0.0
2,7007.157706520036,29.692060308435675,0.0,-0.03180230006639624,7.579714327822334,0.0
3,7006.430833865492,105.68384671198125,0.0,-0.1131904476420376,7.578928101687686,0.0
4,7004.888004714557,181.6633256856178,0.0,-0.19456502000672526,7.577259276224289,0.0
5,7002.5294040965055,257.6216491658052,0.0,-0.27591625758228566,7.57470806318818,0.0
6,6999.355314873413,333.54997177326567,0.0,-0.35723440407125506,7.571274786297395,0.0
7,6995.36611770037,409.43945193508625,0.0,-0.4385097078281971,7.566959881178019,0.0
8,6990.56229097201,485.28125300636833,0.0,-0.5197324232302244,7.561763895291582,0.0
9,6984.94441075524,561.0665443909544,0.0,-0.6008928120461293,7.555687487843829,0.0
10,6978.513150708308,636.7865026611676,0.0,-0.6819811448039617,7.548731429674921,0.0
11,6971.269281986139,712.4323126763521,0.0,-0.7629877021567362,7.540896603131032,0.0
12,6963.213673132002,787.9951687000874,0.0,-0.8439027762460429,7.532184001917444,0.0
13,6954.347289955506,863.4662755157817,0.0,-0.9247166720631567,7.522594730933135,0.0
14,6944.671195396995,938.8368495404856,0.0,-1.0054197088073817,7.5121300060869505,0.0
15,6934.186549378309,1014.0981199368439,0.0,-1.0860022212414548,7.5007911540953724,0.0
16,6922.894608639984,1089.2413297229484,0.0,-1.1664545610436687,7.4885796122619475,0.0
17,6910.796726564927,1164.2577368797067,0.0,-1.24676709815621,7.475496928238486,0.0
18,6897.8943529885855,1239.1386154559916,0.0,-1.3269302221299086,7.4615447597680165,0.0
19,6884.189033995634,1313.875256670944,0.0,-1.4069343434646422,7.44672487440964,0.0
20,6869.682411703299,1388.4589700134234,0.0,-1.4867698949453023,7.431039149245349,0.0
21,6854.376224031258,1462.8810843385427,0.0,-1.5664273329731688,7.414489570568842,0.0
22,6838.272304458254,1537.132948960905,0.0,-1.6458971388921977,7.397078233556508,0.0
23,6821.372581765423,1611.2059347444642,0.0,-1.725169820310058,7.378807341920592,0.0
24,6803.679079766413,1685.091435188847,0.0,-1.8042359124136618,7.359679207544702,0.0
25,6785.193917024338,1758.7808675119402,0.0,-1.883085979278888,7.339696250101709,0.0
26,6765.919306555643,1832.265673728495,0.0,-1.9617106151741668,7.3188609966541955,0.0
27,6745.857555520922,1905.537321724734,0.0,-2.040100445857822,7.297176081237538,0.0
28,6725.01106490277,1978.5873063285921,0.0,-2.1182461298686897,7.274644244425728,0.0
