routine,t_avg,t_std,t_med,n
check_action_statuses,0.007,0.031,0.0,7149
update_state,0.0,0.001,0.0,7149
sense_environment,0.709,0.47,0.613,7148
update_state_environment,0.012,0.036,0.0,7148
get_environment_broadcasts,0.01,0.036,0.0,7148
get_agent_broadcasts,0.151,0.239,0.0,7148
sense,0.89,0.557,0.835,7148
think,0.788,7.324,0.489,7148
perform_broadcast,0.013,0.037,0.0,1253
do,0.47,0.534,0.368,7148
perform_wait_for_messages,0.439,0.56,0.291,5897
perform_state_change,0.424,0.385,0.344,1046
perform_observation,0.611,0.341,0.567,1230
