routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.019,0.059,0.0,3803
__check_action_completion,0.0,0.001,0.0,3803
preplanner/update_percepts,0.003,0.018,0.001,3803
preplanner/needs_planning,0.0,0.001,0.0,3803
preplanner/calculate_access_opportunities,0.737,0.0,0.737,1
preplanner/_schedule_observations,1.809,0.0,1.809,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_create_broadcast_path,0.017,0.0,0.017,1
preplanner/_schedule_broadcasts,0.967,0.0,0.967,1
preplanner/_schedule_maneuvers,4.08,0.0,4.08,1
preplanner/__schedule_periodic_replan,1.107,0.0,1.107,1
preplanner/generate_plan,11.03,0.0,11.03,1
replanner/compile_new_measurement_request_bids,0.0,0.004,0.0,3803
replanner/update_percepts,0.03,0.1,0.001,3803
replanner/check_request_completion,0.0,0.003,0.0,3803
replanner/check_request_end_time,0.0,0.0,0.0,3803
replanner/compare_bids,0.001,0.013,0.0,3803
replanner/consensus_phase,0.001,0.014,0.0,3803
replanner/is_observation_path_valid,0.005,0.033,0.001,387449
replanner/_get_available_requests,0.374,0.441,0.222,1509
replanner/needs_planning,1.382,9.494,0.0,3803
replanner/planning_phase,16.781,88.662,0.424,372
replanner/_schedule_observations,3.665,3.082,3.245,372
replanner/_schedule_maneuvers,2.387,2.336,1.626,372
replanner/_create_broadcast_path,0.046,0.081,0.018,397
replanner/_schedule_broadcasts,0.072,0.119,0.025,372
replanner/_schedule_waits,0.0,0.0,0.0,372
replanner/generate_plan,23.427,89.007,7.188,372
replanner/calc_imaging_time,0.102,0.12,0.062,167
